,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
2346,Simon Kjær,dk DEN,DF,29.0,33.6,0,18.0,4.0,22.2,0.54,0.12,0.0,0.0,13.3,0.0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches,sevilla
2347,Quincy Promes,nl NED,"DF,MF",26.0,32.0,3,56.0,13.0,23.2,1.75,0.41,0.05,0.23,18.2,0.0,0,1,5.2,4.3,0.1,-2.2,-1.3,Matches,sevilla
2348,Daniel Carriço,pt POR,DF,29.0,31.7,1,9.0,2.0,22.2,0.28,0.06,0.11,0.5,9.9,0.0,0,0,0.7,0.7,0.08,0.3,0.3,Matches,sevilla
2349,Roque Mesa,es ESP,MF,29.0,31.5,3,37.0,8.0,21.6,1.18,0.25,0.08,0.38,21.0,2.0,0,0,1.8,1.8,0.06,1.2,1.2,Matches,sevilla
2350,André Silva,pt POR,FW,22.0,30.5,11,76.0,30.0,39.5,2.49,0.98,0.14,0.37,12.6,0.0,0,1,9.8,9.8,0.14,-0.8,-0.8,Matches,sevilla
2351,Gabriel Mercado,ar ARG,DF,31.0,30.2,3,16.0,5.0,31.3,0.53,0.17,0.19,0.6,12.8,0.0,0,0,1.5,1.5,0.13,1.5,1.5,Matches,sevilla
2352,Sergio Escudero,es ESP,"DF,MF",28.0,23.0,0,37.0,5.0,13.5,1.61,0.22,0.0,0.0,19.4,0.0,0,0,1.6,1.6,0.05,-1.6,-1.6,Matches,sevilla
2353,Ibrahim Amadou,fr FRA,"MF,DF",25.0,16.6,0,18.0,5.0,27.8,1.08,0.3,0.0,0.0,18.6,0.0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches,sevilla
2354,Munir El Haddadi,ma MAR,"FW,MF",22.0,14.8,7,41.0,14.0,34.1,2.77,0.95,0.17,0.5,15.3,0.0,0,0,5.2,5.2,0.13,1.8,1.8,Matches,sevilla
2355,Guilherme Arana,br BRA,"MF,DF",21.0,13.3,1,13.0,4.0,30.8,0.98,0.3,0.08,0.25,20.6,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,sevilla
2356,Aleix Vidal,es ESP,"DF,MF",28.0,10.7,0,15.0,5.0,33.3,1.41,0.47,0.0,0.0,16.6,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches,sevilla
2357,Juan Soriano,es ESP,GK,20.0,10.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,sevilla
2358,Joris Gnagnon,fr FRA,"DF,MF",21.0,10.0,0,5.0,1.0,20.0,0.5,0.1,0.0,0.0,15.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,sevilla
2359,Maximilian Wöber,at AUT,DF,20.0,7.0,0,4.0,1.0,25.0,0.58,0.14,0.0,0.0,18.7,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,sevilla
2360,Luis Muriel,co COL,"MF,FW",27.0,6.7,3,24.0,6.0,25.0,3.61,0.9,0.13,0.5,15.9,0.0,0,0,1.9,1.9,0.16,1.1,1.1,Matches,sevilla
2361,Maxime Gonalons,fr FRA,MF,29.0,6.5,0,2.0,0.0,0.0,0.31,0.0,0.0,,16.9,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,sevilla
2362,Nolito,es ESP,FW,31.0,5.9,2,21.0,10.0,47.6,3.55,1.69,0.1,0.2,11.7,0.0,0,0,1.9,1.9,0.19,-0.9,-0.9,Matches,sevilla
2363,Marko Rog,hr CRO,MF,23.0,5.3,0,3.0,1.0,33.3,0.57,0.19,0.0,0.0,21.5,0.0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches,sevilla
2364,Bryan,es ESP,"MF,FW",17.0,2.2,1,4.0,1.0,25.0,1.86,0.46,0.25,1.0,16.7,0.0,0,0,0.5,0.5,0.12,0.5,0.5,Matches,sevilla
2365,Javier Vázquez López,es ESP,MF,17.0,1.0,0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,,,0,0,,,,,,Matches,sevilla
2366,Javier Díaz,es ESP,GK,21.0,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,sevilla
2367,Borja Lasso,es ESP,MF,24.0,0.8,0,3.0,1.0,33.3,3.55,1.18,0.0,0.0,,,0,0,,,,,,Matches,sevilla
2368,José Mena Rodríguez,es ESP,MF,20.0,0.2,0,1.0,0.0,0.0,6.43,0.0,0.0,,,,0,0,,,,,,Matches,sevilla
2369,Nathan Redmond,eng ENG,"FW,MF",24.0,40.9,9,85.0,29.0,34.1,2.08,0.71,0.11,0.31,19.4,3.0,0,0,6.3,6.3,0.09,-0.3,-0.3,Matches,Southampton
2370,Pierre Højbjerg,dk DEN,MF,22.0,33.3,4,56.0,20.0,35.7,1.68,0.6,0.07,0.2,23.5,2.0,0,0,2.5,2.5,0.05,1.5,1.5,Matches,Southampton
2371,Jan Bednarek,pl POL,DF,22.0,26.2,0,6.0,1.0,16.7,0.23,0.04,0.0,0.0,6.5,0.0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches,Southampton
2372,Jannik Vestergaard,dk DEN,DF,25.0,26.2,0,13.0,1.0,7.7,0.5,0.04,0.0,0.0,14.4,1.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,Southampton
2373,Oriol Romeu,es ESP,MF,26.0,25.8,1,10.0,4.0,40.0,0.39,0.15,0.1,0.25,21.2,0.0,0,0,0.8,0.8,0.08,0.2,0.2,Matches,Southampton
2374,Alex McCarthy,eng ENG,GK,28.0,25.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2375,James Ward-Prowse,eng ENG,"MF,DF",23.0,24.9,7,34.0,15.0,44.1,1.36,0.6,0.18,0.4,20.1,7.0,1,1,3.7,3.0,0.1,3.3,3.0,Matches,Southampton
2376,Jack Stephens,eng ENG,DF,24.0,24.9,1,9.0,5.0,55.6,0.36,0.2,0.11,0.2,8.5,0.0,0,0,0.7,0.7,0.1,0.3,0.3,Matches,Southampton
2377,Ryan Bertrand,eng ENG,DF,28.0,24.0,1,15.0,2.0,13.3,0.62,0.08,0.07,0.5,22.6,3.0,0,0,0.9,0.9,0.06,0.1,0.1,Matches,Southampton
2378,Cédric Soares,pt POR,DF,26.0,20.9,1,12.0,3.0,25.0,0.57,0.14,0.08,0.33,28.5,1.0,0,0,0.3,0.3,0.03,0.7,0.7,Matches,Southampton
2379,Mario Lemina,ga GAB,MF,24.0,20.6,1,28.0,4.0,14.3,1.36,0.19,0.04,0.25,20.8,0.0,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches,Southampton
2380,Maya Yoshida,jp JPN,DF,29.0,20.5,0,13.0,3.0,23.1,0.63,0.15,0.0,0.0,8.9,0.0,0,0,1.7,1.7,0.13,-1.7,-1.7,Matches,Southampton
2381,Yan Valery,fr FRA,"DF,MF",19.0,20.4,2,6.0,5.0,83.3,0.29,0.25,0.33,0.4,13.4,0.0,0,0,0.6,0.6,0.1,1.4,1.4,Matches,Southampton
2382,Danny Ings,eng ENG,FW,26.0,19.7,8,53.0,20.0,37.7,2.69,1.02,0.09,0.25,14.6,0.0,3,3,8.7,6.4,0.12,-1.7,-2.4,Matches,Southampton
2383,Stuart Armstrong,sco SCO,"MF,FW",26.0,18.6,4,37.0,13.0,35.1,1.99,0.7,0.11,0.31,20.1,0.0,0,0,2.3,2.3,0.07,0.7,0.7,Matches,Southampton
2384,Angus Gunn,eng ENG,GK,22.0,18.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2385,Matt Targett,eng ENG,"DF,MF",22.0,17.3,1,11.0,3.0,27.3,0.64,0.17,0.09,0.33,18.0,1.0,0,0,0.6,0.6,0.05,0.4,0.4,Matches,Southampton
2386,Shane Long,ie IRL,"FW,MF",31.0,15.9,5,33.0,11.0,33.3,2.07,0.69,0.15,0.45,14.1,0.0,0,0,4.6,4.6,0.17,0.4,0.4,Matches,Southampton
2387,Wesley Hoedt,nl NED,DF,24.0,13.0,0,6.0,1.0,16.7,0.46,0.08,0.0,0.0,15.4,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,Southampton
2388,Mohamed Elyounoussi,no NOR,"MF,FW",23.0,11.9,0,26.0,10.0,38.5,2.18,0.84,0.0,0.0,17.3,0.0,0,0,1.9,1.9,0.1,-1.9,-1.9,Matches,Southampton
2389,Charlie Austin,eng ENG,FW,29.0,11.9,3,37.0,10.0,27.0,3.11,0.84,0.08,0.3,14.8,0.0,0,1,3.6,2.9,0.09,-1.6,-0.9,Matches,Southampton
2390,Manolo Gabbiadini,it ITA,"FW,MF",26.0,7.3,1,25.0,11.0,44.0,3.41,1.5,0.04,0.09,22.4,1.0,0,0,1.9,1.9,0.09,-0.9,-0.9,Matches,Southampton
2391,Steven Davis,nir NIR,MF,33.0,3.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2392,Callum Slattery,eng ENG,MF,19.0,2.6,0,4.0,1.0,25.0,1.55,0.39,0.0,0.0,11.3,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,Southampton
2393,Michael Obafemi,ie IRL,FW,18.0,2.5,1,10.0,3.0,30.0,4.0,1.2,0.1,0.33,10.9,0.0,0,0,1.8,1.8,0.23,-0.8,-0.8,Matches,Southampton
2394,Josh Sims,eng ENG,"FW,MF",21.0,2.4,0,5.0,1.0,20.0,2.12,0.42,0.0,0.0,16.3,0.0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches,Southampton
2395,Kayne Ramsey,eng ENG,DF,17.0,2.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2396,Sam Gallagher,eng ENG,FW,22.0,1.1,0,2.0,2.0,100.0,1.75,1.75,0.0,0.0,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2397,Fraser Forster,eng ENG,GK,30.0,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2398,Tyreke Johnson,eng ENG,FW,19.0,0.6,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2399,Marcus Barnes,eng ENG,FW,21.0,0.2,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Southampton
2400,Andrea Petagna,it ITA,FW,23.0,34.4,17,83.0,36.0,43.4,2.46,1.07,0.12,0.28,15.7,1.0,6,6,13.6,9.0,0.11,2.4,1.0,Matches,SPAL
2401,Mohamed Fares,dz ALG,"DF,MF",22.0,33.8,3,54.0,16.0,29.6,1.65,0.49,0.06,0.19,21.9,0.0,0,0,2.7,2.7,0.05,0.3,0.3,Matches,SPAL
2402,Manuel Lazzari,it ITA,"MF,DF",24.0,32.5,0,37.0,5.0,13.5,1.17,0.16,0.0,0.0,20.1,0.0,0,0,1.6,1.6,0.04,-1.6,-1.6,Matches,SPAL
2403,Simone Missiroli,it ITA,MF,32.0,30.5,0,15.0,1.0,6.7,0.49,0.03,0.0,0.0,20.5,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,SPAL
2404,Thiago Cionek,pl POL,DF,32.0,30.2,0,13.0,0.0,0.0,0.46,0.0,0.0,,11.3,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,SPAL
2405,Jasmin Kurtić,si SVN,MF,29.0,28.6,6,63.0,14.0,22.2,2.22,0.49,0.1,0.43,22.0,9.0,0,0,3.5,3.5,0.06,2.5,2.5,Matches,SPAL
2406,Felipe dal Belo,br BRA,DF,34.0,27.2,3,15.0,8.0,53.3,0.57,0.3,0.2,0.38,7.8,0.0,0,0,2.1,2.1,0.14,0.9,0.9,Matches,SPAL
2407,Kevin Bonifazi,it ITA,DF,22.0,26.6,2,15.0,3.0,20.0,0.59,0.12,0.13,0.67,17.5,0.0,0,0,0.7,0.7,0.05,1.3,1.3,Matches,SPAL
2408,Francesco Vicari,it ITA,DF,23.0,26.4,2,7.0,4.0,57.1,0.27,0.15,0.29,0.5,11.2,0.0,0,0,0.3,0.3,0.04,1.7,1.7,Matches,SPAL
2409,Mirco Antenucci,it ITA,FW,33.0,24.7,5,51.0,16.0,31.4,2.15,0.68,0.08,0.25,17.7,1.0,1,2,6.7,5.1,0.1,-1.7,-1.1,Matches,SPAL
2410,Pasquale Schiattarella,it ITA,MF,31.0,21.5,0,15.0,4.0,26.7,0.73,0.2,0.0,0.0,22.7,1.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches,SPAL
2411,Alfred Gomis,sn SEN,GK,24.0,20.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,SPAL
2412,Emiliano Viviano,it ITA,GK,32.0,16.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,SPAL
2413,Mattia Valoti,it ITA,MF,24.0,14.4,2,21.0,4.0,19.0,1.55,0.29,0.1,0.5,15.2,0.0,0,0,1.4,1.4,0.07,0.6,0.6,Matches,SPAL
2414,Alessandro Murgia,it ITA,MF,21.0,11.9,0,12.0,3.0,25.0,1.01,0.25,0.0,0.0,21.1,1.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,SPAL
2415,Sergio Floccari,it ITA,FW,36.0,11.7,4,23.0,7.0,30.4,2.12,0.65,0.13,0.43,10.9,0.0,0,0,2.5,2.5,0.11,0.5,0.5,Matches,SPAL
2416,Alberto Paloschi,it ITA,FW,28.0,10.8,2,10.0,4.0,40.0,1.04,0.42,0.2,0.5,9.2,0.0,0,0,2.6,2.6,0.26,-0.6,-0.6,Matches,SPAL
2417,Mirko Valdifiori,it ITA,MF,32.0,8.4,0,6.0,1.0,16.7,0.81,0.13,0.0,0.0,24.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,SPAL
2418,Filippo Costa,it ITA,"MF,DF",23.0,7.4,0,6.0,0.0,0.0,0.96,0.0,0.0,,21.2,1.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,SPAL
2419,Everton Luiz,br BRA,MF,30.0,5.5,0,2.0,0.0,0.0,0.57,0.0,0.0,,14.9,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,SPAL
2420,Johan Djourou,ch SUI,DF,31.0,4.1,0,1.0,1.0,100.0,0.32,0.32,0.0,0.0,5.4,0.0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches,SPAL
2421,Lorenzo Dickmann,it ITA,"DF,MF",21.0,2.9,0,1.0,0.0,0.0,0.51,0.0,0.0,,4.5,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,SPAL
2422,Vanja Milinković-Savić,rs SRB,GK,21.0,2.8,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,SPAL
2423,Lorenco Šimić,hr CRO,DF,22.0,2.6,0,5.0,0.0,0.0,1.89,0.0,0.0,,7.9,0.0,0,0,0.9,0.9,0.18,-0.9,-0.9,Matches,SPAL
2424,Mattia Vitale,it ITA,MF,20.0,0.9,0,,,,,,,,,,0,0,,,,,,Matches,SPAL
2425,Vasco Regini,it ITA,DF,27.0,0.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,SPAL
2426,Marko Janković,me MNE,"MF,DF",23.0,0.6,0,1.0,1.0,100.0,1.67,1.67,0.0,0.0,14.0,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,SPAL
2427,Sauli Väisänen,fi FIN,DF,24.0,0.5,0,,,,,,,,,,0,0,,,,,,Matches,SPAL
2428,Gabriele Moncini,it ITA,MF,22.0,0.2,0,1.0,0.0,0.0,11.25,0.0,0.0,,9.5,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,SPAL
2429,Giacomo Poluzzi,it ITA,GK,30.0,0.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,SPAL
2430,Federico Viviani,it ITA,MF,26.0,0.0,0,,,,,,,,,,0,0,,,,,,Matches,SPAL
2431,Matz Sels,be BEL,GK,26.0,37.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,strasbourg
2432,Kenny Lala,fr FRA,"DF,MF",26.0,34.0,5,21.0,9.0,42.9,0.62,0.26,0.19,0.44,24.8,3.0,1,2,3.1,1.2,0.06,1.9,2.8,Matches,strasbourg
2433,Stefan Mitrović,rs SRB,DF,28.0,33.6,0,14.0,3.0,21.4,0.42,0.09,0.0,0.0,7.4,0.0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches,strasbourg
2434,Pablo Martinez,fr FRA,DF,29.0,31.3,3,13.0,6.0,46.2,0.42,0.19,0.23,0.5,19.8,0.0,0,0,1.3,1.3,0.1,1.7,1.7,Matches,strasbourg
2435,Ibrahima Sissoko,fr FRA,MF,20.0,29.6,3,28.0,8.0,28.6,0.95,0.27,0.11,0.38,21.3,0.0,0,0,1.5,1.5,0.05,1.5,1.5,Matches,strasbourg
2436,Adrien Thomasson,fr FRA,"MF,FW",24.0,27.5,5,53.0,17.0,32.1,1.92,0.62,0.09,0.29,18.3,0.0,0,0,4.5,4.4,0.08,0.5,0.6,Matches,strasbourg
2437,Anthony Caci,fr FRA,DF,21.0,25.5,0,7.0,0.0,0.0,0.27,0.0,0.0,,25.2,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches,strasbourg
2438,Lamine Koné,ci CIV,DF,29.0,23.9,1,7.0,2.0,28.6,0.29,0.08,0.14,0.5,8.2,0.0,0,0,0.6,0.6,0.09,0.4,0.4,Matches,strasbourg
2439,Jonas Martin,fr FRA,MF,28.0,22.9,3,19.0,9.0,47.4,0.83,0.39,0.05,0.11,20.7,0.0,2,3,4.0,1.7,0.09,-1.0,-0.7,Matches,strasbourg
2440,Nuno da Costa,cv CPV,FW,27.0,22.8,8,45.0,17.0,37.8,1.97,0.75,0.16,0.41,16.2,0.0,1,1,5.7,4.9,0.11,2.3,2.1,Matches,strasbourg
2441,Lionel Carole,fr FRA,"DF,MF",27.0,19.2,0,9.0,2.0,22.2,0.47,0.1,0.0,0.0,18.2,0.0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches,strasbourg
2442,Lebo Mothiba,za RSA,FW,22.0,19.7,9,33.0,17.0,51.5,1.68,0.86,0.24,0.47,13.3,0.0,1,1,6.9,6.2,0.19,2.1,1.8,Matches,strasbourg
2443,Ludovic Ajorque,re REU,FW,24.0,17.0,9,47.0,17.0,36.2,2.76,1.0,0.19,0.53,13.7,2.0,0,0,5.7,5.7,0.12,3.3,3.3,Matches,strasbourg
2444,Dimitri Liénard,fr FRA,"MF,DF",30.0,14.3,0,23.0,7.0,30.4,1.6,0.49,0.0,0.0,26.0,5.0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches,strasbourg
2445,Anthony Gonçalves,fr FRA,"MF,FW",32.0,11.8,5,13.0,10.0,76.9,1.11,0.85,0.38,0.5,17.4,0.0,0,0,1.4,1.4,0.1,3.6,3.6,Matches,strasbourg
2446,Sanjin Prcić,ba BIH,MF,24.0,11.7,2,15.0,4.0,26.7,1.28,0.34,0.13,0.5,26.2,1.0,0,0,0.5,0.5,0.04,1.5,1.5,Matches,strasbourg
2447,Youssouf Fofana,fr FRA,MF,19.0,10.1,2,12.0,3.0,25.0,1.18,0.3,0.17,0.67,24.0,0.0,0,0,0.8,0.8,0.07,1.2,1.2,Matches,strasbourg
2448,Benjamin Corgnet,fr FRA,"MF,FW",31.0,7.5,1,18.0,7.0,38.9,2.41,0.94,0.06,0.14,15.8,0.0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches,strasbourg
2449,Kévin Zohi,ml MLI,"FW,MF",21.0,7.0,1,17.0,5.0,29.4,2.44,0.72,0.06,0.2,17.0,0.0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches,strasbourg
2450,Abdallah N'dour,sn SEN,"DF,MF",24.0,3.2,0,1.0,0.0,0.0,0.31,0.0,0.0,,36.4,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,strasbourg
2451,Ismael Aaneba,fr FRA,DF,19.0,2.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,strasbourg
2452,Samuel Grandsir,fr FRA,"FW,MF",21.0,2.6,0,1.0,1.0,100.0,0.38,0.38,0.0,0.0,18.4,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,strasbourg
2453,Jérémy Grimm,fr FRA,MF,31.0,1.9,0,2.0,1.0,50.0,1.07,0.54,0.0,0.0,31.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,strasbourg
2454,Eiji Kawashima,jp JPN,GK,35.0,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,strasbourg
2455,Idriss Saadi,dz ALG,MF,26.0,0.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,strasbourg
2456,Mootaz Zemzemi,tn TUN,"FW,MF",18.0,0.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,strasbourg
2457,Squad Total,,,26.2,38.0,57,398.0,145.0,36.4,10.47,3.82,0.13,0.36,18.2,11.0,5,7,42.2,36.8,0.09,14.8,15.2,,strasbourg
2458,Opponent Total,,,26.0,38.0,47,488.0,152.0,31.1,12.84,4.0,0.08,0.26,17.5,27.0,7,9,49.6,42.8,0.09,-2.6,-2.8,,strasbourg
2459,Ron-Robert Zieler,de GER,GK,29.0,35.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Stuttgart
2460,Benjamin Pavard,fr FRA,DF,22.0,29.0,0,12.0,4.0,33.3,0.41,0.14,0.0,0.0,13.1,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches,Stuttgart
2461,Santiago Ascacíbar,ar ARG,MF,21.0,27.0,0,19.0,5.0,26.3,0.7,0.19,0.0,0.0,18.7,0.0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches,Stuttgart
2462,Mario Gómez,de GER,FW,33.0,25.6,7,60.0,22.0,36.7,2.35,0.86,0.12,0.32,14.1,0.0,0,0,10.3,10.3,0.19,-3.3,-3.3,Matches,Stuttgart
2463,Nicolás González,ar ARG,"FW,MF",20.0,24.8,2,61.0,11.0,18.0,2.46,0.44,0.03,0.18,13.7,0.0,0,0,6.3,6.3,0.12,-4.3,-4.3,Matches,Stuttgart
2464,Emiliano Insúa,ar ARG,DF,29.0,24.5,2,9.0,5.0,55.6,0.37,0.2,0.22,0.4,21.9,1.0,0,0,0.6,0.6,0.08,1.4,1.4,Matches,Stuttgart
2465,Christian Gentner,de GER,MF,32.0,22.8,0,33.0,6.0,18.2,1.45,0.26,0.0,0.0,15.9,1.0,0,0,2.7,2.7,0.09,-2.7,-2.7,Matches,Stuttgart
2466,Marc-Oliver Kempf,de GER,DF,23.0,22.5,2,15.0,2.0,13.3,0.67,0.09,0.13,1.0,10.5,0.0,0,0,1.9,1.9,0.12,0.1,0.1,Matches,Stuttgart
2467,Gonzalo Castro,de GER,MF,31.0,19.8,2,17.0,4.0,23.5,0.86,0.2,0.12,0.5,21.8,4.0,0,0,1.3,1.3,0.08,0.7,0.7,Matches,Stuttgart
2468,Andreas Beck,de GER,"DF,MF",31.0,19.7,0,12.0,2.0,16.7,0.61,0.1,0.0,0.0,20.0,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,Stuttgart
2469,Timo Baumgartl,de GER,DF,22.0,19.0,1,6.0,2.0,33.3,0.32,0.11,0.17,0.5,11.2,0.0,0,0,0.2,0.2,0.07,0.8,0.8,Matches,Stuttgart
2470,Ozan Kabak,tr TUR,DF,18.0,15.0,3,12.0,5.0,41.7,0.8,0.33,0.25,0.6,14.4,0.0,0,0,1.1,1.1,0.09,1.9,1.9,Matches,Stuttgart
2471,Alexander Esswein,de GER,"FW,MF",28.0,13.9,0,27.0,8.0,29.6,1.94,0.58,0.0,0.0,19.6,0.0,0,0,1.7,1.7,0.06,-1.7,-1.7,Matches,Stuttgart
2472,Dennis Aogo,de GER,MF,31.0,12.3,0,12.0,2.0,16.7,0.98,0.16,0.0,0.0,22.9,2.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,Stuttgart
2473,Steven Zuber,ch SUI,"FW,MF",26.0,11.7,5,26.0,8.0,30.8,2.23,0.69,0.15,0.5,19.1,0.0,1,1,2.5,1.8,0.07,2.5,2.2,Matches,Stuttgart
2474,Daniel Didavi,de GER,"MF,FW",28.0,11.6,2,29.0,10.0,34.5,2.5,0.86,0.07,0.2,20.3,2.0,0,0,1.9,1.9,0.09,0.1,0.1,Matches,Stuttgart
2475,Anastasios Donis,gr GRE,"FW,MF",21.0,10.9,5,30.0,12.0,40.0,2.75,1.1,0.17,0.42,18.0,0.0,0,0,3.4,3.4,0.11,1.6,1.6,Matches,Stuttgart
2476,Erik Thommy,de GER,"MF,FW",23.0,9.5,1,24.0,5.0,20.8,2.53,0.53,0.04,0.2,24.7,5.0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches,Stuttgart
2477,Pablo Maffeo,es ESP,"DF,MF",21.0,7.6,0,5.0,1.0,20.0,0.66,0.13,0.0,0.0,20.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Stuttgart
2478,Borna Sosa,hr CRO,"DF,MF",20.0,6.8,0,5.0,3.0,60.0,0.73,0.44,0.0,0.0,19.3,1.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,Stuttgart
2479,Holger Badstuber,de GER,DF,29.0,6.8,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Stuttgart
2480,Chadrac Akolo,cd COD,"MF,FW",23.0,6.0,0,16.0,3.0,18.8,2.69,0.5,0.0,0.0,18.7,0.0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches,Stuttgart
2481,Antonis Aidonis,de GER,DF,17.0,0.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Stuttgart
2482,Berkay Özcan,tr TUR,MF,20.0,0.6,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Stuttgart
2483,Hans Nunoo Sarpei,gh GHA,"FW,MF",19.0,0.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Stuttgart
2484,Leon Dajaku,de GER,"MF,FW",17.0,0.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Stuttgart
2485,Andrea Belotti,it ITA,FW,24.0,38.7,17,124.0,42.0,33.9,3.38,1.15,0.08,0.24,15.1,4.0,5,6,17.5,13.0,0.1,-2.5,-3.0,Matches,Torino
2486,Armando Izzo,it ITA,DF,26.0,38.1,4,26.0,8.0,30.8,0.72,0.22,0.15,0.5,12.0,0.0,0,0,2.2,2.2,0.09,1.8,1.8,Matches,Torino
