,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
775,Kévin Rodrigues,pt POR,"DF,MF",27-057,13.7,351.0,523.0,67.1,6753.0,2566.0,150.0,171.0,87.7,141.0,198.0,71.2,54.0,129.0,41.9,1,0.6,0.4,11.0,36.0,11.0,4.0,44.0,Matches,eibar
776,Yoshinori Mutō,jp JPN,"FW,MF",28-290,13.7,148.0,223.0,66.4,1879.0,430.0,99.0,130.0,76.2,40.0,60.0,66.7,4.0,11.0,36.4,1,1.1,-0.1,10.0,8.0,1.0,0.0,11.0,Matches,eibar
777,Rafa Soares,pt POR,DF,25-357,13.2,448.0,648.0,69.1,9083.0,4493.0,173.0,201.0,86.1,198.0,272.0,72.8,72.0,148.0,48.6,0,1.0,-1.0,11.0,44.0,13.0,10.0,49.0,Matches,eibar
778,Pedro León,es ESP,"MF,FW",34-158,12.8,211.0,360.0,58.6,3771.0,1366.0,100.0,130.0,76.9,80.0,116.0,69.0,27.0,87.0,31.0,2,2.2,-0.2,16.0,11.0,16.0,11.0,19.0,Matches,eibar
779,Sergi Enrich,es ESP,FW,31-064,11.3,247.0,326.0,75.8,3648.0,533.0,149.0,189.0,78.8,68.0,90.0,75.6,19.0,24.0,79.2,0,0.5,-0.5,10.0,12.0,6.0,1.0,18.0,Matches,eibar
780,Recio,es ESP,"MF,FW",30-110,9.1,247.0,307.0,80.5,4548.0,1030.0,114.0,131.0,87.0,92.0,108.0,85.2,36.0,57.0,63.2,0,0.6,-0.6,8.0,23.0,4.0,2.0,15.0,Matches,eibar
781,Rober Correa,es ESP,DF,28-223,8.1,242.0,366.0,66.1,4556.0,1696.0,108.0,133.0,81.2,94.0,142.0,66.2,36.0,77.0,46.8,0,0.1,-0.1,3.0,21.0,5.0,4.0,17.0,Matches,eibar
782,José Ángel,es ESP,DF,31-238,6.5,313.0,417.0,75.1,6742.0,2294.0,109.0,122.0,89.3,132.0,162.0,81.5,70.0,123.0,56.9,0,0.5,-0.5,6.0,20.0,9.0,6.0,28.0,Matches,eibar
783,Yoel,es ESP,GK,32-246,5.7,59.0,83.0,71.1,2363.0,1691.0,7.0,7.0,100.0,12.0,12.0,100.0,39.0,63.0,61.9,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,eibar
784,Aleix García,es ESP,MF,23-307,4.7,207.0,253.0,81.8,4367.0,886.0,77.0,89.0,86.5,85.0,96.0,88.5,42.0,62.0,67.7,1,0.8,0.2,7.0,22.0,3.0,2.0,17.0,Matches,eibar
785,Miguel Atienza,es ESP,MF,21-339,4.5,127.0,160.0,79.4,2307.0,367.0,51.0,64.0,79.7,54.0,63.0,85.7,17.0,25.0,68.0,0,0.0,0.0,0.0,13.0,1.0,1.0,4.0,Matches,eibar
786,Damian Kądzior,pl POL,"FW,MF",28-319,4.1,44.0,76.0,57.9,709.0,214.0,26.0,29.0,89.7,12.0,19.0,63.2,5.0,22.0,22.7,1,0.0,0.0,1.0,2.0,1.0,1.0,3.0,Matches,eibar
787,Quique,es ESP,"FW,MF",30-350,3.7,32.0,46.0,69.6,498.0,65.0,21.0,28.0,75.0,8.0,12.0,66.7,3.0,4.0,75.0,0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,Matches,eibar
788,Sergio Cubero Ezcurra,es ESP,MF,21-238,2.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
789,Unai Dufur,es ESP,DF,22-120,1.5,34.0,43.0,79.1,697.0,313.0,8.0,9.0,88.9,21.0,25.0,84.0,5.0,7.0,71.4,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Matches,eibar
790,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",22-120,1.5,4.0,7.0,57.1,51.0,15.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,eibar
791,Roberto Olabe del Arco,es ESP,MF,24-361,1.5,,,,,,,,,,,,,,,1,,,,,,,,Matches,eibar
792,Álvaro Tejero,es ESP,DF,24-285,1.2,75.0,99.0,75.8,1458.0,583.0,30.0,34.0,88.2,32.0,40.0,80.0,12.0,23.0,52.2,0,0.2,-0.2,4.0,3.0,5.0,3.0,8.0,Matches,eibar
793,Eñaut Mendía,es ESP,FW,21-310,0.7,5.0,11.0,45.5,100.0,34.0,2.0,4.0,50.0,3.0,5.0,60.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
794,Kevin Trapp,de GER,GK,30-283,30.0,784.0,1148.0,68.3,24674.0,16716.0,148.0,149.0,99.3,329.0,331.0,99.4,305.0,666.0,45.8,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
795,André Silva,pt POR,FW,25-162,26.7,472.0,637.0,74.1,6965.0,1265.0,273.0,338.0,80.8,159.0,211.0,75.4,19.0,29.0,65.5,8,4.7,1.3,23.0,28.0,12.0,2.0,38.0,Matches,Eintracht Frankfurt
796,Martin Hinteregger,at AUT,DF,28-222,25.6,1231.0,1516.0,81.2,26084.0,9026.0,364.0,410.0,88.8,652.0,738.0,88.3,203.0,343.0,59.2,1,0.4,0.6,5.0,95.0,8.0,0.0,112.0,Matches,Eintracht Frankfurt
797,Daichi Kamada,jp JPN,"MF,FW",24-255,22.7,591.0,794.0,74.4,10558.0,3259.0,284.0,342.0,83.0,210.0,261.0,80.5,81.0,139.0,58.3,10,6.8,3.2,43.0,62.0,23.0,4.0,72.0,Matches,Eintracht Frankfurt
798,Filip Kostić,rs SRB,DF,28-167,22.2,736.0,1203.0,61.2,14482.0,6061.0,293.0,386.0,75.9,311.0,460.0,67.6,119.0,272.0,43.8,11,9.2,1.8,70.0,47.0,53.0,39.0,95.0,Matches,Eintracht Frankfurt
799,Makoto Hasebe,jp JPN,"DF,MF",37-089,20.8,1163.0,1323.0,87.9,23357.0,7093.0,387.0,436.0,88.8,587.0,631.0,93.0,178.0,234.0,76.1,0,0.1,-0.1,3.0,100.0,10.0,2.0,103.0,Matches,Eintracht Frankfurt
800,Djibril Sow,ch SUI,MF,24-070,20.1,859.0,980.0,87.7,15329.0,3827.0,383.0,422.0,90.8,384.0,434.0,88.5,85.0,109.0,78.0,2,1.2,0.8,13.0,53.0,9.0,0.0,95.0,Matches,Eintracht Frankfurt
801,Obite N'Dicka,fr FRA,DF,21-240,20.0,830.0,983.0,84.4,14799.0,5848.0,379.0,411.0,92.2,354.0,412.0,85.9,88.0,126.0,69.8,1,0.3,0.7,3.0,43.0,2.0,0.0,61.0,Matches,Eintracht Frankfurt
802,Sebastian Rode,de GER,MF,30-188,17.5,729.0,878.0,83.0,13028.0,3415.0,323.0,375.0,86.1,316.0,354.0,89.3,78.0,119.0,65.5,0,1.3,-1.3,19.0,66.0,12.0,1.0,71.0,Matches,Eintracht Frankfurt
803,Stefan Ilsanker,at AUT,"MF,DF",31-334,15.6,541.0,685.0,79.0,10509.0,3572.0,204.0,229.0,89.1,263.0,316.0,83.2,65.0,115.0,56.5,0,0.1,-0.1,4.0,47.0,5.0,1.0,56.0,Matches,Eintracht Frankfurt
804,Erik Durm,de GER,DF,28-340,14.9,432.0,619.0,69.8,8261.0,3525.0,177.0,209.0,84.7,195.0,270.0,72.2,53.0,110.0,48.2,2,2.0,0.0,11.0,25.0,14.0,7.0,44.0,Matches,Eintracht Frankfurt
805,David Abraham,ar ARG,DF,34-276,14.6,564.0,689.0,81.9,12077.0,4254.0,177.0,204.0,86.8,277.0,310.0,89.4,106.0,161.0,65.8,0,0.5,-0.5,2.0,50.0,3.0,2.0,43.0,Matches,Eintracht Frankfurt
806,Amin Younes,de GER,"MF,FW",27-254,14.2,442.0,590.0,74.9,7345.0,2700.0,249.0,286.0,87.1,127.0,181.0,70.2,53.0,82.0,64.6,2,1.4,0.6,20.0,50.0,25.0,3.0,87.0,Matches,Eintracht Frankfurt
807,Tuta,br BRA,DF,21-287,13.2,590.0,713.0,82.7,12107.0,4405.0,182.0,214.0,85.0,303.0,339.0,89.4,97.0,145.0,66.9,0,0.2,-0.2,3.0,37.0,2.0,0.0,49.0,Matches,Eintracht Frankfurt
808,Aymen Barkok,ma MAR,"FW,MF",22-331,10.2,317.0,431.0,73.5,5323.0,1727.0,148.0,189.0,78.3,131.0,166.0,78.9,29.0,54.0,53.7,3,2.5,0.5,23.0,19.0,16.0,3.0,35.0,Matches,Eintracht Frankfurt
809,Bas Dost,nl NED,FW,31-321,10.1,203.0,312.0,65.1,2941.0,701.0,119.0,168.0,70.8,63.0,94.0,67.0,13.0,28.0,46.4,3,2.3,-0.3,11.0,24.0,6.0,0.0,28.0,Matches,Eintracht Frankfurt
810,Almamy Touré,ml MLI,DF,24-354,7.9,219.0,332.0,66.0,3774.0,1960.0,115.0,151.0,76.2,71.0,100.0,71.0,27.0,54.0,50.0,1,1.2,-0.2,12.0,15.0,20.0,14.0,32.0,Matches,Eintracht Frankfurt
811,Steven Zuber,ch SUI,DF,29-243,6.9,209.0,284.0,73.6,3568.0,1288.0,113.0,130.0,86.9,70.0,98.0,71.4,20.0,33.0,60.6,2,1.1,0.9,10.0,18.0,7.0,2.0,27.0,Matches,Eintracht Frankfurt
812,Luka Jović,rs SRB,"FW,MF",23-115,6.6,152.0,194.0,78.4,2539.0,681.0,81.0,100.0,81.0,43.0,59.0,72.9,19.0,21.0,90.5,1,0.6,0.4,4.0,15.0,8.0,0.0,26.0,Matches,Eintracht Frankfurt
813,Dominik Kohr,de GER,"MF,FW",27-076,4.0,133.0,173.0,76.9,2317.0,686.0,59.0,71.0,83.1,65.0,83.0,78.3,7.0,13.0,53.8,0,0.0,0.0,1.0,20.0,1.0,0.0,23.0,Matches,Eintracht Frankfurt
814,Danny da Costa,de GER,DF,27-278,2.2,34.0,49.0,69.4,554.0,294.0,16.0,19.0,84.2,15.0,21.0,71.4,3.0,6.0,50.0,0,0.0,0.0,0.0,2.0,3.0,1.0,6.0,Matches,Eintracht Frankfurt
815,Timothy Chandler,us USA,DF,31-019,1.5,33.0,51.0,64.7,487.0,292.0,18.0,25.0,72.0,13.0,20.0,65.0,0.0,4.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,Matches,Eintracht Frankfurt
816,Ajdin Hrustic,au AUS,"MF,FW",24-286,1.4,75.0,92.0,81.5,1315.0,383.0,33.0,36.0,91.7,31.0,33.0,93.9,8.0,19.0,42.1,0,0.3,-0.3,2.0,10.0,4.0,0.0,10.0,Matches,Eintracht Frankfurt
817,Ragnar Ache,de GER,"FW,MF",22-263,0.9,15.0,27.0,55.6,170.0,16.0,10.0,16.0,62.5,4.0,8.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
818,Gonzalo Verdú,es ESP,DF,32-192,30.0,1213.0,1409.0,86.1,28721.0,10045.0,282.0,305.0,92.5,645.0,674.0,95.7,281.0,420.0,66.9,2,1.2,0.8,3.0,59.0,4.0,1.0,58.0,Matches,elche
819,Édgar Badía,es ESP,GK,29-078,30.0,867.0,1147.0,75.6,27112.0,17618.0,125.0,126.0,99.2,354.0,357.0,99.2,353.0,629.0,56.1,0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,Matches,elche
820,Raúl Guti,es ESP,MF,24-122,28.7,943.0,1134.0,83.2,17395.0,3694.0,406.0,454.0,89.4,391.0,447.0,87.5,121.0,185.0,65.4,0,0.2,-0.2,4.0,73.0,4.0,1.0,59.0,Matches,elche
821,Iván Marcone,ar ARG,MF,30-332,27.7,1211.0,1399.0,86.6,24617.0,5919.0,418.0,474.0,88.2,571.0,620.0,92.1,199.0,261.0,76.2,0,0.4,-0.4,10.0,93.0,3.0,1.0,81.0,Matches,elche
822,Lucas Boyé,ar ARG,FW,25-062,26.3,451.0,571.0,79.0,7027.0,1032.0,258.0,305.0,84.6,126.0,155.0,81.3,44.0,61.0,72.1,2,0.9,0.1,8.0,39.0,5.0,1.0,25.0,Matches,elche
823,Tete Morente,es ESP,"MF,FW",24-148,22.2,546.0,726.0,75.2,9168.0,2248.0,299.0,337.0,88.7,178.0,223.0,79.8,54.0,108.0,50.0,5,2.4,2.6,15.0,25.0,21.0,12.0,36.0,Matches,elche
824,Fidel,es ESP,"MF,DF",31-186,22.1,740.0,993.0,74.5,13206.0,4369.0,368.0,424.0,86.8,257.0,329.0,78.1,96.0,194.0,49.5,3,4.4,-1.4,38.0,54.0,17.0,9.0,62.0,Matches,elche
825,Antonio Barragán,es ESP,DF,33-323,21.3,932.0,1136.0,82.0,18296.0,6984.0,353.0,387.0,91.2,431.0,498.0,86.5,137.0,221.0,62.0,3,0.9,2.1,8.0,45.0,13.0,7.0,55.0,Matches,elche
826,Josema,es ESP,DF,24-329,20.1,705.0,910.0,77.5,13800.0,5470.0,280.0,318.0,88.1,324.0,388.0,83.5,93.0,180.0,51.7,1,0.5,0.5,5.0,39.0,6.0,5.0,31.0,Matches,elche
827,Josan,es ESP,"MF,DF",31-149,19.1,516.0,702.0,73.5,8579.0,3055.0,285.0,330.0,86.4,176.0,229.0,76.9,47.0,101.0,46.5,2,1.5,0.5,15.0,26.0,12.0,8.0,44.0,Matches,elche
828,Pere Milla,es ESP,"FW,MF",28-220,17.9,350.0,476.0,73.5,5234.0,914.0,216.0,264.0,81.8,96.0,132.0,72.7,26.0,46.0,56.5,2,0.9,1.1,11.0,21.0,5.0,0.0,22.0,Matches,elche
829,Dani Calvo,es ESP,DF,27-030,17.8,486.0,567.0,85.7,10589.0,3208.0,146.0,157.0,93.0,249.0,267.0,93.3,86.0,132.0,65.2,0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,Matches,elche
830,Emiliano Rigoni,ar ARG,"MF,FW",28-086,14.1,302.0,407.0,74.2,4891.0,1030.0,160.0,185.0,86.5,106.0,120.0,88.3,25.0,81.0,30.9,2,1.9,-0.9,11.0,13.0,6.0,3.0,18.0,Matches,elche
831,Johan Mojica,co COL,DF,28-253,13.2,512.0,696.0,73.6,9528.0,4783.0,225.0,259.0,86.9,211.0,262.0,80.5,68.0,147.0,46.3,0,0.4,-0.4,9.0,30.0,12.0,9.0,43.0,Matches,elche
832,Diego González,es ESP,DF,26-093,11.2,483.0,538.0,89.8,10601.0,3540.0,122.0,129.0,94.6,272.0,281.0,96.8,85.0,121.0,70.2,0,0.1,-0.1,1.0,14.0,0.0,0.0,25.0,Matches,elche
833,Guido Carrillo,ar ARG,FW,29-341,10.5,202.0,281.0,71.9,3009.0,570.0,124.0,149.0,83.2,52.0,86.0,60.5,14.0,24.0,58.3,2,1.0,0.0,6.0,24.0,3.0,0.0,26.0,Matches,elche
834,Cifu,es ESP,DF,30-208,7.6,151.0,208.0,72.6,2518.0,933.0,77.0,88.0,87.5,55.0,77.0,71.4,16.0,29.0,55.2,0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,Matches,elche
835,Juan Sánchez Miño,ar ARG,"DF,MF",31-120,7.5,241.0,286.0,84.3,4031.0,989.0,123.0,135.0,91.1,88.0,103.0,85.4,23.0,36.0,63.9,0,0.0,0.0,1.0,8.0,2.0,2.0,4.0,Matches,elche
836,Víctor Rodríguez,es ESP,MF,31-282,6.7,241.0,264.0,91.3,4378.0,973.0,107.0,116.0,92.2,102.0,106.0,96.2,29.0,33.0,87.9,0,0.5,-0.5,3.0,15.0,2.0,0.0,16.0,Matches,elche
837,Omenuke Mfulu,cd COD,MF,27-042,6.5,195.0,225.0,86.7,3475.0,587.0,81.0,91.0,89.0,91.0,95.0,95.8,19.0,28.0,67.9,0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,Matches,elche
838,Nino,es ESP,"FW,MF",40-325,5.8,97.0,111.0,87.4,1584.0,199.0,56.0,60.0,93.3,29.0,33.0,87.9,10.0,14.0,71.4,0,0.8,-0.8,2.0,7.0,1.0,0.0,5.0,Matches,elche
839,Helibelton Palacios,co COL,DF,27-326,5.5,155.0,210.0,73.8,2927.0,1443.0,65.0,70.0,92.9,68.0,84.0,81.0,21.0,51.0,41.2,0,0.0,0.0,1.0,10.0,3.0,3.0,9.0,Matches,elche
840,Luismi,es ESP,"MF,DF",28-361,3.3,92.0,106.0,86.8,2197.0,518.0,24.0,25.0,96.0,41.0,47.0,87.2,25.0,32.0,78.1,0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,Matches,elche
841,Paulo Gazzaniga,ar ARG,GK,29-119,3.0,49.0,81.0,60.5,2648.0,2341.0,5.0,5.0,100.0,10.0,10.0,100.0,34.0,66.0,51.5,0,0.1,-0.1,1.0,14.0,2.0,0.0,0.0,Matches,elche
842,Diego Matías Rodríguez,ar ARG,GK,31-310,3.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,elche
843,Jony Álamo,es ESP,MF,19-218,2.8,14.0,16.0,87.5,289.0,41.0,3.0,3.0,100.0,8.0,9.0,88.9,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,elche
844,Jeison Lucumí,co COL,FW,26-023,2.7,8.0,11.0,72.7,106.0,2.0,4.0,5.0,80.0,3.0,3.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,elche
845,John Donald,es ESP,DF,20-244,2.6,19.0,20.0,95.0,379.0,146.0,10.0,11.0,90.9,5.0,5.0,100.0,4.0,4.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,elche
846,José Salinas,es ESP,DF,20-213,2.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,elche
847,Pablo Piatti,ar ARG,"FW,MF",32-031,1.5,24.0,38.0,63.2,459.0,132.0,11.0,15.0,73.3,9.0,13.0,69.2,3.0,8.0,37.5,0,0.1,-0.1,1.0,3.0,2.0,1.0,4.0,Matches,elche
848,Gerard Barri,es ESP,DF,20-119,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,elche
849,Youssouf Koné,ml MLI,"DF,FW",25-300,0.8,24.0,29.0,82.8,396.0,158.0,13.0,15.0,86.7,8.0,8.0,100.0,2.0,5.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,elche
850,Diego Bri,es ESP,FW,18-231,0.5,,,,,,,,,,,,,,,0,,,,,,,,Matches,elche
851,Ramón Folch,es ESP,MF,31-209,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,elche
852,Michael Keane,eng ENG,DF,28-115,34.9,1438.0,1613.0,89.2,32526.0,10275.0,318.0,348.0,91.4,828.0,869.0,95.3,268.0,361.0,74.2,2,0.9,0.1,6.0,94.0,5.0,0.0,73.0,Matches,Everton
853,Richarlison,br BRA,FW,23-361,32.3,462.0,672.0,68.8,7111.0,1534.0,267.0,338.0,79.0,155.0,219.0,70.8,31.0,55.0,56.4,3,2.7,0.3,19.0,21.0,12.0,1.0,34.0,Matches,Everton
854,Dominic Calvert-Lewin,eng ENG,FW,24-051,31.7,396.0,557.0,71.1,5994.0,977.0,234.0,304.0,77.0,110.0,164.0,67.1,36.0,45.0,80.0,1,1.2,-1.2,14.0,23.0,10.0,1.0,32.0,Matches,Everton
855,Lucas Digne,fr FRA,"DF,MF",27-290,30.4,1053.0,1451.0,72.6,18756.0,7479.0,501.0,580.0,86.4,417.0,538.0,77.5,113.0,253.0,44.7,7,5.0,2.0,35.0,51.0,28.0,19.0,96.0,Matches,Everton
856,Ben Godfrey,eng ENG,DF,23-111,30.3,911.0,1083.0,84.1,17867.0,4674.0,309.0,352.0,87.8,471.0,520.0,90.6,111.0,167.0,66.5,1,0.0,1.0,0.0,50.0,3.0,1.0,43.0,Matches,Everton
857,Gylfi Sigurðsson,is ISL,"MF,FW",31-240,29.2,657.0,828.0,79.3,11763.0,2899.0,294.0,337.0,87.2,262.0,296.0,88.5,83.0,155.0,53.5,9,4.1,-0.1,34.0,47.0,17.0,4.0,53.0,Matches,Everton
858,Abdoulaye Doucouré,fr FRA,MF,28-125,27.9,994.0,1157.0,85.9,17024.0,3597.0,468.0,531.0,88.1,405.0,449.0,90.2,94.0,122.0,77.0,3,2.2,0.8,17.0,63.0,17.0,1.0,53.0,Matches,Everton
859,Jordan Pickford,eng ENG,GK,27-060,27.5,649.0,986.0,65.8,22063.0,15246.0,147.0,149.0,98.7,212.0,215.0,98.6,284.0,614.0,46.3,0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,Matches,Everton
860,Yerry Mina,co COL,DF,26-225,24.8,1033.0,1140.0,90.6,21392.0,5766.0,272.0,291.0,93.5,582.0,611.0,95.3,153.0,203.0,75.4,0,0.0,0.0,0.0,45.0,0.0,0.0,41.0,Matches,Everton
861,Mason Holgate,eng ENG,DF,24-196,24.7,857.0,1091.0,78.6,19733.0,6756.0,225.0,259.0,86.9,443.0,516.0,85.9,184.0,296.0,62.2,0,0.6,-0.6,8.0,53.0,11.0,4.0,61.0,Matches,Everton
862,James Rodríguez,co COL,"FW,MF",29-298,21.7,823.0,1040.0,79.1,17189.0,5254.0,339.0,393.0,86.3,287.0,331.0,86.7,181.0,272.0,66.5,8,5.2,-1.2,41.0,97.0,38.0,6.0,126.0,Matches,Everton
863,André Gomes,pt POR,MF,27-280,20.9,728.0,876.0,83.1,14429.0,3384.0,302.0,345.0,87.5,296.0,340.0,87.1,118.0,167.0,70.7,2,0.9,0.1,14.0,79.0,12.0,2.0,75.0,Matches,Everton
864,Alex Iwobi,ng NGA,"FW,DF",25-003,20.4,514.0,667.0,77.1,9640.0,2845.0,205.0,233.0,88.0,227.0,282.0,80.5,68.0,111.0,61.3,3,1.8,0.2,16.0,33.0,25.0,8.0,70.0,Matches,Everton
865,Séamus Coleman,ie IRL,DF,32-207,19.8,528.0,641.0,82.4,9311.0,3547.0,255.0,282.0,90.4,211.0,243.0,86.8,58.0,95.0,61.1,3,1.9,1.1,16.0,22.0,11.0,4.0,34.0,Matches,Everton
866,Allan,br BRA,MF,30-118,19.5,721.0,840.0,85.8,13709.0,3389.0,298.0,325.0,91.7,297.0,339.0,87.6,110.0,144.0,76.4,0,0.6,-0.6,11.0,71.0,11.0,0.0,55.0,Matches,Everton
867,Tom Davies,eng ENG,MF,22-310,17.5,517.0,620.0,83.4,9880.0,2376.0,213.0,238.0,89.5,227.0,258.0,88.0,70.0,97.0,72.2,1,1.0,0.0,7.0,39.0,7.0,2.0,41.0,Matches,Everton
868,Robin Olsen,se SWE,GK,31-118,11.7,142.0,199.0,71.4,4967.0,3508.0,19.0,19.0,100.0,55.0,55.0,100.0,67.0,124.0,54.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Everton
869,Bernard,br BRA,"FW,MF",28-240,8.4,198.0,250.0,79.2,3228.0,836.0,100.0,114.0,87.7,78.0,98.0,79.6,15.0,22.0,68.2,1,0.7,-0.7,9.0,18.0,9.0,2.0,20.0,Matches,Everton
870,Fabian Delph,eng ENG,"MF,DF",31-166,4.6,206.0,233.0,88.4,3586.0,937.0,94.0,100.0,94.0,91.0,97.0,93.8,18.0,31.0,58.1,0,0.1,-0.1,2.0,15.0,1.0,0.0,15.0,Matches,Everton
871,Niels Nkounkou,fr FRA,DF,20-186,4.0,24.0,29.0,82.8,441.0,89.0,13.0,13.0,100.0,7.0,9.0,77.8,4.0,6.0,66.7,1,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Matches,Everton
872,Jonjoe Kenny,eng ENG,DF,24-052,3.5,47.0,61.0,77.0,783.0,221.0,28.0,29.0,96.6,13.0,20.0,65.0,6.0,8.0,75.0,0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Matches,Everton
873,Anthony Gordon,eng ENG,"FW,MF",20-071,3.3,22.0,26.0,84.6,365.0,94.0,12.0,13.0,92.3,8.0,8.0,100.0,2.0,4.0,50.0,3,0.0,0.0,1.0,1.0,2.0,0.0,3.0,Matches,Everton
874,João Virgínia,pt POR,GK,21-208,2.5,9.0,17.0,52.9,310.0,223.0,1.0,1.0,100.0,3.0,3.0,100.0,5.0,13.0,38.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
875,Cenk Tosun,tr TUR,FW,29-333,1.9,8.0,10.0,80.0,151.0,14.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,2.0,50.0,0,0.1,-0.1,1.0,0.0,0.0,0.0,0.0,Matches,Everton
876,Joshua King,no NOR,"MF,FW",29-111,1.6,33.0,46.0,71.7,519.0,104.0,16.0,23.0,69.6,15.0,17.0,88.2,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Matches,Everton
877,Moise Kean,it ITA,FW,21-067,1.3,7.0,9.0,77.8,124.0,0.0,2.0,3.0,66.7,4.0,4.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
878,Theo Walcott,eng ENG,FW,32-051,1.1,1.0,1.0,100.0,18.0,10.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
879,Jarrad Branthwaite,eng ENG,DF,18-313,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Everton
880,Jean-Philippe Gbamin,ci CIV,MF,25-223,0.1,6.0,9.0,66.7,122.0,36.0,3.0,4.0,75.0,2.0,3.0,66.7,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Everton
881,Tyler Onyango,eng ENG,MF,18-063,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,Everton
882,Thierry Small,eng ENG,DF,16-278,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,Everton
883,Nathan Broadhead,wal WAL,MF,23-031,0.0,2.0,2.0,100.0,21.0,2.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
884,Nikola Milenković,rs SRB,DF,21,40.2,1544.0,1742.0,88.6,32952.0,10749.0,471.0,513.0,91.8,801.0,859.0,93.2,264.0,349.0,75.6,0,0.2,-0.2,6.0,88.0,6.0,1.0,98.0,Matches,Fiorentina
885,Erick Pulgar,cl CHI,MF,25,36.8,1410.0,1738.0,81.1,28420.0,8679.0,525.0,569.0,92.3,596.0,666.0,89.5,250.0,430.0,58.1,8,6.7,-0.7,83.0,122.0,24.0,6.0,124.0,Matches,Fiorentina
886,Pol Lirola,es ESP,DF,21,32.5,979.0,1311.0,74.7,17358.0,6692.0,462.0,525.0,88.0,385.0,489.0,78.7,111.0,230.0,48.3,2,2.8,-0.8,33.0,71.0,34.0,11.0,106.0,Matches,Fiorentina
887,Germán Pezzella,ar ARG,DF,28,32.2,997.0,1159.0,86.0,22641.0,6586.0,230.0,263.0,87.5,547.0,588.0,93.0,208.0,285.0,73.0,1,0.3,0.7,7.0,45.0,4.0,2.0,43.0,Matches,Fiorentina
888,Bartłomiej Drągowski,pl POL,GK,21,32.0,647.0,904.0,71.6,18756.0,11371.0,122.0,122.0,100.0,279.0,283.0,98.6,238.0,489.0,48.7,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Matches,Fiorentina
889,Gaetano Castrovilli,it ITA,MF,22,31.7,922.0,1141.0,80.8,15550.0,4179.0,452.0,518.0,87.3,349.0,411.0,84.9,91.0,143.0,63.6,2,2.7,-0.7,35.0,108.0,30.0,5.0,99.0,Matches,Fiorentina
