,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
2171,Clément Grenier,fr FRA,"MF,FW",27.0,44.7,1816.0,2337.0,77.7,37662.0,11030.0,658.0,785.0,83.8,791.0,930.0,85.1,344.0,573.0,60.0,7,5.0,1.0,62.0,225.0,35.0,6.0,235.0,Matches,rennes
2172,Benjamin André,fr FRA,MF,27.0,43.9,1488.0,1869.0,79.6,25385.0,6499.0,711.0,838.0,84.8,611.0,738.0,82.8,132.0,215.0,61.4,2,1.4,0.6,27.0,141.0,24.0,2.0,156.0,Matches,rennes
2173,Benjamin Bourigeaud,fr FRA,"MF,FW",24.0,42.8,1178.0,1547.0,76.1,23913.0,6193.0,458.0,536.0,85.4,488.0,578.0,84.4,209.0,373.0,56.0,10,4.1,1.9,53.0,107.0,33.0,14.0,126.0,Matches,rennes
2174,Mexer,mz MOZ,DF,29.0,42.0,1343.0,1519.0,88.4,31589.0,8088.0,293.0,315.0,93.0,730.0,784.0,93.1,315.0,401.0,78.6,0,0.1,-0.1,5.0,28.0,0.0,0.0,32.0,Matches,rennes
2175,Ramy Bensebaini,dz ALG,DF,23.0,36.5,1322.0,1704.0,77.6,24233.0,10013.0,604.0,685.0,88.2,545.0,664.0,82.1,159.0,299.0,53.2,0,1.8,-1.8,17.0,80.0,17.0,10.0,136.0,Matches,rennes
2176,Hatem Ben Arfa,fr FRA,"FW,MF",31.0,35.9,968.0,1194.0,81.1,17166.0,4242.0,489.0,555.0,88.1,328.0,377.0,87.0,133.0,222.0,59.9,6,4.1,-1.1,47.0,96.0,39.0,3.0,110.0,Matches,rennes
2177,M'Baye Niang,sn SEN,"FW,MF",23.0,31.1,369.0,541.0,68.2,6101.0,1447.0,196.0,246.0,79.7,108.0,154.0,70.1,44.0,71.0,62.0,6,2.5,2.5,17.0,33.0,15.0,5.0,37.0,Matches,rennes
2178,Mehdi Zeffane,dz ALG,DF,26.0,23.1,894.0,1091.0,81.9,15243.0,6729.0,440.0,486.0,90.5,346.0,400.0,86.5,91.0,158.0,57.6,2,2.4,-1.4,19.0,56.0,15.0,5.0,81.0,Matches,rennes
2179,Jérémy Gélin,fr FRA,"DF,MF",21.0,19.9,876.0,1014.0,86.4,20751.0,6537.0,199.0,227.0,87.7,461.0,496.0,92.9,210.0,277.0,75.8,0,0.4,-0.4,6.0,80.0,4.0,1.0,65.0,Matches,rennes
2180,Adrien Hunou,fr FRA,FW,24.0,19.6,268.0,345.0,77.7,3508.0,558.0,164.0,198.0,82.8,81.0,100.0,81.0,8.0,17.0,47.1,1,0.8,0.2,13.0,12.0,5.0,1.0,13.0,Matches,rennes
2181,Romain Del Castillo,fr FRA,FW,22.0,18.8,421.0,626.0,67.3,6570.0,2118.0,242.0,316.0,76.6,142.0,207.0,68.6,30.0,66.0,45.5,4,3.1,-0.1,27.0,24.0,30.0,10.0,60.0,Matches,rennes
2182,James Lea Siliki,fr FRA,MF,22.0,18.8,371.0,555.0,66.8,7311.0,2425.0,175.0,211.0,82.9,135.0,193.0,69.9,57.0,124.0,46.0,4,2.5,1.5,19.0,45.0,13.0,6.0,54.0,Matches,rennes
2183,Jakob Johansson,se SWE,MF,28.0,12.6,442.0,506.0,87.4,8151.0,1665.0,180.0,205.0,87.8,197.0,215.0,91.6,53.0,70.0,75.7,0,0.4,-0.4,5.0,37.0,5.0,1.0,35.0,Matches,rennes
2184,Jordan Siebatcheu,us USA,FW,22.0,11.7,90.0,118.0,76.3,1012.0,153.0,57.0,72.0,79.2,18.0,26.0,69.2,2.0,4.0,50.0,1,0.2,0.8,4.0,3.0,3.0,0.0,4.0,Matches,rennes
2185,Abdoulaye Diallo,sn SEN,GK,26.0,8.5,158.0,210.0,75.2,4647.0,2893.0,16.0,18.0,88.9,83.0,84.0,98.8,59.0,108.0,54.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2186,Gerzino Nyamsi,fr FRA,DF,21.0,7.9,236.0,259.0,91.1,5064.0,1843.0,76.0,78.0,97.4,119.0,123.0,96.7,41.0,57.0,71.9,0,0.0,0.0,1.0,12.0,1.0,0.0,11.0,Matches,rennes
2187,Souleyman Doumbia,ci CIV,DF,21.0,7.1,311.0,356.0,87.4,5045.0,1718.0,179.0,188.0,95.2,107.0,123.0,87.0,24.0,39.0,61.5,0,0.0,0.0,1.0,11.0,1.0,0.0,20.0,Matches,rennes
2188,Eduardo Camavinga,fr FRA,MF,15.0,4.0,122.0,143.0,85.3,2543.0,516.0,42.0,47.0,89.4,59.0,65.0,90.8,20.0,26.0,76.9,0,0.2,-0.2,1.0,8.0,2.0,0.0,13.0,Matches,rennes
2189,Denis-Will Poha,fr FRA,"MF,FW",21.0,2.4,96.0,119.0,80.7,1921.0,488.0,35.0,44.0,79.5,42.0,48.0,87.5,17.0,24.0,70.8,0,0.3,-0.3,3.0,14.0,2.0,1.0,10.0,Matches,rennes
2190,Ludovic Baal,gf GUF,DF,32.0,1.7,80.0,106.0,75.5,1357.0,678.0,38.0,45.0,84.4,33.0,40.0,82.5,8.0,18.0,44.4,0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,Matches,rennes
2191,Diafra Sakho,sn SEN,FW,28.0,1.6,17.0,27.0,63.0,217.0,16.0,12.0,15.0,80.0,5.0,7.0,71.4,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2192,Sacha Boey,fr FRA,"DF,MF",17.0,0.2,1.0,2.0,50.0,16.0,15.0,0.0,0.0,,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,rennes
2193,Armand Lauriente,fr FRA,MF,19.0,0.1,3.0,4.0,75.0,44.0,14.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,rennes
2194,Nicolas Janvier,fr FRA,MF,19.0,0.0,2.0,2.0,100.0,34.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2195,Aleksandar Kolarov,rs SRB,DF,32.0,41.6,1970.0,2552.0,77.2,37651.0,16947.0,822.0,919.0,89.4,865.0,1059.0,81.7,267.0,499.0,53.5,3,7.1,-4.1,78.0,165.0,62.0,35.0,252.0,Matches,Roma
2196,Federico Fazio,ar ARG,DF,31.0,39.2,1533.0,1783.0,86.0,31273.0,10967.0,493.0,549.0,89.8,770.0,856.0,90.0,255.0,348.0,73.3,0,0.4,-0.4,6.0,104.0,5.0,1.0,108.0,Matches,Roma
2197,Steven Nzonzi,fr FRA,MF,29.0,36.3,1863.0,2133.0,87.3,34601.0,9811.0,800.0,871.0,91.8,790.0,905.0,87.3,256.0,314.0,81.5,2,1.8,0.2,28.0,202.0,17.0,2.0,188.0,Matches,Roma
2198,Robin Olsen,se SWE,GK,28.0,35.3,796.0,1069.0,74.5,25358.0,16674.0,90.0,91.0,98.9,373.0,374.0,99.7,332.0,603.0,55.1,0,0.1,-0.1,1.0,6.0,1.0,0.0,0.0,Matches,Roma
2199,Edin Džeko,ba BIH,FW,32.0,35.3,604.0,873.0,69.2,11034.0,2350.0,297.0,395.0,75.2,209.0,310.0,67.4,87.0,124.0,70.2,9,4.8,4.2,46.0,82.0,37.0,4.0,90.0,Matches,Roma
2200,Bryan Cristante,it ITA,MF,23.0,34.7,1384.0,1682.0,82.3,26118.0,8211.0,589.0,678.0,86.9,602.0,710.0,84.8,179.0,252.0,71.0,3,2.2,0.8,33.0,178.0,30.0,5.0,201.0,Matches,Roma
2201,Kostas Manolas,gr GRE,DF,27.0,34.2,1176.0,1345.0,87.4,24630.0,8720.0,359.0,396.0,90.7,605.0,659.0,91.8,203.0,274.0,74.1,1,0.2,0.8,3.0,53.0,4.0,1.0,72.0,Matches,Roma
2202,Alessandro Florenzi,it ITA,"DF,FW",27.0,32.1,1400.0,1811.0,77.3,27260.0,12576.0,594.0,654.0,90.8,580.0,702.0,82.6,215.0,402.0,53.5,3,4.1,-1.1,51.0,137.0,67.0,28.0,182.0,Matches,Roma
2203,Stephan El Shaarawy,it ITA,FW,25.0,27.1,765.0,951.0,80.4,13144.0,2979.0,391.0,457.0,85.6,287.0,344.0,83.4,76.0,116.0,65.5,5,5.8,-1.8,42.0,38.0,45.0,8.0,88.0,Matches,Roma
2204,Lorenzo Pellegrini,it ITA,MF,22.0,26.0,875.0,1179.0,74.2,15883.0,5201.0,417.0,482.0,86.5,312.0,392.0,79.6,128.0,248.0,51.6,6,7.9,-1.9,75.0,82.0,41.0,9.0,115.0,Matches,Roma
2205,Nicolò Zaniolo,it ITA,"MF,FW",19.0,25.1,538.0,704.0,76.4,8860.0,1589.0,286.0,345.0,82.9,193.0,246.0,78.5,49.0,69.0,71.0,2,2.8,-0.8,20.0,38.0,15.0,3.0,40.0,Matches,Roma
2206,Cengiz Ünder,tr TUR,FW,21.0,21.0,541.0,756.0,71.6,9413.0,2731.0,272.0,331.0,82.2,188.0,243.0,77.4,68.0,131.0,51.9,10,5.8,3.2,39.0,36.0,38.0,12.0,79.0,Matches,Roma
2207,Justin Kluivert,nl NED,FW,19.0,19.4,424.0,568.0,74.6,6865.0,1568.0,225.0,267.0,84.3,152.0,199.0,76.4,35.0,65.0,53.8,8,3.6,2.4,39.0,19.0,25.0,10.0,40.0,Matches,Roma
2208,Patrik Schick,cz CZE,FW,22.0,19.4,251.0,332.0,75.6,3455.0,565.0,153.0,183.0,83.6,83.0,113.0,73.5,7.0,18.0,38.9,1,1.4,-1.4,15.0,18.0,4.0,0.0,16.0,Matches,Roma
2209,Juan Jesus,br BRA,DF,27.0,18.1,891.0,973.0,91.6,18238.0,6021.0,281.0,294.0,95.6,463.0,488.0,94.9,141.0,181.0,77.9,0,0.1,-0.1,1.0,33.0,3.0,0.0,36.0,Matches,Roma
2210,Daniele De Rossi,it ITA,MF,35.0,17.6,963.0,1104.0,87.2,19901.0,6634.0,346.0,368.0,94.0,459.0,503.0,91.3,157.0,222.0,70.7,1,0.9,0.1,17.0,131.0,16.0,0.0,132.0,Matches,Roma
2211,Davide Santon,it ITA,DF,27.0,14.1,695.0,842.0,82.5,13010.0,4759.0,274.0,298.0,91.9,340.0,396.0,85.9,74.0,129.0,57.4,2,0.9,1.1,15.0,52.0,15.0,6.0,61.0,Matches,Roma
2212,Antonio Mirante,it ITA,GK,35.0,13.0,266.0,383.0,69.5,9216.0,6882.0,24.0,24.0,100.0,116.0,117.0,99.1,126.0,242.0,52.1,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,Roma
2213,Iván Marcano,es ESP,DF,31.0,11.7,566.0,647.0,87.5,12111.0,4335.0,163.0,178.0,91.6,301.0,319.0,94.4,96.0,134.0,71.6,0,0.7,-0.7,4.0,28.0,7.0,3.0,34.0,Matches,Roma
2214,Diego Perotti,ar ARG,"FW,MF",30.0,9.1,311.0,422.0,73.7,4769.0,1191.0,166.0,195.0,85.1,112.0,145.0,77.2,24.0,56.0,42.9,0,1.4,-1.4,20.0,21.0,11.0,5.0,29.0,Matches,Roma
2215,Javier Pastore,ar ARG,MF,29.0,8.8,374.0,447.0,83.7,6333.0,1914.0,196.0,221.0,88.7,133.0,152.0,87.5,41.0,60.0,68.3,0,1.4,-1.4,18.0,42.0,14.0,2.0,55.0,Matches,Roma
2216,Rick Karsdorp,nl NED,DF,23.0,8.4,343.0,453.0,75.7,6657.0,3233.0,135.0,154.0,87.7,160.0,195.0,82.1,44.0,88.0,50.0,1,0.4,0.6,5.0,27.0,12.0,5.0,46.0,Matches,Roma
2217,Luca Pellegrini,it ITA,DF,19.0,2.1,114.0,144.0,79.2,2266.0,912.0,41.0,48.0,85.4,54.0,66.0,81.8,18.0,26.0,69.2,1,0.2,0.8,1.0,9.0,3.0,1.0,10.0,Matches,Roma
2218,Kevin Strootman,nl NED,MF,28.0,1.0,30.0,38.0,78.9,471.0,101.0,15.0,17.0,88.2,13.0,16.0,81.3,2.0,4.0,50.0,0,0.1,-0.1,1.0,2.0,1.0,0.0,2.0,Matches,Roma
2219,Ante Ćorić,hr CRO,MF,21.0,0.6,18.0,25.0,72.0,354.0,75.0,8.0,9.0,88.9,7.0,10.0,70.0,3.0,6.0,50.0,0,0.1,-0.1,1.0,4.0,0.0,0.0,0.0,Matches,Roma
2220,Alessio Riccardi,it ITA,FW,17.0,0.1,,,,,,,,,,,,,,,0,,,,,,,,Matches,Roma
2221,Žan Celar,si SVN,FW,19.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roma
2222,Stéphane Ruffier,fr FRA,GK,31.0,40.3,728.0,1177.0,61.9,23404.0,14585.0,66.0,66.0,100.0,349.0,352.0,99.1,312.0,756.0,41.3,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,saint-etienne
2223,Yann M'Vila,fr FRA,MF,28.0,39.2,1967.0,2294.0,85.7,42174.0,12561.0,651.0,719.0,90.5,932.0,1016.0,91.7,372.0,521.0,71.4,1,1.1,-0.1,25.0,172.0,21.0,2.0,197.0,Matches,saint-etienne
2224,Timothée Kolodziejczak,fr FRA,DF,26.0,37.2,1637.0,2006.0,81.6,33205.0,14479.0,555.0,622.0,89.2,839.0,943.0,89.0,229.0,398.0,57.5,3,0.7,2.3,13.0,103.0,18.0,11.0,146.0,Matches,saint-etienne
2225,Rémy Cabella,fr FRA,"MF,FW",28.0,36.0,1757.0,2100.0,83.7,28305.0,7070.0,936.0,1051.0,89.1,618.0,734.0,84.2,157.0,235.0,66.8,4,5.7,-1.7,57.0,179.0,57.0,11.0,200.0,Matches,saint-etienne
2226,Wahbi Khazri,tn TUN,"FW,MF",27.0,33.4,740.0,1111.0,66.6,14953.0,4225.0,335.0,422.0,79.4,247.0,335.0,73.7,144.0,305.0,47.2,10,5.9,0.1,63.0,73.0,28.0,8.0,72.0,Matches,saint-etienne
2227,Loïc Perrin,fr FRA,DF,32.0,31.0,1381.0,1598.0,86.4,28552.0,11043.0,418.0,458.0,91.3,761.0,829.0,91.8,196.0,294.0,66.7,1,0.9,0.1,9.0,86.0,11.0,1.0,88.0,Matches,saint-etienne
2228,Neven Subotić,rs SRB,DF,29.0,26.2,960.0,1147.0,83.7,22647.0,6725.0,197.0,231.0,85.3,530.0,583.0,90.9,225.0,318.0,70.8,0,0.3,-0.3,5.0,40.0,3.0,0.0,41.0,Matches,saint-etienne
2229,Mathieu Debuchy,fr FRA,DF,33.0,21.6,861.0,1165.0,73.9,14669.0,6114.0,435.0,492.0,88.4,345.0,460.0,75.0,74.0,171.0,43.3,3,1.4,1.6,15.0,57.0,21.0,16.0,82.0,Matches,saint-etienne
2230,Ole Selnæs,no NOR,MF,24.0,19.6,748.0,926.0,80.8,15730.0,3854.0,239.0,295.0,81.0,364.0,412.0,88.3,138.0,196.0,70.4,5,2.1,2.9,19.0,79.0,16.0,1.0,88.0,Matches,saint-etienne
2231,Lois Diony,fr FRA,FW,25.0,19.4,220.0,339.0,64.9,3203.0,611.0,125.0,178.0,70.2,69.0,101.0,68.3,15.0,31.0,48.4,2,1.3,-0.3,19.0,11.0,5.0,3.0,15.0,Matches,saint-etienne
2232,Kévin Monnet-Paquet,fr FRA,"MF,DF",29.0,18.8,547.0,703.0,77.8,8403.0,2429.0,298.0,346.0,86.1,215.0,274.0,78.5,25.0,43.0,58.1,1,1.5,-0.5,14.0,33.0,14.0,4.0,45.0,Matches,saint-etienne
2233,Romain Hamouma,fr FRA,"FW,MF",31.0,18.6,410.0,590.0,69.5,6246.0,1569.0,229.0,277.0,82.7,139.0,200.0,69.5,31.0,73.0,42.5,4,4.5,-0.5,34.0,17.0,24.0,9.0,36.0,Matches,saint-etienne
2234,William Saliba,fr FRA,DF,17.0,17.5,583.0,680.0,85.7,12081.0,4241.0,196.0,216.0,90.7,292.0,315.0,92.7,94.0,137.0,68.6,0,0.2,-0.2,3.0,24.0,3.0,1.0,26.0,Matches,saint-etienne
2235,Gabriel Silva,br BRA,"DF,MF",27.0,15.9,484.0,627.0,77.2,8707.0,2933.0,233.0,265.0,87.9,174.0,225.0,77.3,67.0,117.0,57.3,2,1.4,0.6,8.0,22.0,13.0,4.0,34.0,Matches,saint-etienne
2236,Robert Berić,si SVN,FW,27.0,15.4,137.0,194.0,70.6,1730.0,350.0,75.0,100.0,75.0,40.0,55.0,72.7,5.0,10.0,50.0,1,1.3,-0.3,9.0,8.0,4.0,1.0,10.0,Matches,saint-etienne
2237,Arnaud Nordin,fr FRA,"FW,MF",20.0,13.4,264.0,341.0,77.4,4379.0,878.0,129.0,152.0,84.9,107.0,131.0,81.7,23.0,31.0,74.2,1,1.0,0.0,11.0,11.0,11.0,4.0,19.0,Matches,saint-etienne
2238,Pierre-Yves Polomat,fr FRA,"DF,MF",24.0,13.4,450.0,562.0,80.1,7908.0,2778.0,215.0,238.0,90.3,192.0,224.0,85.7,39.0,80.0,48.8,2,2.2,-0.2,14.0,31.0,8.0,4.0,42.0,Matches,saint-etienne
2239,Yannis Salibur,fr FRA,"FW,MF",27.0,12.2,235.0,329.0,71.4,3847.0,1155.0,125.0,152.0,82.2,88.0,115.0,76.5,21.0,46.0,45.7,3,1.8,1.2,18.0,22.0,15.0,8.0,25.0,Matches,saint-etienne
2240,Youssef Aït Bennasser,ma MAR,MF,22.0,10.4,580.0,664.0,87.3,11601.0,2501.0,203.0,230.0,88.3,283.0,312.0,90.7,87.0,104.0,83.7,0,0.4,-0.4,8.0,45.0,7.0,2.0,57.0,Matches,saint-etienne
2241,Valentín Vada,ar ARG,MF,22.0,4.5,221.0,255.0,86.7,4011.0,735.0,96.0,107.0,89.7,93.0,98.0,94.9,27.0,42.0,64.3,1,0.8,0.2,5.0,17.0,1.0,1.0,13.0,Matches,saint-etienne
2242,Assane Dioussé,sn SEN,MF,20.0,3.6,120.0,139.0,86.3,2432.0,702.0,41.0,47.0,87.2,62.0,69.0,89.9,17.0,22.0,77.3,0,0.5,-0.5,2.0,13.0,1.0,0.0,13.0,Matches,saint-etienne
2243,Wesley Fofana,fr FRA,DF,17.0,1.8,70.0,80.0,87.5,1244.0,612.0,33.0,33.0,100.0,26.0,31.0,83.9,10.0,14.0,71.4,0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,Matches,saint-etienne
2244,Jessy Moulin,fr FRA,GK,32.0,1.0,29.0,32.0,90.6,797.0,502.0,1.0,1.0,100.0,21.0,22.0,95.5,7.0,9.0,77.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,saint-etienne
2245,Makhtar Gueye,sn SEN,"FW,MF",20.0,0.6,9.0,17.0,52.9,89.0,15.0,4.0,9.0,44.4,2.0,4.0,50.0,0.0,0.0,,1,0.6,0.4,2.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2246,Lamine Ghezali,fr FRA,"FW,MF",19.0,0.5,17.0,26.0,65.4,298.0,134.0,8.0,13.0,61.5,7.0,10.0,70.0,2.0,2.0,100.0,0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,Matches,saint-etienne
2247,Kenny Rocha Santos,cv CPV,DF,18.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2248,Charles Abi,fr FRA,"FW,MF",18.0,0.4,6.0,16.0,37.5,58.0,15.0,5.0,7.0,71.4,1.0,4.0,25.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Matches,saint-etienne
2249,Mickaël Panos,fr FRA,DF,21.0,0.3,12.0,17.0,70.6,217.0,110.0,5.0,6.0,83.3,6.0,7.0,85.7,1.0,4.0,25.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,saint-etienne
2250,Dylan Chambost,fr FRA,FW,20.0,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,saint-etienne
2251,Mahdi Camara,fr FRA,FW,20.0,0.1,1.0,1.0,100.0,22.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
2252,Emil Audero,it ITA,GK,21.0,37.0,849.0,1158.0,73.3,22289.0,13292.0,161.0,164.0,98.2,437.0,442.0,98.9,247.0,547.0,45.2,0,0.1,-0.1,2.0,3.0,0.0,0.0,0.0,Matches,Sampadoria
2253,Fabio Quagliarella,it ITA,FW,35.0,36.6,627.0,929.0,67.5,9715.0,1992.0,362.0,469.0,77.2,191.0,293.0,65.2,56.0,105.0,53.3,8,4.2,3.8,37.0,41.0,31.0,5.0,63.0,Matches,Sampadoria
2254,Dennis Praet,be BEL,MF,24.0,35.4,1560.0,1878.0,83.1,25939.0,6963.0,819.0,908.0,90.2,583.0,683.0,85.4,140.0,223.0,62.8,3,2.8,0.2,37.0,137.0,47.0,14.0,147.0,Matches,Sampadoria
2255,Nicola Murru,it ITA,DF,23.0,34.9,1493.0,2020.0,73.9,28437.0,13008.0,587.0,675.0,87.0,704.0,889.0,79.2,195.0,399.0,48.9,5,3.0,2.0,29.0,143.0,35.0,23.0,201.0,Matches,Sampadoria
2256,Joachim Andersen,dk DEN,DF,22.0,34.3,1816.0,2048.0,88.7,40867.0,12600.0,476.0,520.0,91.5,954.0,1015.0,94.0,375.0,492.0,76.2,1,0.5,0.5,6.0,150.0,6.0,1.0,137.0,Matches,Sampadoria
2257,Albin Ekdal,se SWE,MF,29.0,30.7,1457.0,1673.0,87.1,24034.0,6120.0,711.0,778.0,91.4,611.0,690.0,88.6,113.0,158.0,71.5,0,1.0,-1.0,18.0,135.0,7.0,1.0,126.0,Matches,Sampadoria
2258,Karol Linetty,pl POL,MF,23.0,28.7,1056.0,1274.0,82.9,16767.0,4513.0,588.0,666.0,88.3,378.0,450.0,84.0,77.0,114.0,67.5,3,3.1,-0.1,30.0,80.0,36.0,6.0,113.0,Matches,Sampadoria
2259,Grégoire Defrel,mq MTQ,"FW,MF",27.0,27.9,672.0,805.0,83.5,8570.0,1376.0,466.0,519.0,89.8,163.0,200.0,81.5,24.0,46.0,52.2,3,3.1,-0.1,24.0,25.0,23.0,2.0,40.0,Matches,Sampadoria
2260,Bartosz Bereszyński,pl POL,DF,26.0,25.2,1304.0,1586.0,82.2,21086.0,8950.0,698.0,766.0,91.1,485.0,575.0,84.3,101.0,180.0,56.1,2,0.7,1.3,10.0,94.0,19.0,6.0,109.0,Matches,Sampadoria
2261,Omar Colley,gm GAM,DF,25.0,21.6,982.0,1110.0,88.5,20700.0,6020.0,248.0,269.0,92.2,539.0,582.0,92.6,168.0,222.0,75.7,0,0.0,0.0,1.0,42.0,0.0,0.0,38.0,Matches,Sampadoria
2262,Jacopo Sala,it ITA,DF,26.0,20.2,980.0,1172.0,83.6,16566.0,6649.0,491.0,529.0,92.8,393.0,448.0,87.7,84.0,157.0,53.5,1,1.3,-0.3,18.0,89.0,26.0,11.0,114.0,Matches,Sampadoria
2263,Lorenzo Tonelli,it ITA,DF,28.0,19.7,1072.0,1212.0,88.4,20897.0,7518.0,352.0,370.0,95.1,559.0,618.0,90.5,136.0,188.0,72.3,0,0.0,0.0,1.0,63.0,4.0,0.0,91.0,Matches,Sampadoria
2264,Gastón Ramírez,uy URU,"MF,FW",27.0,19.4,657.0,874.0,75.2,10047.0,2559.0,382.0,445.0,85.8,187.0,243.0,77.0,62.0,139.0,44.6,4,3.9,0.1,32.0,51.0,27.0,5.0,62.0,Matches,Sampadoria
2265,Jakub Jankto,cz CZE,MF,22.0,13.3,435.0,560.0,77.7,7096.0,1992.0,223.0,260.0,85.8,172.0,206.0,83.5,36.0,72.0,50.0,2,1.2,-1.2,8.0,39.0,18.0,6.0,50.0,Matches,Sampadoria
2266,Gianluca Caprari,it ITA,"FW,MF",25.0,12.9,342.0,440.0,77.7,5230.0,1121.0,205.0,229.0,89.5,96.0,124.0,77.4,31.0,64.0,48.4,2,1.3,0.7,13.0,13.0,14.0,3.0,27.0,Matches,Sampadoria
2267,Riccardo Saponara,it ITA,"MF,FW",26.0,11.5,326.0,470.0,69.4,5309.0,1767.0,188.0,235.0,80.0,90.0,130.0,69.2,40.0,74.0,54.1,4,1.8,2.2,23.0,44.0,27.0,2.0,63.0,Matches,Sampadoria
2268,Édgar Barreto,py PAR,MF,34.0,9.7,396.0,515.0,76.9,6319.0,2215.0,216.0,255.0,84.7,138.0,172.0,80.2,31.0,61.0,50.8,2,1.3,0.7,10.0,44.0,13.0,1.0,48.0,Matches,Sampadoria
2269,Manolo Gabbiadini,it ITA,FW,26.0,9.0,225.0,315.0,71.4,3361.0,876.0,126.0,157.0,80.3,71.0,91.0,78.0,17.0,41.0,41.5,2,1.4,0.6,15.0,12.0,12.0,2.0,27.0,Matches,Sampadoria
2270,Ronaldo Vieira,gw GNB,MF,20.0,7.6,342.0,412.0,83.0,6348.0,1546.0,143.0,162.0,88.3,167.0,189.0,88.4,30.0,53.0,56.6,0,0.1,-0.1,6.0,27.0,3.0,0.0,28.0,Matches,Sampadoria
2271,Alex Ferrari,it ITA,DF,24.0,7.0,288.0,327.0,88.1,6163.0,1777.0,68.0,78.0,87.2,168.0,173.0,97.1,45.0,64.0,70.3,0,0.0,0.0,0.0,14.0,1.0,1.0,12.0,Matches,Sampadoria
2272,Rafael Cabral,br BRA,GK,28.0,4.3,46.0,64.0,71.9,1497.0,971.0,4.0,4.0,100.0,20.0,20.0,100.0,22.0,39.0,56.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sampadoria
2273,Dawid Kownacki,pl POL,FW,21.0,4.1,67.0,83.0,80.7,822.0,141.0,51.0,61.0,83.6,14.0,17.0,82.4,2.0,3.0,66.7,1,0.8,0.2,7.0,1.0,4.0,1.0,5.0,Matches,Sampadoria
2274,Júnior Tavares,br BRA,DF,21.0,2.0,174.0,198.0,87.9,2918.0,1044.0,78.0,83.0,94.0,82.0,94.0,87.2,12.0,16.0,75.0,0,0.2,-0.2,2.0,16.0,6.0,1.0,21.0,Matches,Sampadoria
2275,Marco Sau,it ITA,"MF,FW",30.0,0.6,22.0,27.0,81.5,302.0,40.0,14.0,16.0,87.5,5.0,7.0,71.4,2.0,3.0,66.7,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Matches,Sampadoria
2276,Gabriele Rolando,it ITA,MF,23.0,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,Sampadoria
2277,Andrea Consigli,it ITA,GK,31.0,36.7,849.0,1172.0,72.4,25322.0,14578.0,144.0,144.0,100.0,377.0,385.0,97.9,326.0,641.0,50.9,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,Matches,Sassuolo
2278,Pol Lirola,es ESP,"DF,MF",20.0,35.3,1366.0,1769.0,77.2,23183.0,9462.0,662.0,750.0,88.3,545.0,697.0,78.2,129.0,240.0,53.8,6,6.1,-0.1,40.0,82.0,32.0,22.0,117.0,Matches,Sassuolo
2279,Domenico Berardi,it ITA,"FW,MF",23.0,33.9,955.0,1333.0,71.6,16311.0,4594.0,482.0,576.0,83.7,352.0,459.0,76.7,101.0,211.0,47.9,4,3.8,0.2,51.0,71.0,58.0,10.0,149.0,Matches,Sassuolo
