,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
405,Kepa Arrizabalaga,es ESP,GK,23.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,Matches,Chelsea
406,César Azpilicueta,es ESP,DF,28.0,54.4,117.0,80.0,64.0,41.0,12.0,30.0,75.0,40.0,45.0,771.0,225.0,29.2,386.0,287.0,98.0,103.0,23.0,1.0,80.0,51.0,159,123.0,0.0,Matches,Chelsea
407,Jorginho,it ITA,MF,26.0,49.0,93.0,74.0,34.0,50.0,9.0,37.0,118.0,31.4,81.0,869.0,276.0,31.8,303.0,430.0,136.0,70.0,10.0,0.0,60.0,64.0,150,43.0,0.0,Matches,Chelsea
408,David Luiz,br BRA,DF,31.0,48.6,57.0,42.0,39.0,16.0,2.0,15.0,32.0,46.9,17.0,238.0,77.0,32.4,150.0,79.0,9.0,62.0,28.0,3.0,34.0,41.0,92,175.0,0.0,Matches,Chelsea
409,N'Golo Kanté,fr FRA,MF,27.0,46.8,88.0,82.0,29.0,45.0,14.0,22.0,70.0,31.4,48.0,1078.0,333.0,30.9,283.0,512.0,283.0,84.0,12.0,0.0,72.0,58.0,144,29.0,1.0,Matches,Chelsea
410,Antonio Rüdiger,de GER,DF,25.0,43.6,43.0,26.0,36.0,7.0,0.0,16.0,39.0,41.0,23.0,245.0,88.0,35.9,159.0,77.0,9.0,31.0,10.0,2.0,21.0,29.0,65,121.0,1.0,Matches,Chelsea
411,Eden Hazard,be BEL,FW,27.0,43.4,9.0,9.0,2.0,0.0,7.0,3.0,19.0,15.8,16.0,439.0,111.0,25.3,74.0,155.0,210.0,14.0,0.0,0.0,14.0,18.0,23,2.0,0.0,Matches,Chelsea
412,Willian,br BRA,FW,29.0,39.4,43.0,38.0,14.0,18.0,11.0,7.0,43.0,16.3,36.0,730.0,208.0,28.5,147.0,348.0,235.0,31.0,3.0,0.0,28.0,19.0,61,12.0,0.0,Matches,Chelsea
413,Marcos Alonso,es ESP,DF,27.0,38.4,73.0,47.0,43.0,22.0,8.0,22.0,59.0,37.3,37.0,605.0,174.0,28.8,319.0,191.0,95.0,68.0,4.0,0.0,64.0,40.0,109,91.0,1.0,Matches,Chelsea
414,Mateo Kovačić,hr CRO,MF,24.0,34.5,80.0,58.0,32.0,35.0,13.0,16.0,49.0,32.7,33.0,744.0,199.0,26.7,196.0,373.0,175.0,47.0,7.0,0.0,40.0,19.0,97,23.0,1.0,Matches,Chelsea
415,Pedro,es ESP,FW,31.0,34.3,38.0,29.0,13.0,16.0,9.0,7.0,32.0,21.9,25.0,513.0,135.0,26.3,105.0,241.0,167.0,38.0,2.0,1.0,36.0,18.0,53,6.0,1.0,Matches,Chelsea
416,Ross Barkley,eng ENG,MF,24.0,30.3,22.0,22.0,4.0,17.0,1.0,8.0,29.0,27.6,21.0,435.0,107.0,24.6,82.0,234.0,119.0,26.0,4.0,0.0,22.0,19.0,36,31.0,1.0,Matches,Chelsea
417,Andreas Christensen,dk DEN,DF,22.0,27.1,24.0,17.0,13.0,11.0,0.0,5.0,16.0,31.3,11.0,147.0,50.0,34.0,90.0,54.0,3.0,29.0,8.0,0.0,21.0,25.0,40,86.0,0.0,Matches,Chelsea
418,Emerson Palmieri,it ITA,DF,23.0,25.4,36.0,17.0,16.0,11.0,9.0,10.0,21.0,47.6,11.0,247.0,85.0,34.4,115.0,80.0,52.0,36.0,2.0,0.0,34.0,21.0,52,29.0,0.0,Matches,Chelsea
419,Olivier Giroud,fr FRA,FW,31.0,24.5,9.0,8.0,0.0,4.0,5.0,5.0,15.0,33.3,10.0,495.0,130.0,26.3,16.0,220.0,259.0,15.0,2.0,0.0,13.0,6.0,15,11.0,0.0,Matches,Chelsea
420,Ruben Loftus-Cheek,eng ENG,"MF,FW",22.0,21.9,32.0,28.0,13.0,10.0,9.0,6.0,20.0,30.0,14.0,280.0,91.0,32.5,69.0,134.0,77.0,21.0,4.0,0.0,17.0,15.0,42,9.0,0.0,Matches,Chelsea
421,Álvaro Morata,es ESP,FW,25.0,16.6,9.0,7.0,0.0,5.0,4.0,0.0,3.0,0.0,3.0,195.0,62.0,31.8,6.0,66.0,123.0,9.0,4.0,0.0,5.0,3.0,11,9.0,0.0,Matches,Chelsea
422,Gonzalo Higuaín,ar ARG,FW,30.0,14.5,6.0,6.0,1.0,4.0,1.0,1.0,6.0,16.7,5.0,198.0,45.0,22.7,8.0,68.0,122.0,6.0,0.0,0.0,6.0,2.0,6,4.0,0.0,Matches,Chelsea
423,Callum Hudson-Odoi,eng ENG,FW,17.0,13.0,16.0,14.0,8.0,6.0,2.0,0.0,6.0,0.0,6.0,160.0,48.0,30.0,49.0,72.0,39.0,7.0,0.0,0.0,7.0,4.0,19,0.0,1.0,Matches,Chelsea
424,Davide Zappacosta,it ITA,DF,26.0,11.4,9.0,10.0,7.0,2.0,0.0,2.0,10.0,20.0,8.0,105.0,28.0,26.7,40.0,41.0,24.0,12.0,2.0,0.0,10.0,12.0,18,11.0,0.0,Matches,Chelsea
425,Cesc Fàbregas,es ESP,MF,31.0,10.9,19.0,23.0,9.0,8.0,2.0,3.0,14.0,21.4,11.0,77.0,25.0,32.5,27.0,36.0,14.0,7.0,2.0,0.0,5.0,14.0,24,2.0,0.0,Matches,Chelsea
426,Willy Caballero,ar ARG,GK,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,Matches,Chelsea
427,Gary Cahill,eng ENG,DF,32.0,6.3,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,13.0,5.0,38.5,2.0,9.0,2.0,6.0,4.0,0.0,2.0,4.0,4,16.0,0.0,Matches,Chelsea
428,Ethan Ampadu,wal WAL,"DF,MF",17.0,3.2,4.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,10.0,5.0,50.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,5.0,7,4.0,0.0,Matches,Chelsea
429,Victor Moses,ng NGA,FW,27.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,25.0,3.0,17.0,5.0,29.4,3.0,8.0,6.0,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,Matches,Chelsea
430,Danny Drinkwater,eng ENG,MF,28.0,0.3,,0.0,,,,,,,,,,,,,,,,,,1.0,0,,,Matches,Chelsea
431,Tammy Abraham,eng ENG,FW,20.0,0.2,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Chelsea
432,Stefano Sorrentino,it ITA,GK,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Chievo
433,Mariusz Stępiński,pl POL,FW,23.0,29.5,26.0,17.0,2.0,13.0,11.0,6.0,23.0,26.1,17.0,630.0,120.0,19.0,33.0,314.0,283.0,20.0,6.0,1.0,14.0,6.0,32,19.0,0.0,Matches,Chievo
434,Mattia Bani,it ITA,DF,24.0,29.2,65.0,39.0,45.0,20.0,0.0,25.0,45.0,55.6,20.0,389.0,114.0,29.3,257.0,116.0,16.0,59.0,36.0,0.0,23.0,36.0,101,174.0,2.0,Matches,Chievo
435,Fabio Depaoli,it ITA,DF,21.0,27.8,75.0,41.0,41.0,27.0,7.0,28.0,73.0,38.4,45.0,557.0,135.0,24.2,268.0,201.0,88.0,74.0,13.0,1.0,61.0,29.0,104,76.0,1.0,Matches,Chievo
436,Federico Barba,it ITA,DF,24.0,27.6,36.0,28.0,25.0,10.0,1.0,11.0,23.0,47.8,12.0,319.0,93.0,29.2,188.0,111.0,20.0,54.0,13.0,0.0,41.0,46.0,82,124.0,0.0,Matches,Chievo
437,Përparim Hetemaj,fi FIN,MF,31.0,25.0,55.0,34.0,30.0,22.0,3.0,24.0,88.0,27.3,64.0,708.0,160.0,22.6,232.0,382.0,94.0,39.0,3.0,0.0,36.0,21.0,76,28.0,2.0,Matches,Chievo
438,Emanuele Giaccherini,it ITA,"MF,FW",33.0,24.3,13.0,10.0,5.0,7.0,1.0,5.0,45.0,11.1,40.0,524.0,114.0,21.8,106.0,263.0,155.0,26.0,2.0,0.0,24.0,16.0,29,7.0,0.0,Matches,Chievo
439,Nicola Rigoni,it ITA,MF,27.0,23.3,48.0,34.0,24.0,16.0,8.0,14.0,58.0,24.1,44.0,428.0,102.0,23.8,158.0,219.0,51.0,28.0,4.0,0.0,24.0,22.0,70,51.0,1.0,Matches,Chievo
440,Luca Rossettini,it ITA,DF,33.0,22.3,21.0,17.0,15.0,4.0,2.0,11.0,22.0,50.0,11.0,137.0,40.0,29.2,97.0,34.0,6.0,23.0,12.0,0.0,11.0,18.0,39,106.0,2.0,Matches,Chievo
441,Ivan Radovanović,rs SRB,MF,29.0,20.0,32.0,21.0,16.0,15.0,1.0,10.0,33.0,30.3,23.0,266.0,76.0,28.6,117.0,122.0,27.0,28.0,9.0,0.0,19.0,20.0,52,30.0,1.0,Matches,Chievo
442,Mehdi Léris,fr FRA,"MF,FW",20.0,18.9,56.0,37.0,28.0,18.0,10.0,24.0,56.0,42.9,32.0,552.0,128.0,23.2,198.0,272.0,82.0,46.0,2.0,0.0,44.0,33.0,89,14.0,0.0,Matches,Chievo
443,Riccardo Meggiorini,it ITA,FW,32.0,17.2,24.0,15.0,5.0,12.0,7.0,4.0,22.0,18.2,18.0,404.0,77.0,19.1,49.0,217.0,138.0,23.0,3.0,0.0,20.0,9.0,33,25.0,0.0,Matches,Chievo
444,Paweł Jaroszyński,pl POL,"DF,MF",23.0,15.8,39.0,27.0,25.0,10.0,4.0,13.0,32.0,40.6,19.0,267.0,76.0,28.5,140.0,92.0,35.0,31.0,3.0,0.0,28.0,18.0,57,34.0,0.0,Matches,Chievo
445,Boštjan Cesar,si SVN,DF,36.0,13.0,25.0,15.0,16.0,9.0,0.0,9.0,18.0,50.0,9.0,131.0,38.0,29.0,76.0,48.0,7.0,19.0,10.0,0.0,9.0,7.0,32,79.0,1.0,Matches,Chievo
446,Valter Birsa,si SVN,"MF,FW",31.0,13.0,18.0,11.0,6.0,9.0,3.0,8.0,24.0,33.3,16.0,217.0,50.0,23.0,35.0,119.0,63.0,11.0,0.0,0.0,11.0,6.0,24,9.0,0.0,Matches,Chievo
447,Sergio Pellissier,it ITA,FW,39.0,10.6,4.0,2.0,2.0,0.0,2.0,2.0,7.0,28.6,5.0,155.0,37.0,23.9,10.0,71.0,74.0,8.0,1.0,0.0,7.0,1.0,5,7.0,0.0,Matches,Chievo
448,Sofian Kiyine,ma MAR,"MF,DF",20.0,10.3,28.0,22.0,11.0,14.0,3.0,16.0,34.0,47.1,18.0,287.0,53.0,18.5,94.0,144.0,49.0,16.0,0.0,0.0,16.0,9.0,37,6.0,0.0,Matches,Chievo
449,Assane Dioussé,sn SEN,MF,20.0,9.9,30.0,24.0,18.0,9.0,3.0,10.0,24.0,41.7,14.0,261.0,75.0,28.7,98.0,136.0,27.0,18.0,4.0,0.0,14.0,18.0,48,18.0,1.0,Matches,Chievo
450,Nenad Tomović,rs SRB,DF,30.0,9.2,11.0,7.0,6.0,5.0,0.0,4.0,10.0,40.0,6.0,80.0,16.0,20.0,44.0,30.0,6.0,12.0,2.0,0.0,10.0,11.0,22,21.0,0.0,Matches,Chievo
451,Filip Đorđević,rs SRB,FW,30.0,7.8,13.0,11.0,3.0,7.0,3.0,3.0,10.0,30.0,7.0,190.0,40.0,21.1,23.0,93.0,74.0,8.0,1.0,0.0,7.0,3.0,16,10.0,0.0,Matches,Chievo
452,Fabrizio Cacciatore,it ITA,DF,31.0,7.5,8.0,7.0,6.0,1.0,1.0,4.0,10.0,40.0,6.0,60.0,17.0,28.3,41.0,11.0,8.0,14.0,3.0,0.0,11.0,1.0,9,11.0,0.0,Matches,Chievo
453,Joel Obi,ng NGA,MF,27.0,7.3,22.0,14.0,6.0,13.0,3.0,4.0,13.0,30.8,9.0,205.0,49.0,23.9,56.0,120.0,29.0,10.0,1.0,0.0,9.0,12.0,34,12.0,0.0,Matches,Chievo
454,Emanuel Vignato,it ITA,MF,17.0,7.3,7.0,5.0,2.0,3.0,2.0,3.0,8.0,37.5,5.0,189.0,38.0,20.1,27.0,107.0,55.0,5.0,0.0,0.0,5.0,9.0,16,3.0,0.0,Matches,Chievo
455,Marco Andreolli,it ITA,DF,32.0,7.2,9.0,7.0,5.0,4.0,0.0,4.0,11.0,36.4,7.0,67.0,15.0,22.4,42.0,23.0,2.0,6.0,2.0,0.0,4.0,4.0,13,58.0,1.0,Matches,Chievo
456,Adrian Šemper,hr CRO,GK,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Chievo
457,Manuel Pucciarelli,it ITA,FW,27.0,3.4,5.0,2.0,3.0,1.0,1.0,3.0,6.0,50.0,3.0,98.0,21.0,21.4,27.0,48.0,23.0,7.0,0.0,0.0,7.0,0.0,5,0.0,0.0,Matches,Chievo
458,Nicolas Frey,fr FRA,DF,34.0,2.5,4.0,2.0,1.0,3.0,0.0,1.0,4.0,25.0,3.0,29.0,7.0,24.1,12.0,14.0,3.0,7.0,3.0,0.0,4.0,4.0,8,16.0,0.0,Matches,Chievo
459,Andrea Seculin,it ITA,GK,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Chievo
460,Sergej Grubac,me MNE,"FW,MF",18.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,7.0,24.1,2.0,14.0,13.0,2.0,0.0,0.0,2.0,0.0,1,2.0,0.0,Matches,Chievo
461,Ezequiel Schelotto,it ITA,"DF,MF",29.0,1.6,7.0,6.0,5.0,2.0,0.0,3.0,4.0,75.0,1.0,18.0,7.0,38.9,10.0,7.0,1.0,4.0,0.0,0.0,4.0,1.0,8,9.0,0.0,Matches,Chievo
462,Mauro Antonio Burruchaga,ar ARG,MF,20.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,17.0,6.0,35.3,4.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,2,3.0,0.0,Matches,Chievo
463,Angelo Ndrecka,al ALB,DF,16.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,13.0,4.0,30.8,6.0,7.0,0.0,5.0,1.0,0.0,4.0,1.0,3,2.0,0.0,Matches,Chievo
464,Lucas Piazon,br BRA,"MF,FW",24.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,31.0,5.0,16.1,9.0,13.0,9.0,2.0,0.0,0.0,2.0,0.0,0,0.0,0.0,Matches,Chievo
465,Strahinja Tanasijević,rs SRB,DF,21.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Chievo
466,Ibrahim Karamoko,fr FRA,MF,17.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,14.0,5.0,35.7,3.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,Matches,Chievo
467,Musa Juwara,gm GAM,FW,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,2.0,28.6,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,Matches,Chievo
468,Luka Milivojević,rs SRB,MF,27.0,40.4,93.0,71.0,35.0,49.0,9.0,34.0,101.0,33.7,67.0,839.0,198.0,23.6,380.0,397.0,62.0,80.0,17.0,0.0,63.0,60.0,149,75.0,2.0,Matches,Crystal Palace
469,Andros Townsend,eng ENG,"FW,MF",27.0,39.5,60.0,43.0,29.0,23.0,8.0,24.0,85.0,28.2,61.0,713.0,156.0,21.9,249.0,288.0,176.0,63.0,4.0,0.0,59.0,40.0,96,18.0,0.0,Matches,Crystal Palace
470,Aaron Wan-Bissaka,eng ENG,DF,20.0,38.6,134.0,62.0,98.0,30.0,6.0,38.0,55.0,69.1,17.0,715.0,167.0,23.4,525.0,137.0,53.0,103.0,19.0,0.0,84.0,77.0,210,153.0,1.0,Matches,Crystal Palace
471,Patrick van Aanholt,nl NED,DF,27.0,38.4,46.0,32.0,32.0,11.0,3.0,18.0,45.0,40.0,27.0,421.0,115.0,27.3,300.0,86.0,35.0,61.0,10.0,0.0,51.0,38.0,82,98.0,1.0,Matches,Crystal Palace
472,Wilfried Zaha,ci CIV,FW,25.0,35.7,43.0,34.0,14.0,21.0,8.0,14.0,35.0,40.0,21.0,748.0,181.0,24.2,155.0,384.0,209.0,31.0,2.0,0.0,29.0,13.0,55,2.0,0.0,Matches,Crystal Palace
473,James McArthur,sco SCO,MF,30.0,35.0,89.0,57.0,43.0,32.0,14.0,31.0,96.0,32.3,65.0,1001.0,243.0,24.3,428.0,451.0,122.0,95.0,26.0,1.0,69.0,39.0,126,40.0,0.0,Matches,Crystal Palace
474,James Tomkins,eng ENG,DF,29.0,29.4,45.0,30.0,36.0,7.0,2.0,19.0,35.0,54.3,16.0,200.0,69.0,34.5,151.0,41.0,8.0,36.0,14.0,0.0,22.0,17.0,62,205.0,2.0,Matches,Crystal Palace
475,Mamadou Sakho,fr FRA,DF,28.0,26.8,28.0,15.0,23.0,5.0,0.0,9.0,19.0,47.4,10.0,152.0,42.0,27.6,116.0,31.0,5.0,45.0,18.0,0.0,27.0,23.0,51,153.0,2.0,Matches,Crystal Palace
476,Cheikhou Kouyaté,sn SEN,MF,28.0,26.1,54.0,37.0,26.0,23.0,5.0,10.0,34.0,29.4,24.0,448.0,112.0,25.0,213.0,186.0,49.0,46.0,13.0,0.0,33.0,25.0,72,43.0,1.0,Matches,Crystal Palace
477,Jeffrey Schlupp,gh GHA,"MF,FW",25.0,25.2,41.0,24.0,19.0,15.0,7.0,5.0,29.0,17.2,24.0,416.0,100.0,24.0,177.0,176.0,63.0,45.0,9.0,0.0,36.0,20.0,56,22.0,0.0,Matches,Crystal Palace
478,Vicente Guaita,es ESP,GK,31.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2.0,1.0,Matches,Crystal Palace
479,Max Meyer,de GER,"MF,FW",22.0,22.6,34.0,20.0,16.0,15.0,3.0,9.0,23.0,39.1,14.0,305.0,78.0,25.6,120.0,140.0,45.0,17.0,1.0,0.0,16.0,13.0,44,15.0,0.0,Matches,Crystal Palace
480,Wayne Hennessey,wal WAL,GK,31.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Crystal Palace
481,Martin Kelly,eng ENG,DF,28.0,19.0,21.0,16.0,18.0,3.0,0.0,12.0,18.0,66.7,6.0,101.0,31.0,30.7,77.0,22.0,2.0,25.0,15.0,0.0,10.0,13.0,31,103.0,3.0,Matches,Crystal Palace
482,Jordan Ayew,gh GHA,FW,26.0,14.8,42.0,29.0,11.0,23.0,8.0,10.0,23.0,43.5,13.0,574.0,139.0,24.2,62.0,337.0,175.0,24.0,2.0,0.0,22.0,7.0,49,3.0,0.0,Matches,Crystal Palace
483,Joel Ward,eng ENG,DF,28.0,10.5,13.0,10.0,8.0,4.0,1.0,4.0,10.0,40.0,6.0,80.0,19.0,23.8,49.0,26.0,5.0,19.0,1.0,0.0,18.0,9.0,19,29.0,1.0,Matches,Crystal Palace
484,Scott Dann,eng ENG,DF,31.0,10.4,5.0,2.0,4.0,1.0,0.0,2.0,9.0,22.2,7.0,44.0,5.0,11.4,35.0,8.0,1.0,24.0,14.0,0.0,10.0,2.0,7,62.0,0.0,Matches,Crystal Palace
485,Michy Batshuayi,be BEL,FW,24.0,10.2,2.0,1.0,0.0,0.0,2.0,1.0,4.0,25.0,3.0,170.0,32.0,18.8,14.0,98.0,58.0,9.0,5.0,0.0,4.0,5.0,7,1.0,0.0,Matches,Crystal Palace
486,Christian Benteke,be BEL,FW,27.0,9.5,5.0,4.0,2.0,2.0,1.0,2.0,4.0,50.0,2.0,153.0,33.0,21.6,10.0,91.0,52.0,5.0,1.0,0.0,4.0,0.0,5,13.0,0.0,Matches,Crystal Palace
487,Alexander Sørloth,no NOR,"FW,MF",22.0,5.7,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,36.0,11.0,30.6,2.0,16.0,18.0,2.0,1.0,0.0,1.0,0.0,1,3.0,0.0,Matches,Crystal Palace
488,Jason Puncheon,eng ENG,MF,32.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Crystal Palace
489,Jaïro Riedewald,nl NED,"DF,MF",21.0,3.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Crystal Palace
490,Julián Speroni,ar ARG,GK,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Matches,Crystal Palace
491,Connor Wickham,eng ENG,FW,25.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,2.0,7.4,2.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.0,Matches,Crystal Palace
492,Pape Souaré,sn SEN,DF,28.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Crystal Palace
493,Ryan Inniss,eng ENG,MF,23.0,1.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Crystal Palace
494,Jonny Williams,wal WAL,MF,24.0,0.8,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Crystal Palace
495,Bakary Sako,ml MLI,"FW,MF",30.0,0.3,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,12.0,2.0,16.7,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,Matches,Crystal Palace
496,Sullay Kaikai,eng ENG,"FW,MF",22.0,0.2,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Crystal Palace
497,Sam Woods,eng ENG,DF,19.0,0.1,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,Crystal Palace
498,Luke Dreher,eng ENG,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Crystal Palace
499,Wesley Lautoa,nc NCL,"DF,MF",30.0,36.8,77.0,53.0,48.0,27.0,2.0,29.0,86.0,33.7,57.0,401.0,118.0,29.4,240.0,142.0,19.0,66.0,21.0,1.0,45.0,52.0,123,123.0,3.0,Matches,dijon
500,Júlio Tavares,cv CPV,FW,29.0,35.0,15.0,9.0,3.0,4.0,8.0,3.0,19.0,15.8,16.0,537.0,128.0,23.8,30.0,254.0,253.0,24.0,1.0,0.0,23.0,12.0,23,46.0,0.0,Matches,dijon
501,Cédric Yamberé,cf CTA,DF,27.0,34.2,56.0,23.0,43.0,12.0,1.0,9.0,36.0,25.0,27.0,279.0,95.0,34.1,185.0,86.0,8.0,64.0,36.0,3.0,28.0,22.0,78,161.0,4.0,Matches,dijon
502,Oussama Haddadi,tn TUN,"DF,MF",26.0,33.8,66.0,34.0,44.0,16.0,6.0,25.0,50.0,50.0,25.0,433.0,133.0,30.7,249.0,127.0,57.0,63.0,5.0,1.0,58.0,34.0,99,89.0,1.0,Matches,dijon
503,Romain Amalfitano,fr FRA,"MF,FW",28.0,32.6,59.0,42.0,19.0,37.0,3.0,18.0,80.0,22.5,62.0,603.0,151.0,25.0,169.0,359.0,75.0,50.0,13.0,2.0,37.0,35.0,93,39.0,0.0,Matches,dijon
504,Naïm Sliti,tn TUN,"MF,FW",26.0,30.2,38.0,29.0,17.0,17.0,4.0,9.0,54.0,16.7,45.0,533.0,124.0,23.3,94.0,267.0,172.0,30.0,0.0,0.0,30.0,14.0,52,8.0,0.0,Matches,dijon
505,Rúnar Alex Rúnarsson,is ISL,GK,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,Matches,dijon
506,Wesley Saïd,fr FRA,"FW,MF",23.0,28.5,29.0,17.0,6.0,13.0,10.0,7.0,26.0,26.9,19.0,456.0,105.0,23.0,72.0,208.0,176.0,15.0,0.0,0.0,15.0,8.0,37,12.0,0.0,Matches,dijon
507,Fouad Chafik,ma MAR,DF,31.0,23.7,52.0,35.0,30.0,17.0,5.0,14.0,35.0,40.0,21.0,305.0,110.0,36.1,162.0,112.0,31.0,27.0,5.0,0.0,22.0,16.0,66,85.0,0.0,Matches,dijon
508,Mehdi Abeid,dz ALG,MF,25.0,23.3,58.0,40.0,28.0,22.0,8.0,13.0,41.0,31.7,28.0,449.0,117.0,26.1,137.0,237.0,75.0,37.0,10.0,0.0,27.0,24.0,82,22.0,0.0,Matches,dijon
509,Jordan Marié,fr FRA,MF,26.0,22.4,48.0,34.0,15.0,29.0,4.0,12.0,62.0,19.4,50.0,598.0,140.0,23.4,172.0,325.0,101.0,35.0,6.0,0.0,29.0,35.0,81,35.0,0.0,Matches,dijon
510,Benjamin Jeannot,fr FRA,FW,26.0,17.5,23.0,12.0,7.0,10.0,6.0,8.0,22.0,36.4,14.0,308.0,53.0,17.2,38.0,176.0,94.0,15.0,3.0,0.0,12.0,7.0,30,18.0,0.0,Matches,dijon
511,Valentin Rosier,fr FRA,"DF,MF",21.0,17.1,41.0,24.0,20.0,18.0,3.0,14.0,39.0,35.9,25.0,258.0,64.0,24.8,116.0,98.0,44.0,44.0,6.0,0.0,38.0,23.0,64,34.0,2.0,Matches,dijon
512,Florent Balmont,fr FRA,MF,38.0,16.2,28.0,22.0,15.0,11.0,2.0,6.0,36.0,16.7,30.0,234.0,75.0,32.1,84.0,121.0,29.0,14.0,2.0,0.0,12.0,5.0,32,8.0,0.0,Matches,dijon
513,Nayef Aguerd,ma MAR,DF,22.0,15.5,20.0,16.0,11.0,9.0,0.0,6.0,17.0,35.3,11.0,137.0,38.0,27.7,82.0,50.0,5.0,23.0,8.0,0.0,15.0,6.0,24,95.0,1.0,Matches,dijon
514,Bobby Allain,fr FRA,GK,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,75.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,Matches,dijon
515,Kwon Chang-hoon,kr KOR,"FW,MF",24.0,12.9,8.0,6.0,2.0,1.0,5.0,1.0,10.0,10.0,9.0,210.0,51.0,24.3,47.0,102.0,61.0,14.0,0.0,0.0,14.0,5.0,12,7.0,0.0,Matches,dijon
