,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
876,Nikola Milenković,rs SRB,DF,21.0,40.2,1742.0,1625.0,117.0,52.0,1.0,227.0,57.0,1,0.0,0.0,0.0,0.0,1261.0,225.0,256.0,213.0,1342.0,84.0,65.0,6.0,1544.0,2.0,18.0,15.0,16.0,Matches,Fiorentina
877,Erick Pulgar,cl CHI,MF,25.0,36.8,1738.0,1420.0,318.0,119.0,2.0,233.0,121.0,59,170.0,59.0,78.0,14.0,1088.0,222.0,428.0,124.0,1526.0,55.0,8.0,5.0,1410.0,5.0,28.0,22.0,33.0,Matches,Fiorentina
878,Pol Lirola,es ESP,DF,21.0,32.5,1311.0,1111.0,200.0,20.0,1.0,234.0,34.0,75,0.0,0.0,0.0,0.0,751.0,267.0,293.0,41.0,1041.0,37.0,180.0,5.0,979.0,3.0,22.0,22.0,53.0,Matches,Fiorentina
879,Germán Pezzella,ar ARG,DF,28.0,32.2,1159.0,1117.0,42.0,39.0,0.0,128.0,33.0,6,0.0,0.0,0.0,0.0,824.0,122.0,213.0,176.0,886.0,63.0,3.0,3.0,997.0,1.0,23.0,8.0,13.0,Matches,Fiorentina
880,Bartłomiej Drągowski,pl POL,GK,21.0,32.0,904.0,602.0,302.0,80.0,0.0,56.0,23.0,0,0.0,0.0,0.0,0.0,440.0,77.0,387.0,67.0,612.0,0.0,0.0,196.0,647.0,3.0,16.0,7.0,2.0,Matches,Fiorentina
881,Gaetano Castrovilli,it ITA,MF,22.0,31.7,1141.0,1098.0,43.0,18.0,3.0,243.0,34.0,32,7.0,2.0,2.0,2.0,855.0,145.0,141.0,165.0,936.0,17.0,8.0,6.0,922.0,4.0,28.0,23.0,41.0,Matches,Fiorentina
882,Federico Chiesa,it ITA,"FW,DF",21.0,31.2,833.0,771.0,62.0,4.0,7.0,185.0,27.0,54,4.0,1.0,0.0,0.0,534.0,180.0,119.0,162.0,587.0,19.0,48.0,12.0,609.0,4.0,24.0,21.0,38.0,Matches,Fiorentina
883,Dalbert Henrique,br BRA,DF,25.0,30.5,1290.0,1068.0,222.0,32.0,1.0,178.0,48.0,117,4.0,1.0,1.0,0.0,698.0,250.0,342.0,936.0,109.0,35.0,186.0,6.0,972.0,1.0,24.0,18.0,62.0,Matches,Fiorentina
884,Martín Cáceres,uy URU,DF,32.0,27.6,1307.0,1163.0,144.0,62.0,2.0,163.0,44.0,10,0.0,0.0,0.0,0.0,888.0,141.0,278.0,369.0,799.0,34.0,82.0,13.0,1099.0,2.0,25.0,15.0,18.0,Matches,Fiorentina
885,Dušan Vlahović,rs SRB,FW,19.0,19.8,343.0,320.0,23.0,0.0,1.0,124.0,4.0,17,1.0,0.0,0.0,0.0,237.0,66.0,40.0,225.0,71.0,12.0,1.0,7.0,236.0,1.0,5.0,15.0,27.0,Matches,Fiorentina
886,Milan Badelj,hr CRO,MF,30.0,19.2,963.0,906.0,57.0,51.0,1.0,156.0,34.0,2,1.0,0.0,0.0,1.0,653.0,138.0,172.0,141.0,772.0,33.0,2.0,8.0,786.0,3.0,24.0,19.0,22.0,Matches,Fiorentina
887,Franck Ribéry,fr FRA,FW,36.0,15.7,740.0,727.0,13.0,6.0,8.0,126.0,26.0,19,0.0,0.0,0.0,0.0,591.0,76.0,73.0,77.0,642.0,7.0,5.0,6.0,623.0,2.0,12.0,12.0,27.0,Matches,Fiorentina
888,Marco Benassi,it ITA,MF,24.0,14.7,342.0,331.0,11.0,2.0,1.0,70.0,5.0,16,1.0,0.0,0.0,0.0,211.0,78.0,53.0,84.0,237.0,12.0,5.0,1.0,262.0,1.0,6.0,6.0,11.0,Matches,Fiorentina
889,Federico Ceccherini,it ITA,DF,27.0,11.3,395.0,370.0,25.0,18.0,0.0,44.0,13.0,0,0.0,0.0,0.0,0.0,290.0,37.0,68.0,94.0,260.0,23.0,7.0,1.0,346.0,0.0,9.0,2.0,4.0,Matches,Fiorentina
890,Patrick Cutrone,it ITA,FW,21.0,10.5,169.0,165.0,4.0,0.0,2.0,49.0,1.0,10,0.0,0.0,0.0,0.0,108.0,41.0,20.0,28.0,116.0,12.0,1.0,3.0,120.0,0.0,4.0,4.0,6.0,Matches,Fiorentina
891,Lorenzo Venuti,it ITA,DF,24.0,10.3,482.0,419.0,63.0,7.0,0.0,49.0,12.0,19,1.0,0.0,0.0,0.0,302.0,99.0,81.0,87.0,319.0,16.0,55.0,1.0,400.0,1.0,7.0,3.0,17.0,Matches,Fiorentina
892,Rachid Ghezzal,dz ALG,"MF,FW",27.0,10.1,495.0,465.0,30.0,10.0,2.0,83.0,26.0,20,13.0,1.0,10.0,1.0,350.0,72.0,73.0,398.0,63.0,21.0,5.0,4.0,406.0,1.0,6.0,8.0,7.0,Matches,Fiorentina
893,Pietro Terracciano,it ITA,GK,29.0,9.9,210.0,127.0,83.0,24.0,0.0,9.0,8.0,0,0.0,0.0,0.0,0.0,105.0,16.0,89.0,35.0,124.0,0.0,0.0,36.0,145.0,0.0,3.0,0.0,0.0,Matches,Fiorentina
894,Alfred Duncan,gh GHA,MF,26.0,9.9,411.0,399.0,12.0,7.0,0.0,68.0,10.0,10,0.0,0.0,0.0,0.0,307.0,48.0,56.0,359.0,30.0,14.0,5.0,0.0,347.0,3.0,5.0,6.0,14.0,Matches,Fiorentina
895,Kevin-Prince Boateng,gh GHA,FW,32.0,7.7,199.0,184.0,15.0,1.0,0.0,51.0,4.0,3,0.0,0.0,0.0,0.0,124.0,38.0,37.0,31.0,135.0,12.0,1.0,6.0,155.0,0.0,8.0,2.0,4.0,Matches,Fiorentina
896,Riccardo Sottil,it ITA,"FW,DF",20.0,6.9,206.0,196.0,10.0,2.0,0.0,53.0,7.0,18,1.0,1.0,0.0,0.0,143.0,42.0,21.0,48.0,145.0,1.0,7.0,1.0,160.0,0.0,5.0,2.0,10.0,Matches,Fiorentina
897,Igor,br BRA,DF,21.0,6.8,342.0,312.0,30.0,9.0,0.0,33.0,6.0,2,0.0,0.0,0.0,0.0,264.0,43.0,35.0,279.0,26.0,10.0,21.0,1.0,302.0,0.0,8.0,3.0,5.0,Matches,Fiorentina
898,Luca Ranieri,it ITA,DF,20.0,4.6,159.0,145.0,14.0,7.0,0.0,5.0,3.0,3,0.0,0.0,0.0,0.0,112.0,12.0,35.0,141.0,6.0,4.0,7.0,0.0,137.0,0.0,1.0,0.0,5.0,Matches,Fiorentina
899,Christian Kouamé,ci CIV,FW,21.0,3.3,104.0,98.0,6.0,2.0,0.0,27.0,5.0,1,0.0,0.0,0.0,0.0,68.0,23.0,13.0,19.0,72.0,2.0,2.0,3.0,75.0,0.0,1.0,0.0,6.0,Matches,Fiorentina
900,Aleksa Terzić,rs SRB,DF,19.0,1.2,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,Matches,Fiorentina
901,Sebastián Cristóforo,uy URU,MF,25.0,1.0,49.0,40.0,9.0,3.0,0.0,2.0,2.0,0,6.0,0.0,3.0,2.0,35.0,4.0,10.0,2.0,43.0,4.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,Matches,Fiorentina
902,Kevin Agudelo,co COL,"MF,FW",20.0,0.7,36.0,36.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0,27.0,6.0,3.0,30.0,4.0,2.0,0.0,0.0,29.0,0.0,1.0,1.0,0.0,Matches,Fiorentina
903,Pedro,br BRA,FW,22.0,0.7,19.0,19.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,2.0,15.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,Matches,Fiorentina
904,Valentin Eysseric,fr FRA,MF,27.0,0.5,24.0,21.0,3.0,0.0,0.0,5.0,3.0,1,2.0,2.0,0.0,0.0,14.0,3.0,7.0,4.0,18.0,1.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,Matches,Fiorentina
905,Cristóbal Montiel Rodríguez,es ESP,MF,19.0,0.3,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Fiorentina
906,Szymon Żurkowski,pl POL,MF,21.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
907,Maximiliano Olivera,uy URU,DF,27.0,0.1,5.0,5.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
908,Federico Brancolini,it ITA,GK,18.0,0.1,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
909,Christian Dalle Mura,it ITA,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
910,Christian Günter,de GER,DF,26.0,36.0,1644.0,1160.0,484.0,68.0,1.0,269.0,78.0,163,81.0,53.0,13.0,7.0,693.0,439.0,512.0,1113.0,160.0,26.0,335.0,3.0,1159.0,7.0,33.0,24.0,80.0,Matches,Freiburg
911,Jonathan Schmid,fr FRA,DF,29.0,33.8,1555.0,1149.0,406.0,33.0,2.0,247.0,44.0,65,18.0,10.0,1.0,3.0,668.0,420.0,467.0,163.0,953.0,58.0,355.0,6.0,1178.0,7.0,23.0,34.0,45.0,Matches,Freiburg
912,Nicolas Höfler,de GER,MF,29.0,32.3,1467.0,1399.0,68.0,39.0,1.0,310.0,20.0,5,0.0,0.0,0.0,0.0,995.0,234.0,238.0,414.0,915.0,87.0,2.0,8.0,1230.0,4.0,25.0,23.0,34.0,Matches,Freiburg
913,Robin Koch,de GER,"DF,MF",23.0,31.2,1466.0,1429.0,37.0,35.0,6.0,250.0,59.0,4,0.0,0.0,0.0,0.0,1019.0,184.0,263.0,191.0,1122.0,87.0,2.0,7.0,1253.0,3.0,27.0,17.0,22.0,Matches,Freiburg
914,Dominique Heintz,de GER,DF,25.0,29.4,1321.0,1269.0,52.0,47.0,1.0,214.0,54.0,11,0.0,0.0,0.0,0.0,935.0,134.0,252.0,1046.0,185.0,62.0,4.0,2.0,1113.0,4.0,26.0,19.0,25.0,Matches,Freiburg
915,Nils Petersen,de GER,"FW,MF",30.0,29.0,512.0,500.0,12.0,0.0,1.0,136.0,13.0,9,0.0,0.0,0.0,0.0,200.0,178.0,134.0,96.0,272.0,72.0,0.0,18.0,332.0,3.0,15.0,8.0,24.0,Matches,Freiburg
916,Lucas Höler,de GER,"FW,MF",25.0,28.6,647.0,626.0,21.0,2.0,1.0,199.0,5.0,22,1.0,0.0,0.0,0.0,376.0,160.0,111.0,88.0,441.0,49.0,4.0,20.0,452.0,1.0,13.0,11.0,44.0,Matches,Freiburg
917,Alexander Schwolow,de GER,GK,27.0,24.6,979.0,673.0,306.0,57.0,0.0,97.0,20.0,0,0.0,0.0,0.0,0.0,455.0,51.0,473.0,131.0,699.0,1.0,0.0,116.0,668.0,2.0,23.0,3.0,3.0,Matches,Freiburg
918,Philipp Lienhart,at AUT,DF,23.0,21.7,1024.0,983.0,41.0,35.0,0.0,121.0,29.0,4,0.0,0.0,0.0,0.0,813.0,67.0,144.0,85.0,883.0,33.0,6.0,7.0,891.0,2.0,20.0,6.0,12.0,Matches,Freiburg
919,Janik Haberer,de GER,"MF,FW",25.0,20.1,882.0,851.0,31.0,16.0,0.0,183.0,32.0,9,1.0,0.0,0.0,0.0,543.0,194.0,145.0,141.0,638.0,62.0,9.0,8.0,741.0,1.0,12.0,15.0,24.0,Matches,Freiburg
920,Vincenzo Grifo,it ITA,"MF,FW",26.0,19.0,764.0,657.0,107.0,38.0,4.0,176.0,46.0,53,50.0,24.0,18.0,3.0,455.0,104.0,205.0,69.0,643.0,27.0,14.0,5.0,553.0,8.0,14.0,19.0,31.0,Matches,Freiburg
921,Luca Waldschmidt,de GER,"FW,MF",23.0,15.4,356.0,349.0,7.0,0.0,2.0,91.0,5.0,5,0.0,0.0,0.0,0.0,258.0,67.0,31.0,255.0,79.0,14.0,0.0,2.0,276.0,3.0,4.0,8.0,17.0,Matches,Freiburg
922,Manuel Gulde,de GER,DF,28.0,15.2,818.0,777.0,41.0,32.0,2.0,108.0,24.0,7,0.0,0.0,0.0,0.0,593.0,88.0,137.0,125.0,624.0,38.0,9.0,6.0,703.0,0.0,18.0,3.0,16.0,Matches,Freiburg
923,Roland Sallai,hu HUN,"MF,FW",22.0,14.3,343.0,336.0,7.0,2.0,4.0,99.0,6.0,29,0.0,0.0,0.0,0.0,207.0,70.0,66.0,80.0,218.0,19.0,4.0,7.0,237.0,1.0,7.0,9.0,27.0,Matches,Freiburg
924,Mark Flekken,nl NED,GK,26.0,11.0,435.0,304.0,131.0,20.0,0.0,47.0,18.0,0,0.0,0.0,0.0,0.0,195.0,29.0,211.0,90.0,288.0,0.0,0.0,43.0,305.0,0.0,11.0,0.0,1.0,Matches,Freiburg
925,Kwon Chang-hoon,kr KOR,"MF,FW",25.0,7.5,275.0,273.0,2.0,1.0,0.0,64.0,10.0,16,0.0,0.0,0.0,0.0,159.0,63.0,53.0,204.0,44.0,9.0,1.0,3.0,198.0,3.0,4.0,6.0,16.0,Matches,Freiburg
926,Amir Abrashi,al ALB,MF,29.0,7.4,342.0,324.0,18.0,12.0,0.0,61.0,1.0,5,0.0,0.0,0.0,0.0,262.0,45.0,35.0,25.0,298.0,9.0,1.0,2.0,298.0,0.0,4.0,5.0,11.0,Matches,Freiburg
927,Mike Frantz,de GER,"MF,DF",32.0,5.6,133.0,123.0,10.0,3.0,0.0,28.0,1.0,8,0.0,0.0,0.0,0.0,85.0,18.0,30.0,15.0,95.0,12.0,5.0,1.0,97.0,0.0,2.0,3.0,3.0,Matches,Freiburg
928,Nico Schlotterbeck,de GER,DF,19.0,5.1,194.0,180.0,14.0,11.0,0.0,49.0,7.0,4,0.0,0.0,0.0,0.0,129.0,22.0,43.0,147.0,25.0,11.0,3.0,0.0,152.0,0.0,4.0,1.0,8.0,Matches,Freiburg
929,Brandon Borrello,au AUS,"MF,FW",24.0,4.5,76.0,74.0,2.0,0.0,0.0,22.0,0.0,5,0.0,0.0,0.0,0.0,54.0,11.0,11.0,16.0,53.0,3.0,0.0,1.0,59.0,0.0,3.0,1.0,3.0,Matches,Freiburg
930,Lukas Kübler,de GER,DF,26.0,2.3,96.0,87.0,9.0,3.0,0.0,14.0,2.0,2,0.0,0.0,0.0,0.0,53.0,21.0,22.0,6.0,78.0,3.0,6.0,1.0,77.0,1.0,1.0,3.0,1.0,Matches,Freiburg
931,Yannik Keitel,de GER,MF,19.0,1.9,63.0,61.0,2.0,2.0,0.0,16.0,4.0,1,0.0,0.0,0.0,0.0,38.0,17.0,8.0,17.0,38.0,3.0,0.0,3.0,54.0,0.0,2.0,0.0,1.0,Matches,Freiburg
932,Jérôme Gondorf,de GER,MF,31.0,1.8,39.0,37.0,2.0,2.0,0.0,15.0,1.0,1,0.0,0.0,0.0,0.0,24.0,7.0,8.0,12.0,21.0,3.0,0.0,1.0,30.0,0.0,1.0,2.0,0.0,Matches,Freiburg
933,Niclas Thiede,de GER,GK,20.0,0.8,41.0,32.0,9.0,2.0,0.0,4.0,2.0,0,0.0,0.0,0.0,0.0,31.0,0.0,10.0,22.0,8.0,0.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0,Matches,Freiburg
934,Gian-Luca Itter,de GER,"DF,MF",20.0,0.4,27.0,21.0,6.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,19.0,4.0,4.0,20.0,2.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,Matches,Freiburg
935,Jeong Woo-yeong,kr KOR,FW,19.0,0.4,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Freiburg
936,Lino Tempelmann,de GER,MF,20.0,0.4,10.0,10.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Matches,Freiburg
937,Cristian Romero,ar ARG,DF,21.0,32.0,1535.0,1418.0,117.0,75.0,0.0,225.0,29.0,5,0.0,0.0,0.0,0.0,1193.0,142.0,200.0,123.0,1290.0,42.0,42.0,8.0,1350.0,2.0,7.0,18.0,14.0,Matches,Genoa
938,Lasse Schöne,dk DEN,MF,33.0,29.0,1634.0,1454.0,180.0,71.0,3.0,274.0,57.0,34,104.0,20.0,48.0,8.0,1219.0,167.0,248.0,93.0,1466.0,48.0,4.0,6.0,1379.0,5.0,13.0,13.0,27.0,Matches,Genoa
939,Andrea Pinamonti,it ITA,FW,20.0,26.8,624.0,572.0,52.0,1.0,2.0,202.0,15.0,24,0.0,0.0,0.0,0.0,371.0,144.0,109.0,61.0,436.0,57.0,1.0,11.0,440.0,1.0,11.0,9.0,26.0,Matches,Genoa
940,Domenico Criscito,it ITA,DF,32.0,24.8,1250.0,1033.0,217.0,57.0,2.0,152.0,54.0,47,20.0,9.0,8.0,1.0,700.0,228.0,322.0,916.0,135.0,42.0,140.0,1.0,964.0,7.0,19.0,18.0,24.0,Matches,Genoa
941,Davide Biraschi,it ITA,DF,25.0,23.9,1194.0,1006.0,188.0,39.0,0.0,160.0,20.0,22,0.0,0.0,0.0,0.0,654.0,190.0,350.0,68.0,918.0,38.0,149.0,3.0,895.0,4.0,13.0,17.0,44.0,Matches,Genoa
942,Paolo Ghiglione,it ITA,DF,22.0,21.4,900.0,755.0,145.0,15.0,0.0,131.0,29.0,93,0.0,0.0,0.0,0.0,452.0,203.0,245.0,55.0,691.0,17.0,130.0,1.0,643.0,2.0,16.0,13.0,55.0,Matches,Genoa
943,Mattia Perin,it ITA,GK,26.0,21.0,735.0,482.0,253.0,64.0,0.0,63.0,26.0,0,0.0,0.0,0.0,0.0,287.0,27.0,421.0,96.0,496.0,0.0,0.0,93.0,456.0,2.0,25.0,2.0,1.0,Matches,Genoa
944,Cristián Zapata,co COL,DF,32.0,20.7,874.0,827.0,47.0,43.0,0.0,165.0,12.0,3,0.0,0.0,0.0,0.0,698.0,70.0,106.0,238.0,566.0,36.0,4.0,0.0,808.0,1.0,7.0,3.0,5.0,Matches,Genoa
945,Ionuț Radu,ro ROU,GK,22.0,19.3,659.0,466.0,193.0,40.0,0.0,70.0,13.0,0,0.0,0.0,0.0,0.0,431.0,25.0,203.0,117.0,436.0,1.0,0.0,85.0,535.0,1.0,5.0,1.0,2.0,Matches,Genoa
946,Goran Pandev,mk MKD,"FW,MF",36.0,18.9,586.0,571.0,15.0,0.0,3.0,143.0,14.0,13,1.0,0.0,1.0,0.0,414.0,103.0,69.0,457.0,102.0,13.0,0.0,8.0,442.0,2.0,7.0,16.0,26.0,Matches,Genoa
947,Francesco Cassata,it ITA,MF,22.0,18.5,654.0,629.0,25.0,8.0,0.0,146.0,20.0,18,1.0,0.0,0.0,1.0,442.0,101.0,111.0,39.0,577.0,10.0,16.0,3.0,511.0,3.0,15.0,8.0,30.0,Matches,Genoa
948,Ivan Radovanović,rs SRB,MF,30.0,16.9,797.0,768.0,29.0,24.0,2.0,137.0,57.0,10,1.0,0.0,0.0,0.0,535.0,86.0,176.0,95.0,649.0,30.0,4.0,4.0,689.0,4.0,10.0,11.0,5.0,Matches,Genoa
949,Lukas Lerager,dk DEN,MF,26.0,16.4,600.0,589.0,11.0,6.0,1.0,153.0,6.0,11,1.0,0.0,0.0,0.0,414.0,93.0,93.0,57.0,466.0,44.0,4.0,5.0,494.0,1.0,6.0,3.0,20.0,Matches,Genoa
950,Antonio Sanabria,py PAR,FW,23.0,15.4,379.0,364.0,15.0,1.0,1.0,136.0,10.0,11,0.0,0.0,0.0,0.0,228.0,89.0,62.0,94.0,222.0,33.0,0.0,4.0,290.0,1.0,3.0,6.0,18.0,Matches,Genoa
951,Andrea Masiello,it ITA,DF,33.0,14.7,812.0,752.0,60.0,25.0,1.0,89.0,32.0,10,0.0,0.0,0.0,0.0,553.0,96.0,163.0,156.0,580.0,31.0,35.0,3.0,695.0,3.0,11.0,9.0,13.0,Matches,Genoa
952,Stefano Sturaro,it ITA,MF,26.0,14.3,498.0,461.0,37.0,10.0,2.0,120.0,23.0,20,10.0,3.0,5.0,0.0,271.0,97.0,130.0,87.0,349.0,23.0,17.0,3.0,366.0,0.0,12.0,7.0,11.0,Matches,Genoa
953,Antonio Barreca,it ITA,"DF,MF",24.0,13.5,400.0,317.0,83.0,4.0,0.0,62.0,20.0,59,2.0,0.0,1.0,0.0,182.0,84.0,134.0,285.0,19.0,11.0,77.0,0.0,266.0,1.0,11.0,8.0,27.0,Matches,Genoa
954,Valon Behrami,ch SUI,MF,34.0,13.0,440.0,428.0,12.0,12.0,1.0,70.0,5.0,2,0.0,0.0,0.0,0.0,331.0,44.0,65.0,53.0,343.0,32.0,0.0,1.0,369.0,3.0,6.0,5.0,12.0,Matches,Genoa
955,Peter Ankersen,dk DEN,DF,28.0,11.8,607.0,532.0,75.0,7.0,0.0,99.0,4.0,17,0.0,0.0,0.0,0.0,408.0,96.0,103.0,70.0,444.0,17.0,68.0,2.0,501.0,1.0,10.0,12.0,19.0,Matches,Genoa
956,Christian Kouamé,ci CIV,FW,21.0,11.0,242.0,229.0,13.0,1.0,1.0,68.0,3.0,4,0.0,0.0,0.0,0.0,169.0,42.0,31.0,31.0,171.0,13.0,4.0,1.0,182.0,0.0,1.0,5.0,8.0,Matches,Genoa
957,Edoardo Goldaniga,it ITA,DF,25.0,10.0,425.0,389.0,36.0,22.0,0.0,47.0,13.0,11,0.0,0.0,0.0,0.0,257.0,40.0,128.0,60.0,312.0,21.0,14.0,2.0,325.0,0.0,11.0,5.0,7.0,Matches,Genoa
958,Marko Pajač,hr CRO,DF,26.0,9.4,466.0,386.0,80.0,10.0,0.0,89.0,17.0,47,9.0,2.0,2.0,2.0,258.0,100.0,108.0,340.0,54.0,10.0,61.0,0.0,338.0,0.0,15.0,9.0,28.0,Matches,Genoa
959,Kevin Agudelo,co COL,"MF,FW",20.0,9.2,301.0,295.0,6.0,1.0,1.0,77.0,4.0,10,4.0,3.0,1.0,0.0,214.0,51.0,36.0,241.0,38.0,14.0,1.0,4.0,245.0,0.0,2.0,5.0,13.0,Matches,Genoa
960,Andrea Favilli,it ITA,FW,22.0,8.8,193.0,178.0,15.0,1.0,0.0,67.0,6.0,3,0.0,0.0,0.0,0.0,116.0,49.0,28.0,88.0,66.0,14.0,0.0,6.0,141.0,0.0,8.0,9.0,8.0,Matches,Genoa
961,Adama Soumaoro,fr FRA,DF,27.0,7.1,317.0,306.0,11.0,10.0,0.0,43.0,10.0,0,0.0,0.0,0.0,0.0,262.0,29.0,26.0,19.0,270.0,18.0,1.0,1.0,295.0,0.0,3.0,1.0,0.0,Matches,Genoa
962,Filip Jagiełło,pl POL,MF,21.0,6.9,315.0,302.0,13.0,5.0,0.0,67.0,6.0,4,5.0,0.0,3.0,0.0,243.0,42.0,30.0,30.0,265.0,12.0,3.0,1.0,268.0,0.0,4.0,5.0,14.0,Matches,Genoa
963,Iago Falque,es ESP,MF,29.0,5.8,313.0,295.0,18.0,4.0,0.0,58.0,15.0,20,8.0,3.0,2.0,0.0,207.0,31.0,75.0,259.0,35.0,9.0,2.0,2.0,245.0,3.0,6.0,2.0,12.0,Matches,Genoa
964,Jawad El Yamiq,ma MAR,DF,27.0,2.9,110.0,107.0,3.0,1.0,0.0,14.0,5.0,1,0.0,0.0,0.0,0.0,76.0,12.0,22.0,16.0,84.0,4.0,2.0,1.0,93.0,1.0,0.0,1.0,0.0,Matches,Genoa
965,Mattia Destro,it ITA,"FW,MF",28.0,2.2,26.0,21.0,5.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,19.0,2.0,0.0,4.0,20.0,0.0,0.0,0.0,3.0,Matches,Genoa
966,Riccardo Saponara,it ITA,"MF,FW",27.0,2.2,84.0,82.0,2.0,0.0,1.0,11.0,2.0,4,0.0,0.0,0.0,0.0,50.0,19.0,15.0,24.0,56.0,1.0,2.0,0.0,62.0,1.0,2.0,1.0,3.0,Matches,Genoa
967,Denilho Cleonise,nl NED,FW,17.0,1.3,7.0,7.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Matches,Genoa
968,Nicolò Rovella,it ITA,MF,17.0,1.2,68.0,67.0,1.0,1.0,0.0,7.0,3.0,1,0.0,0.0,0.0,0.0,50.0,7.0,11.0,5.0,59.0,4.0,0.0,0.0,58.0,0.0,0.0,1.0,1.0,Matches,Genoa
969,Sinan Gümüş,tr TUR,FW,25.0,1.1,32.0,30.0,2.0,0.0,0.0,8.0,1.0,1,0.0,0.0,0.0,0.0,26.0,4.0,2.0,26.0,3.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,3.0,Matches,Genoa
970,Jandrei,br BRA,GK,26.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Genoa
971,Rômulo,it ITA,DF,32.0,0.4,8.0,6.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,Matches,Genoa
972,David Soria,es ESP,GK,26.0,42.0,1252.0,712.0,540.0,250.0,1.0,50.0,43.0,0,0.0,0.0,0.0,0.0,121.0,35.0,1096.0,27.0,930.0,1.0,1.0,47.0,554.0,10.0,52.0,5.0,3.0,Matches,getafe
973,Djené,tg TOG,DF,27.0,41.0,1145.0,1098.0,47.0,42.0,0.0,233.0,35.0,6,0.0,0.0,0.0,0.0,587.0,169.0,389.0,193.0,751.0,143.0,5.0,6.0,849.0,5.0,32.0,8.0,13.0,Matches,getafe
974,Marc Cucurella,es ESP,MF,21.0,40.5,1594.0,1397.0,197.0,29.0,2.0,350.0,57.0,116,18.0,0.0,0.0,1.0,820.0,383.0,391.0,976.0,305.0,116.0,150.0,5.0,1066.0,15.0,68.0,32.0,92.0,Matches,getafe
975,Mauro Arambarri,uy URU,MF,23.0,39.0,1104.0,1047.0,57.0,31.0,1.0,229.0,92.0,40,20.0,4.0,7.0,0.0,482.0,210.0,412.0,114.0,806.0,120.0,2.0,6.0,739.0,6.0,43.0,6.0,37.0,Matches,getafe
976,Nemanja Maksimović,rs SRB,"MF,DF",24.0,37.9,881.0,801.0,80.0,26.0,1.0,205.0,14.0,7,1.0,0.0,0.0,0.0,443.0,206.0,232.0,70.0,609.0,137.0,10.0,4.0,651.0,5.0,24.0,9.0,22.0,Matches,getafe
977,Jaime Mata,es ESP,FW,30.0,36.1,942.0,925.0,17.0,2.0,2.0,314.0,25.0,59,0.0,0.0,0.0,0.0,463.0,238.0,241.0,126.0,605.0,97.0,5.0,22.0,611.0,3.0,23.0,17.0,56.0,Matches,getafe
978,Allan Nyom,cm CMR,"DF,MF",31.0,34.9,1211.0,896.0,315.0,16.0,0.0,228.0,39.0,88,0.0,0.0,0.0,0.0,427.0,352.0,432.0,221.0,584.0,83.0,299.0,1.0,791.0,4.0,59.0,20.0,54.0,Matches,getafe
