,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
772,Takashi Inui,jp JPN,"MF,FW",32-333,20.0,498.0,465.0,33.0,3.0,1.0,114.0,29.0,72.0,2.0,1.0,0.0,0.0,296.0,112.0,90.0,57.0,394.0,12.0,22.0,4.0,338.0,0.0,29.0,7.0,30.0,Matches,eibar
773,Pedro Bigas,es ESP,DF,30-228,17.3,627.0,563.0,64.0,26.0,0.0,80.0,39.0,6.0,0.0,0.0,0.0,0.0,293.0,82.0,252.0,268.0,196.0,84.0,38.0,4.0,450.0,5.0,21.0,6.0,9.0,Matches,eibar
774,Esteban Burgos,ar ARG,DF,29-112,15.7,547.0,524.0,23.0,23.0,0.0,51.0,43.0,1.0,0.0,0.0,0.0,0.0,312.0,62.0,173.0,56.0,402.0,66.0,0.0,3.0,417.0,3.0,13.0,3.0,5.0,Matches,eibar
775,Kévin Rodrigues,pt POR,"DF,MF",27-057,13.7,523.0,435.0,88.0,11.0,0.0,88.0,31.0,43.0,19.0,9.0,8.0,1.0,267.0,84.0,172.0,355.0,75.0,25.0,58.0,2.0,351.0,2.0,15.0,11.0,18.0,Matches,eibar
776,Yoshinori Mutō,jp JPN,"FW,MF",28-290,13.7,223.0,212.0,11.0,1.0,1.0,59.0,1.0,9.0,0.0,0.0,0.0,0.0,127.0,54.0,42.0,46.0,102.0,32.0,3.0,10.0,148.0,1.0,4.0,8.0,15.0,Matches,eibar
777,Rafa Soares,pt POR,DF,25-357,13.2,648.0,473.0,175.0,14.0,0.0,57.0,16.0,47.0,1.0,0.0,1.0,0.0,232.0,182.0,234.0,422.0,23.0,34.0,160.0,3.0,448.0,4.0,20.0,15.0,24.0,Matches,eibar
778,Pedro León,es ESP,"MF,FW",34-158,12.8,360.0,300.0,60.0,18.0,0.0,69.0,22.0,49.0,35.0,14.0,20.0,0.0,148.0,70.0,142.0,46.0,261.0,28.0,7.0,2.0,211.0,3.0,13.0,13.0,30.0,Matches,eibar
779,Sergi Enrich,es ESP,FW,31-064,11.3,326.0,309.0,17.0,0.0,0.0,122.0,9.0,5.0,1.0,1.0,0.0,0.0,163.0,70.0,93.0,18.0,205.0,35.0,1.0,16.0,247.0,4.0,2.0,6.0,10.0,Matches,eibar
780,Recio,es ESP,"MF,FW",30-110,9.1,307.0,282.0,25.0,11.0,0.0,69.0,15.0,16.0,9.0,6.0,2.0,1.0,207.0,43.0,57.0,14.0,265.0,16.0,2.0,4.0,247.0,1.0,6.0,7.0,10.0,Matches,eibar
781,Rober Correa,es ESP,DF,28-223,8.1,366.0,274.0,92.0,6.0,0.0,55.0,10.0,16.0,0.0,0.0,0.0,0.0,147.0,90.0,129.0,27.0,189.0,42.0,86.0,1.0,242.0,1.0,16.0,5.0,8.0,Matches,eibar
782,José Ángel,es ESP,DF,31-238,6.5,417.0,340.0,77.0,10.0,0.0,58.0,15.0,19.0,4.0,2.0,1.0,0.0,219.0,87.0,111.0,260.0,66.0,18.0,63.0,1.0,313.0,0.0,12.0,21.0,7.0,Matches,eibar
783,Yoel,es ESP,GK,32-246,5.7,83.0,68.0,15.0,6.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,49.0,14.0,43.0,0.0,0.0,23.0,59.0,0.0,2.0,1.0,0.0,Matches,eibar
784,Aleix García,es ESP,MF,23-307,4.7,253.0,232.0,21.0,7.0,0.0,31.0,20.0,3.0,13.0,9.0,4.0,0.0,176.0,25.0,52.0,39.0,194.0,11.0,1.0,2.0,207.0,1.0,5.0,3.0,3.0,Matches,eibar
785,Miguel Atienza,es ESP,MF,21-339,4.5,160.0,157.0,3.0,3.0,0.0,29.0,4.0,2.0,0.0,0.0,0.0,0.0,106.0,18.0,36.0,15.0,123.0,12.0,0.0,1.0,127.0,1.0,5.0,5.0,3.0,Matches,eibar
786,Damian Kądzior,pl POL,"FW,MF",28-319,4.1,76.0,59.0,17.0,6.0,0.0,12.0,8.0,20.0,10.0,2.0,6.0,2.0,35.0,11.0,30.0,61.0,9.0,4.0,1.0,1.0,44.0,1.0,2.0,0.0,5.0,Matches,eibar
787,Quique,es ESP,"FW,MF",30-350,3.7,46.0,44.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,12.0,29.0,5.0,6.0,0.0,1.0,32.0,0.0,1.0,2.0,2.0,Matches,eibar
788,Sergio Cubero Ezcurra,es ESP,MF,21-238,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,eibar
789,Unai Dufur,es ESP,DF,22-120,1.5,43.0,28.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,9.0,4.0,20.0,4.0,15.0,0.0,34.0,0.0,1.0,2.0,2.0,Matches,eibar
790,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",22-120,1.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,Matches,eibar
791,Roberto Olabe del Arco,es ESP,MF,24-361,1.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,eibar
792,Álvaro Tejero,es ESP,DF,24-285,1.2,99.0,79.0,20.0,0.0,0.0,9.0,3.0,11.0,0.0,0.0,0.0,0.0,49.0,14.0,36.0,8.0,64.0,6.0,20.0,0.0,75.0,0.0,2.0,0.0,2.0,Matches,eibar
793,Eñaut Mendía,es ESP,FW,21-310,0.7,11.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,Matches,eibar
794,Kevin Trapp,de GER,GK,30-283,30.0,1148.0,852.0,296.0,71.0,0.0,105.0,22.0,0.0,0.0,0.0,0.0,0.0,542.0,21.0,585.0,124.0,837.0,0.0,0.0,139.0,784.0,5.0,21.0,7.0,4.0,Matches,Eintracht Frankfurt
795,André Silva,pt POR,FW,25-162,26.7,637.0,579.0,58.0,2.0,1.0,210.0,8.0,18.0,0.0,0.0,0.0,0.0,409.0,137.0,91.0,69.0,447.0,46.0,9.0,21.0,472.0,2.0,5.0,18.0,27.0,Matches,Eintracht Frankfurt
796,Martin Hinteregger,at AUT,DF,28-222,25.6,1516.0,1392.0,124.0,62.0,3.0,194.0,31.0,8.0,0.0,0.0,0.0,0.0,1035.0,175.0,306.0,1052.0,260.0,78.0,59.0,3.0,1231.0,6.0,28.0,23.0,15.0,Matches,Eintracht Frankfurt
797,Daichi Kamada,jp JPN,"MF,FW",24-255,22.7,794.0,723.0,71.0,15.0,6.0,174.0,27.0,39.0,50.0,11.0,14.0,8.0,547.0,106.0,141.0,125.0,596.0,45.0,3.0,8.0,591.0,5.0,11.0,24.0,34.0,Matches,Eintracht Frankfurt
798,Filip Kostić,rs SRB,DF,28-167,22.2,1203.0,946.0,257.0,36.0,3.0,138.0,47.0,171.0,51.0,21.0,24.0,1.0,592.0,243.0,368.0,895.0,92.0,34.0,170.0,1.0,736.0,9.0,24.0,47.0,89.0,Matches,Eintracht Frankfurt
799,Makoto Hasebe,jp JPN,"DF,MF",37-089,20.8,1323.0,1261.0,62.0,59.0,1.0,176.0,28.0,2.0,1.0,1.0,0.0,0.0,1050.0,119.0,154.0,247.0,984.0,58.0,2.0,3.0,1163.0,4.0,14.0,24.0,8.0,Matches,Eintracht Frankfurt
800,Djibril Sow,ch SUI,MF,24-070,20.1,980.0,965.0,15.0,9.0,2.0,161.0,15.0,3.0,0.0,0.0,0.0,0.0,787.0,79.0,114.0,173.0,739.0,39.0,5.0,5.0,859.0,2.0,13.0,29.0,6.0,Matches,Eintracht Frankfurt
801,Obite N'Dicka,fr FRA,DF,21-240,20.0,983.0,917.0,66.0,18.0,0.0,119.0,13.0,7.0,0.0,0.0,0.0,0.0,734.0,114.0,135.0,765.0,99.0,48.0,48.0,4.0,830.0,0.0,16.0,20.0,20.0,Matches,Eintracht Frankfurt
802,Sebastian Rode,de GER,MF,30-188,17.5,878.0,861.0,17.0,14.0,3.0,146.0,10.0,7.0,2.0,0.0,0.0,0.0,623.0,119.0,136.0,133.0,665.0,51.0,1.0,5.0,729.0,3.0,20.0,12.0,20.0,Matches,Eintracht Frankfurt
803,Stefan Ilsanker,at AUT,"MF,DF",31-334,15.6,685.0,654.0,31.0,26.0,0.0,86.0,11.0,2.0,0.0,0.0,0.0,0.0,439.0,92.0,154.0,76.0,520.0,58.0,5.0,4.0,541.0,0.0,6.0,13.0,16.0,Matches,Eintracht Frankfurt
804,Erik Durm,de GER,DF,28-340,14.9,619.0,477.0,142.0,4.0,2.0,89.0,19.0,31.0,0.0,0.0,0.0,0.0,299.0,129.0,191.0,114.0,327.0,21.0,138.0,4.0,432.0,1.0,18.0,14.0,31.0,Matches,Eintracht Frankfurt
805,David Abraham,ar ARG,DF,34-276,14.6,689.0,632.0,57.0,17.0,1.0,75.0,23.0,8.0,0.0,0.0,0.0,0.0,433.0,93.0,163.0,68.0,500.0,54.0,40.0,1.0,564.0,3.0,7.0,5.0,10.0,Matches,Eintracht Frankfurt
806,Amin Younes,de GER,"MF,FW",27-254,14.2,590.0,546.0,44.0,4.0,2.0,97.0,21.0,26.0,22.0,14.0,1.0,0.0,441.0,73.0,76.0,96.0,451.0,19.0,17.0,7.0,442.0,1.0,5.0,30.0,25.0,Matches,Eintracht Frankfurt
807,Tuta,br BRA,DF,21-287,13.2,713.0,681.0,32.0,11.0,0.0,98.0,10.0,3.0,0.0,0.0,0.0,0.0,529.0,66.0,118.0,75.0,573.0,27.0,21.0,2.0,590.0,2.0,16.0,8.0,9.0,Matches,Eintracht Frankfurt
808,Aymen Barkok,ma MAR,"FW,MF",22-331,10.2,431.0,376.0,55.0,9.0,4.0,86.0,13.0,20.0,23.0,3.0,11.0,1.0,301.0,52.0,78.0,75.0,309.0,12.0,20.0,0.0,317.0,0.0,7.0,15.0,12.0,Matches,Eintracht Frankfurt
809,Bas Dost,nl NED,FW,31-321,10.1,312.0,304.0,8.0,1.0,0.0,106.0,3.0,4.0,0.0,0.0,0.0,0.0,152.0,58.0,102.0,20.0,182.0,44.0,1.0,3.0,203.0,2.0,4.0,7.0,12.0,Matches,Eintracht Frankfurt
810,Almamy Touré,ml MLI,DF,24-354,7.9,332.0,299.0,33.0,1.0,0.0,51.0,10.0,34.0,0.0,0.0,0.0,0.0,170.0,73.0,89.0,35.0,239.0,14.0,32.0,0.0,219.0,1.0,7.0,7.0,26.0,Matches,Eintracht Frankfurt
811,Steven Zuber,ch SUI,DF,29-243,6.9,284.0,263.0,21.0,4.0,1.0,56.0,6.0,19.0,0.0,0.0,0.0,0.0,179.0,57.0,48.0,96.0,158.0,10.0,17.0,2.0,209.0,3.0,6.0,4.0,22.0,Matches,Eintracht Frankfurt
812,Luka Jović,rs SRB,"FW,MF",23-115,6.6,194.0,187.0,7.0,1.0,2.0,65.0,4.0,2.0,0.0,0.0,0.0,0.0,125.0,43.0,26.0,33.0,127.0,13.0,1.0,2.0,152.0,0.0,1.0,6.0,6.0,Matches,Eintracht Frankfurt
813,Dominik Kohr,de GER,"MF,FW",27-076,4.0,173.0,167.0,6.0,3.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,129.0,19.0,25.0,21.0,133.0,12.0,2.0,1.0,133.0,1.0,4.0,4.0,4.0,Matches,Eintracht Frankfurt
814,Danny da Costa,de GER,DF,27-278,2.2,49.0,44.0,5.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,31.0,4.0,14.0,6.0,33.0,5.0,5.0,0.0,34.0,0.0,2.0,2.0,4.0,Matches,Eintracht Frankfurt
815,Timothy Chandler,us USA,DF,31-019,1.5,51.0,38.0,13.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,11.0,16.0,9.0,26.0,2.0,12.0,0.0,33.0,0.0,0.0,3.0,1.0,Matches,Eintracht Frankfurt
816,Ajdin Hrustic,au AUS,"MF,FW",24-286,1.4,92.0,82.0,10.0,3.0,0.0,9.0,9.0,6.0,7.0,3.0,2.0,0.0,74.0,4.0,14.0,80.0,9.0,1.0,0.0,1.0,75.0,1.0,1.0,1.0,1.0,Matches,Eintracht Frankfurt
817,Ragnar Ache,de GER,"FW,MF",22-263,0.9,27.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,9.0,3.0,9.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,Matches,Eintracht Frankfurt
818,Gonzalo Verdú,es ESP,DF,32-192,30.0,1409.0,1328.0,81.0,75.0,1.0,135.0,37.0,3.0,0.0,0.0,0.0,0.0,1046.0,77.0,286.0,115.0,1233.0,36.0,1.0,1.0,1213.0,5.0,28.0,13.0,7.0,Matches,elche
819,Édgar Badía,es ESP,GK,29-078,30.0,1147.0,776.0,371.0,86.0,0.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,553.0,51.0,543.0,109.0,828.0,0.0,2.0,144.0,867.0,1.0,19.0,6.0,2.0,Matches,elche
820,Raúl Guti,es ESP,MF,24-122,28.7,1134.0,1097.0,37.0,22.0,0.0,188.0,37.0,12.0,1.0,1.0,0.0,0.0,848.0,120.0,166.0,50.0,1044.0,26.0,4.0,2.0,943.0,4.0,13.0,29.0,25.0,Matches,elche
821,Iván Marcone,ar ARG,MF,30-332,27.7,1399.0,1344.0,55.0,53.0,1.0,249.0,46.0,3.0,1.0,1.0,0.0,0.0,1030.0,143.0,226.0,118.0,1220.0,39.0,0.0,4.0,1211.0,3.0,17.0,33.0,25.0,Matches,elche
822,Lucas Boyé,ar ARG,FW,25-062,26.3,571.0,527.0,44.0,1.0,1.0,158.0,18.0,9.0,0.0,0.0,0.0,0.0,419.0,97.0,55.0,100.0,427.0,19.0,0.0,11.0,451.0,3.0,6.0,21.0,21.0,Matches,elche
823,Tete Morente,es ESP,"MF,FW",24-148,22.2,726.0,692.0,34.0,8.0,0.0,136.0,42.0,53.0,19.0,9.0,4.0,0.0,465.0,126.0,135.0,109.0,549.0,39.0,6.0,6.0,546.0,2.0,15.0,8.0,39.0,Matches,elche
824,Fidel,es ESP,"MF,DF",31-186,22.1,993.0,843.0,150.0,43.0,0.0,176.0,47.0,57.0,41.0,16.0,16.0,0.0,607.0,163.0,223.0,801.0,101.0,18.0,65.0,2.0,740.0,3.0,21.0,35.0,34.0,Matches,elche
825,Antonio Barragán,es ESP,DF,33-323,21.3,1136.0,947.0,189.0,38.0,1.0,112.0,30.0,32.0,1.0,1.0,0.0,0.0,709.0,189.0,238.0,134.0,794.0,41.0,150.0,2.0,932.0,4.0,19.0,29.0,24.0,Matches,elche
826,Josema,es ESP,DF,24-329,20.1,910.0,802.0,108.0,26.0,0.0,121.0,33.0,16.0,0.0,0.0,0.0,0.0,555.0,120.0,235.0,715.0,51.0,39.0,82.0,2.0,705.0,0.0,18.0,15.0,19.0,Matches,elche
827,Josan,es ESP,"MF,DF",31-149,19.1,702.0,614.0,88.0,11.0,1.0,125.0,18.0,65.0,16.0,6.0,6.0,1.0,449.0,120.0,133.0,84.0,520.0,26.0,61.0,2.0,516.0,3.0,13.0,20.0,34.0,Matches,elche
828,Pere Milla,es ESP,"FW,MF",28-220,17.9,476.0,459.0,17.0,0.0,0.0,134.0,7.0,4.0,0.0,0.0,0.0,0.0,324.0,78.0,74.0,326.0,75.0,33.0,4.0,16.0,350.0,3.0,12.0,18.0,25.0,Matches,elche
829,Dani Calvo,es ESP,DF,27-030,17.8,567.0,544.0,23.0,21.0,0.0,58.0,23.0,1.0,0.0,0.0,0.0,0.0,412.0,45.0,110.0,106.0,414.0,34.0,2.0,1.0,486.0,1.0,12.0,2.0,9.0,Matches,elche
830,Emiliano Rigoni,ar ARG,"MF,FW",28-086,14.1,407.0,344.0,63.0,16.0,0.0,87.0,23.0,33.0,35.0,12.0,17.0,1.0,269.0,50.0,88.0,250.0,131.0,11.0,10.0,0.0,302.0,1.0,9.0,14.0,9.0,Matches,elche
831,Johan Mojica,co COL,DF,28-253,13.2,696.0,579.0,117.0,15.0,0.0,99.0,8.0,44.0,0.0,0.0,0.0,0.0,360.0,162.0,174.0,526.0,34.0,24.0,102.0,2.0,512.0,2.0,12.0,28.0,28.0,Matches,elche
832,Diego González,es ESP,DF,26-093,11.2,538.0,522.0,16.0,16.0,0.0,73.0,6.0,1.0,0.0,0.0,0.0,0.0,412.0,39.0,87.0,259.0,253.0,16.0,0.0,1.0,483.0,2.0,6.0,4.0,4.0,Matches,elche
833,Guido Carrillo,ar ARG,FW,29-341,10.5,281.0,275.0,6.0,1.0,0.0,108.0,6.0,2.0,0.0,0.0,0.0,0.0,141.0,62.0,78.0,15.0,162.0,33.0,0.0,12.0,202.0,1.0,6.0,1.0,7.0,Matches,elche
834,Cifu,es ESP,DF,30-208,7.6,208.0,164.0,44.0,2.0,0.0,36.0,4.0,13.0,0.0,0.0,0.0,0.0,118.0,38.0,52.0,4.0,152.0,7.0,41.0,1.0,151.0,2.0,3.0,3.0,13.0,Matches,elche
835,Juan Sánchez Miño,ar ARG,"DF,MF",31-120,7.5,286.0,255.0,31.0,6.0,0.0,45.0,6.0,9.0,0.0,0.0,0.0,0.0,204.0,39.0,43.0,213.0,39.0,5.0,25.0,1.0,241.0,0.0,3.0,4.0,8.0,Matches,elche
836,Víctor Rodríguez,es ESP,MF,31-282,6.7,264.0,254.0,10.0,9.0,1.0,41.0,7.0,1.0,1.0,0.0,1.0,0.0,216.0,23.0,25.0,47.0,212.0,4.0,0.0,0.0,241.0,0.0,2.0,3.0,4.0,Matches,elche
837,Omenuke Mfulu,cd COD,MF,27-042,6.5,225.0,217.0,8.0,6.0,0.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,176.0,23.0,26.0,22.0,189.0,11.0,1.0,1.0,195.0,0.0,5.0,4.0,5.0,Matches,elche
838,Nino,es ESP,"FW,MF",40-325,5.8,111.0,106.0,5.0,0.0,0.0,21.0,6.0,3.0,0.0,0.0,0.0,0.0,74.0,19.0,18.0,14.0,83.0,4.0,1.0,8.0,97.0,0.0,0.0,1.0,1.0,Matches,elche
839,Helibelton Palacios,co COL,DF,27-326,5.5,210.0,158.0,52.0,1.0,0.0,25.0,3.0,4.0,0.0,0.0,0.0,0.0,110.0,32.0,68.0,23.0,126.0,8.0,51.0,0.0,155.0,2.0,9.0,8.0,3.0,Matches,elche
840,Luismi,es ESP,"MF,DF",28-361,3.3,106.0,103.0,3.0,3.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,78.0,10.0,18.0,10.0,93.0,2.0,0.0,0.0,92.0,0.0,4.0,3.0,0.0,Matches,elche
841,Paulo Gazzaniga,ar ARG,GK,29-119,3.0,81.0,54.0,27.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,62.0,1.0,60.0,0.0,0.0,10.0,49.0,1.0,2.0,1.0,0.0,Matches,elche
842,Diego Matías Rodríguez,ar ARG,GK,31-310,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,elche
843,Jony Álamo,es ESP,MF,19-218,2.8,16.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,Matches,elche
844,Jeison Lucumí,co COL,FW,26-023,2.7,11.0,11.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,Matches,elche
845,John Donald,es ESP,DF,20-244,2.6,20.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,2.0,17.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,Matches,elche
846,José Salinas,es ESP,DF,20-213,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,Matches,elche
847,Pablo Piatti,ar ARG,"FW,MF",32-031,1.5,38.0,37.0,1.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,24.0,4.0,10.0,32.0,6.0,0.0,0.0,0.0,24.0,0.0,2.0,2.0,1.0,Matches,elche
848,Gerard Barri,es ESP,DF,20-119,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,elche
849,Youssouf Koné,ml MLI,"DF,FW",25-300,0.8,29.0,18.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,12.0,4.0,14.0,4.0,0.0,11.0,0.0,24.0,0.0,2.0,0.0,0.0,Matches,elche
850,Diego Bri,es ESP,FW,18-231,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Matches,elche
851,Ramón Folch,es ESP,MF,31-209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,elche
852,Michael Keane,eng ENG,DF,28-115,34.9,1613.0,1573.0,40.0,35.0,3.0,130.0,38.0,0.0,0.0,0.0,0.0,0.0,1232.0,130.0,251.0,351.0,1140.0,74.0,0.0,2.0,1438.0,2.0,12.0,17.0,14.0,Matches,Everton
853,Richarlison,br BRA,FW,23-361,32.3,672.0,654.0,18.0,4.0,3.0,177.0,6.0,34.0,1.0,1.0,0.0,0.0,514.0,87.0,71.0,132.0,494.0,23.0,0.0,3.0,462.0,2.0,12.0,31.0,58.0,Matches,Everton
854,Dominic Calvert-Lewin,eng ENG,FW,24-051,31.7,557.0,541.0,16.0,0.0,0.0,181.0,8.0,13.0,2.0,0.0,0.0,0.0,293.0,168.0,96.0,42.0,341.0,45.0,1.0,43.0,396.0,6.0,13.0,18.0,22.0,Matches,Everton
855,Lucas Digne,fr FRA,"DF,MF",27-290,30.4,1451.0,1146.0,305.0,55.0,0.0,179.0,43.0,135.0,32.0,15.0,16.0,0.0,713.0,332.0,406.0,1011.0,66.0,95.0,218.0,3.0,1053.0,8.0,36.0,42.0,56.0,Matches,Everton
856,Ben Godfrey,eng ENG,DF,23-111,30.3,1083.0,982.0,101.0,10.0,0.0,129.0,14.0,8.0,0.0,0.0,0.0,0.0,787.0,135.0,161.0,80.0,830.0,54.0,90.0,4.0,911.0,1.0,20.0,19.0,28.0,Matches,Everton
857,Gylfi Sigurðsson,is ISL,"MF,FW",31-240,29.2,828.0,725.0,103.0,35.0,1.0,137.0,27.0,67.0,45.0,25.0,14.0,5.0,596.0,96.0,136.0,160.0,635.0,22.0,3.0,1.0,657.0,5.0,7.0,16.0,22.0,Matches,Everton
858,Abdoulaye Doucouré,fr FRA,MF,28-125,27.9,1157.0,1145.0,12.0,9.0,3.0,173.0,13.0,9.0,1.0,0.0,0.0,0.0,904.0,160.0,93.0,144.0,930.0,51.0,2.0,5.0,994.0,2.0,6.0,26.0,25.0,Matches,Everton
859,Jordan Pickford,eng ENG,GK,27-060,27.5,986.0,731.0,255.0,83.0,2.0,68.0,31.0,0.0,0.0,0.0,0.0,0.0,401.0,47.0,538.0,686.0,126.0,0.0,0.0,115.0,649.0,3.0,43.0,11.0,3.0,Matches,Everton
860,Yerry Mina,co COL,DF,26-225,24.8,1140.0,1112.0,28.0,24.0,0.0,92.0,22.0,0.0,0.0,0.0,0.0,0.0,936.0,80.0,124.0,171.0,900.0,41.0,2.0,0.0,1033.0,0.0,10.0,9.0,9.0,Matches,Everton
861,Mason Holgate,eng ENG,DF,24-196,24.7,1091.0,959.0,132.0,27.0,1.0,115.0,39.0,25.0,0.0,0.0,0.0,0.0,699.0,127.0,265.0,158.0,752.0,54.0,105.0,2.0,857.0,2.0,27.0,28.0,19.0,Matches,Everton
862,James Rodríguez,co COL,"FW,MF",29-298,21.7,1040.0,915.0,125.0,35.0,6.0,189.0,85.0,45.0,53.0,21.0,23.0,2.0,641.0,157.0,242.0,931.0,63.0,20.0,20.0,1.0,823.0,3.0,17.0,26.0,26.0,Matches,Everton
863,André Gomes,pt POR,MF,27-280,20.9,876.0,861.0,15.0,9.0,2.0,102.0,42.0,20.0,3.0,2.0,0.0,0.0,647.0,103.0,126.0,261.0,586.0,11.0,2.0,1.0,728.0,5.0,19.0,29.0,17.0,Matches,Everton
864,Alex Iwobi,ng NGA,"FW,DF",25-003,20.4,667.0,636.0,31.0,0.0,1.0,99.0,24.0,61.0,0.0,0.0,0.0,0.0,487.0,89.0,91.0,72.0,553.0,7.0,30.0,1.0,514.0,5.0,9.0,14.0,32.0,Matches,Everton
865,Séamus Coleman,ie IRL,DF,32-207,19.8,641.0,558.0,83.0,3.0,1.0,72.0,12.0,35.0,0.0,0.0,0.0,0.0,393.0,127.0,121.0,101.0,438.0,18.0,80.0,0.0,528.0,1.0,11.0,14.0,21.0,Matches,Everton
866,Allan,br BRA,MF,30-118,19.5,840.0,813.0,27.0,17.0,0.0,116.0,13.0,4.0,0.0,0.0,0.0,0.0,608.0,119.0,113.0,89.0,718.0,23.0,3.0,4.0,721.0,2.0,7.0,22.0,12.0,Matches,Everton
867,Tom Davies,eng ENG,MF,22-310,17.5,620.0,609.0,11.0,6.0,2.0,100.0,13.0,6.0,0.0,0.0,0.0,0.0,467.0,68.0,85.0,79.0,489.0,42.0,4.0,2.0,517.0,1.0,10.0,15.0,22.0,Matches,Everton
868,Robin Olsen,se SWE,GK,31-118,11.7,199.0,126.0,73.0,22.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,86.0,10.0,103.0,13.0,157.0,0.0,0.0,21.0,142.0,1.0,2.0,4.0,0.0,Matches,Everton
869,Bernard,br BRA,"FW,MF",28-240,8.4,250.0,247.0,3.0,0.0,0.0,26.0,1.0,11.0,0.0,0.0,0.0,0.0,191.0,29.0,30.0,42.0,196.0,8.0,1.0,3.0,198.0,2.0,3.0,8.0,11.0,Matches,Everton
870,Fabian Delph,eng ENG,"MF,DF",31-166,4.6,233.0,223.0,10.0,2.0,0.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,184.0,19.0,30.0,144.0,77.0,4.0,8.0,0.0,206.0,0.0,3.0,2.0,4.0,Matches,Everton
871,Niels Nkounkou,fr FRA,DF,20-186,4.0,29.0,25.0,4.0,0.0,0.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,17.0,3.0,9.0,23.0,1.0,1.0,4.0,0.0,24.0,0.0,0.0,0.0,1.0,Matches,Everton
872,Jonjoe Kenny,eng ENG,DF,24-052,3.5,61.0,48.0,13.0,2.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,32.0,8.0,21.0,2.0,45.0,3.0,11.0,0.0,47.0,0.0,0.0,2.0,3.0,Matches,Everton
873,Anthony Gordon,eng ENG,"FW,MF",20-071,3.3,26.0,24.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,22.0,0.0,1.0,0.0,22.0,0.0,1.0,0.0,1.0,Matches,Everton
874,João Virgínia,pt POR,GK,21-208,2.5,17.0,13.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,8.0,5.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,Matches,Everton
