,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
884,Nikola Milenković,rs SRB,DF,21,40.2,5,29.0,13.0,44.8,0.72,0.32,0.17,0.38,12.8,0.0,0,0,2.9,2.9,0.1,2.1,2.1,Matches,Fiorentina
885,Erick Pulgar,cl CHI,MF,25,36.8,7,25.0,6.0,24.0,0.68,0.16,0.0,0.0,28.2,10.0,7,8,7.5,1.4,0.06,-0.5,-1.4,Matches,Fiorentina
886,Pol Lirola,es ESP,DF,21,32.5,1,26.0,9.0,34.6,0.8,0.28,0.04,0.11,18.2,0.0,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches,Fiorentina
887,Germán Pezzella,ar ARG,DF,28,32.2,3,34.0,8.0,23.5,1.06,0.25,0.09,0.38,10.5,0.0,0,0,2.7,2.7,0.08,0.3,0.3,Matches,Fiorentina
888,Bartłomiej Drągowski,pl POL,GK,21,32.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
889,Gaetano Castrovilli,it ITA,MF,22,31.7,3,48.0,11.0,22.9,1.51,0.35,0.06,0.27,18.2,1.0,0,0,3.1,3.1,0.06,-0.1,-0.1,Matches,Fiorentina
890,Federico Chiesa,it ITA,"FW,DF",21,31.2,12,111.0,40.0,36.0,3.56,1.28,0.1,0.28,18.0,2.0,1,2,11.3,9.8,0.09,-0.3,0.2,Matches,Fiorentina
891,Dalbert Henrique,br BRA,DF,25,30.5,0,18.0,6.0,33.3,0.59,0.2,0.0,0.0,25.2,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches,Fiorentina
892,Martín Cáceres,uy URU,DF,32,27.6,2,13.0,4.0,30.8,0.47,0.15,0.15,0.5,11.0,0.0,0,0,1.9,1.9,0.16,-0.9,-0.9,Matches,Fiorentina
893,Dušan Vlahović,rs SRB,FW,19,19.8,8,68.0,19.0,27.9,3.43,0.96,0.1,0.37,15.3,6.0,1,1,7.9,7.1,0.11,-1.9,-2.1,Matches,Fiorentina
894,Milan Badelj,hr CRO,MF,30,19.2,1,16.0,2.0,12.5,0.83,0.1,0.06,0.5,22.9,0.0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches,Fiorentina
895,Franck Ribéry,fr FRA,FW,36,15.7,3,25.0,13.0,52.0,1.6,0.83,0.12,0.23,16.0,1.0,0,0,2.8,2.8,0.11,0.2,0.2,Matches,Fiorentina
896,Marco Benassi,it ITA,MF,24,14.7,3,22.0,4.0,18.2,1.5,0.27,0.14,0.75,18.6,0.0,0,0,1.0,1.0,0.05,0.0,0.0,Matches,Fiorentina
897,Federico Ceccherini,it ITA,DF,27,11.3,0,4.0,0.0,0.0,0.35,0.0,0.0,,14.3,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,Fiorentina
898,Patrick Cutrone,it ITA,FW,21,10.5,5,24.0,13.0,54.2,2.29,1.24,0.21,0.38,13.9,0.0,0,0,4.0,4.0,0.18,0.0,0.0,Matches,Fiorentina
899,Lorenzo Venuti,it ITA,DF,24,10.3,0,5.0,2.0,40.0,0.49,0.19,0.0,0.0,17.6,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches,Fiorentina
900,Rachid Ghezzal,dz ALG,"MF,FW",27,10.1,1,11.0,2.0,18.2,1.09,0.2,0.09,0.5,20.8,3.0,0,0,0.6,0.6,0.05,0.4,0.4,Matches,Fiorentina
901,Pietro Terracciano,it ITA,GK,29,9.9,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
902,Alfred Duncan,gh GHA,MF,26,9.9,1,15.0,5.0,33.3,1.52,0.51,0.07,0.2,22.6,0.0,0,0,0.8,0.8,0.05,0.2,0.2,Matches,Fiorentina
903,Kevin-Prince Boateng,gh GHA,FW,32,7.7,1,18.0,4.0,22.2,2.35,0.52,0.06,0.25,13.9,0.0,0,0,1.7,1.7,0.1,-0.7,-0.7,Matches,Fiorentina
904,Riccardo Sottil,it ITA,"FW,DF",20,6.9,0,17.0,9.0,52.9,2.47,1.31,0.0,0.0,21.8,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,Fiorentina
905,Igor,br BRA,DF,21,6.8,0,1.0,0.0,0.0,0.15,0.0,0.0,,11.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Fiorentina
906,Luca Ranieri,it ITA,DF,20,4.6,0,3.0,0.0,0.0,0.66,0.0,0.0,,17.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Fiorentina
907,Christian Kouamé,ci CIV,FW,21,3.3,1,11.0,3.0,27.3,3.29,0.9,0.09,0.33,12.3,0.0,0,0,1.6,1.6,0.14,-0.6,-0.6,Matches,Fiorentina
908,Aleksa Terzić,rs SRB,DF,19,1.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
909,Sebastián Cristóforo,uy URU,MF,25,1.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
910,Kevin Agudelo,co COL,"MF,FW",20,0.7,0,4.0,0.0,0.0,5.63,0.0,0.0,,20.4,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches,Fiorentina
911,Pedro,br BRA,FW,22,0.7,0,5.0,1.0,20.0,7.14,1.43,0.0,0.0,12.8,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Fiorentina
912,Valentin Eysseric,fr FRA,MF,27,0.5,0,2.0,1.0,50.0,4.29,2.14,0.0,0.0,25.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Fiorentina
913,Cristóbal Montiel Rodríguez,es ESP,MF,19,0.3,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Fiorentina
914,Szymon Żurkowski,pl POL,MF,21,0.1,0,1.0,0.0,0.0,7.5,0.0,0.0,,13.9,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,Fiorentina
915,Maximiliano Olivera,uy URU,DF,27,0.1,0,1.0,0.0,0.0,10.0,0.0,0.0,,26.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Fiorentina
916,Federico Brancolini,it ITA,GK,18,0.1,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
917,Christian Dalle Mura,it ITA,MF,17,0.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fiorentina
918,Christian Günter,de GER,DF,28-052,31.0,2,23.0,5.0,21.7,0.74,0.16,0.09,0.4,22.9,0.0,0,0,0.8,0.8,0.04,1.2,1.2,Matches,Freiburg
919,Philipp Lienhart,at AUT,DF,24-284,30.3,4,9.0,4.0,44.4,0.3,0.13,0.44,1.0,6.9,0.0,0,0,2.0,2.0,0.22,2.0,2.0,Matches,Freiburg
920,Florian Müller,de GER,GK,23-159,29.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
921,Nicolas Höfler,de GER,MF,31-043,27.3,1,13.0,4.0,30.8,0.48,0.15,0.08,0.25,17.4,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Matches,Freiburg
922,Jonathan Schmid,fr FRA,"DF,MF",30-299,24.8,2,22.0,9.0,40.9,0.89,0.36,0.09,0.22,21.2,6.0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches,Freiburg
923,Vincenzo Grifo,it ITA,"MF,FW",28-014,23.8,7,48.0,24.0,50.0,2.02,1.01,0.08,0.17,20.1,6.0,3,3,5.7,3.4,0.08,1.3,0.6,Matches,Freiburg
924,Baptiste Santamaria,fr FRA,MF,26-043,23.1,1,31.0,9.0,29.0,1.34,0.39,0.03,0.11,22.5,0.0,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches,Freiburg
925,Lucas Höler,de GER,"FW,MF",26-285,21.1,4,37.0,10.0,27.0,1.75,0.47,0.11,0.4,12.4,0.0,0,0,6.7,6.7,0.2,-2.7,-2.7,Matches,Freiburg
926,Keven Schlotterbeck,de GER,DF,23-358,18.1,0,7.0,1.0,14.3,0.39,0.06,0.0,0.0,16.3,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,Freiburg
927,Manuel Gulde,de GER,DF,30-068,17.5,1,7.0,4.0,57.1,0.4,0.23,0.14,0.25,8.6,0.0,0,0,0.9,0.9,0.12,0.1,0.1,Matches,Freiburg
928,Dominique Heintz,de GER,DF,27-249,16.2,0,4.0,1.0,25.0,0.25,0.06,0.0,0.0,15.5,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,Freiburg
929,Roland Sallai,hu HUN,"MF,FW",23-334,15.8,8,43.0,19.0,44.2,2.73,1.21,0.16,0.37,15.4,2.0,1,1,6.5,5.7,0.13,1.5,1.3,Matches,Freiburg
930,Ermedin Demirović,ba BIH,FW,23-027,13.7,4,36.0,18.0,50.0,2.63,1.32,0.11,0.22,13.2,0.0,0,0,3.2,3.2,0.1,0.8,0.8,Matches,Freiburg
931,Nils Petersen,de GER,FW,32-136,12.8,7,34.0,10.0,29.4,2.65,0.78,0.18,0.6,10.2,0.0,1,1,6.0,5.3,0.17,1.0,0.7,Matches,Freiburg
932,Jeong Woo-yeong,kr KOR,"FW,MF",21-213,10.2,3,16.0,6.0,37.5,1.57,0.59,0.19,0.5,17.3,0.0,0,0,1.6,1.6,0.13,1.4,1.4,Matches,Freiburg
933,Lukas Kübler,de GER,DF,28-234,7.7,0,2.0,1.0,50.0,0.26,0.13,0.0,0.0,17.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Freiburg
934,Janik Haberer,de GER,"MF,FW",27-019,4.0,0,6.0,1.0,16.7,1.49,0.25,0.0,0.0,20.8,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Freiburg
935,Yannik Keitel,de GER,MF,21-065,3.6,0,5.0,1.0,20.0,1.38,0.28,0.0,0.0,23.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Freiburg
936,Kwon Chang-hoon,kr KOR,"MF,FW",26-295,3.4,1,5.0,1.0,20.0,1.45,0.29,0.2,1.0,13.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Freiburg
937,Lino Tempelmann,de GER,"MF,DF",22-078,2.9,0,3.0,0.0,0.0,1.03,0.0,0.0,,22.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Freiburg
938,Benjamin Uphoff,de GER,GK,27-256,2.0,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Freiburg
939,Guus Til,nl NED,FW,23-120,1.3,0,1.0,0.0,0.0,0.74,0.0,0.0,,6.0,0.0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches,Freiburg
940,Amir Abrashi,al ALB,MF,31-025,0.7,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
941,Carlo Boukhalfa,ma MAR,MF,21-353,0.5,0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,,,0,0,,,,,,Matches,Freiburg
942,Nishan Burkart,ch SUI,MF,21-080,0.2,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Freiburg
943,Alphonse Areola,fr FRA,GK,28-069,34.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
944,Ola Aina,ng NGA,DF,24-211,31.0,2,16.0,5.0,31.3,0.52,0.16,0.13,0.4,25.2,1.0,0,0,1.0,1.0,0.07,1.0,1.0,Matches,Fulham
945,Tosin Adarabioyo,eng ENG,DF,23-225,29.9,0,20.0,5.0,25.0,0.67,0.17,0.0,0.0,8.8,0.0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches,Fulham
946,Ademola Lookman,eng ENG,"FW,MF",23-199,28.0,4,61.0,20.0,32.8,2.18,0.71,0.07,0.2,17.3,3.0,0,1,5.1,4.3,0.07,-1.1,-0.3,Matches,Fulham
947,Joachim Andersen,dk DEN,DF,24-341,27.7,1,10.0,3.0,30.0,0.36,0.11,0.1,0.33,15.5,1.0,0,0,0.8,0.8,0.08,0.2,0.2,Matches,Fulham
948,Andre-Frank Zambo Anguissa,cm CMR,MF,25-172,27.1,0,29.0,6.0,20.7,1.07,0.22,0.0,0.0,21.6,0.0,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches,Fulham
949,Antonee Robinson,us USA,DF,23-272,26.4,0,14.0,5.0,35.7,0.53,0.19,0.0,0.0,19.0,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,Fulham
950,Bobby Reid,jm JAM,"MF,FW",28-094,26.0,7,40.0,13.0,32.5,1.54,0.5,0.18,0.54,16.8,1.0,0,0,4.6,4.6,0.14,0.4,0.4,Matches,Fulham
951,Harrison Reed,eng ENG,MF,26-100,24.7,0,15.0,4.0,26.7,0.61,0.16,0.0,0.0,25.6,0.0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches,Fulham
952,Ivan Cavaleiro,pt POR,"FW,MF",27-201,24.2,3,42.0,15.0,35.7,1.74,0.62,0.05,0.13,17.2,1.0,1,2,4.9,4.2,0.1,-1.9,-2.2,Matches,Fulham
953,Ruben Loftus-Cheek,eng ENG,"MF,FW",25-104,21.5,1,36.0,8.0,22.2,1.68,0.37,0.03,0.13,15.1,0.0,0,0,3.1,3.1,0.09,-2.1,-2.1,Matches,Fulham
954,Mario Lemina,ga GAB,MF,27-248,18.5,1,14.0,2.0,14.3,0.76,0.11,0.07,0.5,22.4,0.0,0,0,0.9,0.9,0.06,0.1,0.1,Matches,Fulham
955,Aleksandar Mitrović,rs SRB,FW,26-233,18.2,4,65.0,22.0,33.8,3.58,1.21,0.05,0.14,15.1,1.0,1,2,6.4,4.9,0.09,-3.4,-2.9,Matches,Fulham
956,Kenny Tete,nl NED,DF,25-210,15.7,0,4.0,1.0,25.0,0.25,0.06,0.0,0.0,17.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Fulham
957,Tom Cairney,sco SCO,MF,30-107,8.7,1,13.0,5.0,38.5,1.49,0.57,0.08,0.2,20.0,0.0,0,0,0.7,0.7,0.06,0.3,0.3,Matches,Fulham
958,Tim Ream,us USA,DF,33-214,8.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
959,Josh Maja,ng NGA,FW,22-131,8.1,3,18.0,7.0,38.9,2.22,0.86,0.11,0.29,13.8,0.0,1,1,4.7,3.9,0.22,-1.7,-1.9,Matches,Fulham
960,Joe Bryan,eng ENG,"DF,FW",27-232,7.7,0,10.0,3.0,30.0,1.29,0.39,0.0,0.0,21.7,1.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Fulham
961,Michael Hector,jm JAM,DF,28-292,6.5,0,1.0,0.0,0.0,0.15,0.0,0.0,,10.0,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,Fulham
962,Aboubakar Kamara,mr MTN,"FW,DF",26-061,6.3,1,8.0,3.0,37.5,1.27,0.48,0.13,0.33,20.7,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches,Fulham
963,Denis Odoi,be BEL,DF,32-345,5.7,0,2.0,1.0,50.0,0.35,0.18,0.0,0.0,23.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Fulham
964,Josh Onomah,eng ENG,MF,24-010,5.6,0,5.0,2.0,40.0,0.9,0.36,0.0,0.0,14.6,0.0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches,Fulham
965,Marek Rodák,sk SVK,GK,24-145,5.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
966,Neeskens Kebano,cd COD,"FW,MF",29-058,5.1,1,15.0,3.0,20.0,2.97,0.59,0.07,0.33,18.7,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Fulham
967,Maxime Le Marchand,fr FRA,DF,31-208,3.4,0,1.0,0.0,0.0,0.3,0.0,0.0,,33.0,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,Fulham
968,Anthony Knockaert,fr FRA,"FW,MF",29-168,2.6,0,10.0,0.0,0.0,3.83,0.0,0.0,,,,0,0,,,,,,Matches,Fulham
969,Stefan Johansen,no NOR,MF,30-119,2.0,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Fulham
970,Terence Kongolo,nl NED,DF,27-082,1.7,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
971,Jean Seri,ci CIV,MF,29-292,1.3,0,1.0,0.0,0.0,0.76,0.0,0.0,,,,0,0,,,,,,Matches,Fulham
972,Fabio Carvalho,eng ENG,MF,18-250,0.4,0,1.0,0.0,0.0,2.57,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Fulham
973,Tyrese Francois,au AUS,MF,20-295,0.2,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Fulham
974,Cristian Romero,ar ARG,DF,21,32.0,1,15.0,3.0,20.0,0.47,0.09,0.0,0.0,10.7,0.0,1,1,2.3,1.5,0.11,-1.3,-1.5,Matches,Genoa
975,Lasse Schöne,dk DEN,MF,33,29.0,3,35.0,9.0,25.7,1.21,0.31,0.09,0.33,24.0,15.0,0,1,3.0,2.2,0.07,-1.0,-0.2,Matches,Genoa
976,Andrea Pinamonti,it ITA,FW,20,26.8,7,51.0,16.0,31.4,1.9,0.6,0.12,0.38,15.7,1.0,1,2,6.7,4.9,0.1,-1.7,-0.9,Matches,Genoa
977,Domenico Criscito,it ITA,DF,32,24.8,10,13.0,2.0,15.4,0.52,0.08,0.15,1.0,34.9,1.0,8,10,7.2,0.3,0.02,0.8,0.7,Matches,Genoa
978,Davide Biraschi,it ITA,DF,25,23.9,0,6.0,2.0,33.3,0.25,0.08,0.0,0.0,14.4,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Genoa
979,Paolo Ghiglione,it ITA,DF,22,21.4,1,22.0,5.0,22.7,1.03,0.23,0.05,0.2,22.3,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches,Genoa
980,Mattia Perin,it ITA,GK,26,21.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
981,Cristián Zapata,co COL,DF,32,20.7,1,12.0,2.0,16.7,0.58,0.1,0.08,0.5,10.8,0.0,0,0,0.7,0.7,0.06,0.3,0.3,Matches,Genoa
982,Ionuț Radu,ro ROU,GK,22,19.3,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
983,Goran Pandev,mk MKD,"FW,MF",36,18.9,9,37.0,22.0,59.5,1.95,1.16,0.24,0.41,15.4,0.0,0,0,5.4,5.4,0.15,3.6,3.6,Matches,Genoa
984,Francesco Cassata,it ITA,MF,22,18.5,2,13.0,8.0,61.5,0.7,0.43,0.15,0.25,21.1,0.0,0,0,1.3,1.3,0.1,0.7,0.7,Matches,Genoa
985,Ivan Radovanović,rs SRB,MF,30,16.9,0,16.0,4.0,25.0,0.94,0.24,0.0,0.0,26.0,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches,Genoa
986,Lukas Lerager,dk DEN,MF,26,16.4,1,14.0,5.0,35.7,0.85,0.3,0.07,0.2,14.6,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches,Genoa
987,Antonio Sanabria,py PAR,FW,23,15.4,6,41.0,20.0,48.8,2.66,1.3,0.15,0.3,17.5,2.0,0,0,3.7,3.7,0.09,2.3,2.3,Matches,Genoa
988,Andrea Masiello,it ITA,DF,33,14.7,0,6.0,1.0,16.7,0.41,0.07,0.0,0.0,25.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,Genoa
989,Stefano Sturaro,it ITA,MF,26,14.3,1,18.0,6.0,33.3,1.26,0.42,0.06,0.17,18.2,2.0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches,Genoa
990,Antonio Barreca,it ITA,"DF,MF",24,13.5,0,6.0,3.0,50.0,0.44,0.22,0.0,0.0,23.1,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,Genoa
991,Valon Behrami,ch SUI,MF,34,13.0,0,5.0,1.0,20.0,0.38,0.08,0.0,0.0,22.3,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Genoa
992,Peter Ankersen,dk DEN,DF,28,11.8,0,14.0,4.0,28.6,1.19,0.34,0.0,0.0,21.2,0.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches,Genoa
993,Christian Kouamé,ci CIV,FW,21,11.0,5,22.0,9.0,40.9,2.01,0.82,0.23,0.56,16.2,0.0,0,0,1.7,1.7,0.08,3.3,3.3,Matches,Genoa
994,Edoardo Goldaniga,it ITA,DF,25,10.0,1,7.0,4.0,57.1,0.7,0.4,0.14,0.25,10.7,0.0,0,0,1.1,1.1,0.22,-0.1,-0.1,Matches,Genoa
995,Marko Pajač,hr CRO,DF,26,9.4,0,7.0,1.0,14.3,0.74,0.11,0.0,0.0,24.1,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,Genoa
996,Kevin Agudelo,co COL,"MF,FW",20,9.2,1,11.0,3.0,27.3,1.2,0.33,0.09,0.33,16.7,0.0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches,Genoa
997,Andrea Favilli,it ITA,FW,22,8.8,1,20.0,6.0,30.0,2.26,0.68,0.05,0.17,13.3,0.0,0,0,1.6,1.6,0.11,-1.6,-1.6,Matches,Genoa
998,Adama Soumaoro,fr FRA,DF,27,7.1,1,2.0,1.0,50.0,0.28,0.14,0.5,1.0,7.5,0.0,0,0,0.6,0.6,0.3,0.4,0.4,Matches,Genoa
999,Filip Jagiełło,pl POL,MF,21,6.9,0,5.0,1.0,20.0,0.72,0.14,0.0,0.0,19.6,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Genoa
1000,Iago Falque,es ESP,MF,29,5.8,2,12.0,2.0,16.7,2.08,0.35,0.0,0.0,24.9,2.0,2,3,3.1,0.8,0.07,-1.1,-0.8,Matches,Genoa
1001,Jawad El Yamiq,ma MAR,DF,27,2.9,0,2.0,0.0,0.0,0.68,0.0,0.0,,20.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Genoa
1002,Mattia Destro,it ITA,"FW,MF",28,2.2,0,8.0,5.0,62.5,3.6,2.25,0.0,0.0,13.8,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches,Genoa
1003,Riccardo Saponara,it ITA,"MF,FW",27,2.2,1,5.0,0.0,0.0,2.28,0.0,0.2,,15.9,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,Genoa
1004,Denilho Cleonise,nl NED,FW,17,1.3,0,1.0,0.0,0.0,0.78,0.0,0.0,,10.6,0.0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches,Genoa
1005,Nicolò Rovella,it ITA,MF,17,1.2,0,1.0,0.0,0.0,0.83,0.0,0.0,,25.0,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,Genoa
1006,Sinan Gümüş,tr TUR,FW,25,1.1,0,3.0,2.0,66.7,2.81,1.87,0.0,0.0,17.8,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,Genoa
1007,Jandrei,br BRA,GK,26,1.0,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,Genoa
1008,Rômulo,it ITA,DF,32,0.4,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Genoa
1009,Marc Cucurella,es ESP,MF,22-283,32.1,3,27.0,9.0,33.3,0.84,0.28,0.11,0.33,16.9,0.0,0,0,1.7,1.7,0.07,1.3,1.3,Matches,getafe
1010,Mauro Arambarri,uy URU,MF,25-213,30.7,3,44.0,8.0,18.2,1.43,0.26,0.07,0.38,24.3,6.0,0,0,2.1,2.1,0.05,0.9,0.9,Matches,getafe
1011,Djené,tg TOG,DF,29-121,29.4,0,1.0,0.0,0.0,0.03,0.0,0.0,,9.0,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,getafe
1012,Nemanja Maksimović,rs SRB,MF,26-095,25.4,1,13.0,4.0,30.8,0.51,0.16,0.08,0.25,15.2,0.0,0,0,1.8,1.8,0.14,-0.8,-0.8,Matches,getafe
1013,Mathías Olivera,uy URU,DF,23-182,25.4,0,12.0,4.0,33.3,0.48,0.16,0.0,0.0,12.2,0.0,0,0,1.7,1.7,0.14,-1.7,-1.7,Matches,getafe
1014,David Soria,es ESP,GK,28-027,25.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,getafe
1015,Allan Nyom,cm CMR,"MF,DF",32-356,24.4,0,10.0,2.0,20.0,0.41,0.08,0.0,0.0,13.6,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches,getafe
1016,Damián Suárez,uy URU,DF,33-004,22.5,1,8.0,2.0,25.0,0.36,0.09,0.13,0.5,33.0,2.0,0,0,0.2,0.2,0.03,0.8,0.8,Matches,getafe
1017,Jaime Mata,es ESP,FW,32-189,20.6,5,34.0,14.0,41.2,1.65,0.68,0.12,0.29,11.3,0.0,1,2,6.4,4.9,0.15,-1.4,-0.9,Matches,getafe
1018,Cucho,co COL,"FW,MF",22-011,15.8,2,26.0,11.0,42.3,1.64,0.7,0.08,0.18,15.6,1.0,0,0,2.5,2.5,0.1,-0.5,-0.5,Matches,getafe
1019,Erick Cabaco,uy URU,DF,26-012,15.2,0,4.0,0.0,0.0,0.27,0.0,0.0,,10.5,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,getafe
1020,Ángel Rodríguez,es ESP,"FW,MF",34-005,15.2,6,39.0,13.0,33.3,2.57,0.86,0.1,0.31,16.5,0.0,2,3,5.0,3.5,0.11,0.0,0.5,Matches,getafe
1021,David Timor,es ESP,"MF,DF",31-196,13.2,0,16.0,4.0,25.0,1.21,0.3,0.0,0.0,32.5,8.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches,getafe
1022,Carles Aleñá,es ESP,"MF,FW",23-116,12.1,1,24.0,5.0,20.8,1.98,0.41,0.04,0.2,20.4,0.0,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches,getafe
1023,Enes Ünal,tr TUR,FW,23-356,11.0,5,21.0,6.0,28.6,1.95,0.56,0.14,0.5,13.6,2.0,1,1,3.1,2.3,0.11,0.9,0.7,Matches,getafe
1024,Xabier Etxeita,es ESP,DF,33-182,10.8,0,6.0,1.0,16.7,0.55,0.09,0.0,0.0,8.5,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches,getafe
1025,Rubén Yáñez,es ESP,GK,27-201,10.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,getafe
1026,Sofian Chakla,ma MAR,DF,27-241,9.2,0,3.0,1.0,33.3,0.32,0.11,0.0,0.0,8.3,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,getafe
