,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
797,Cheikhou Kouyaté,sn SEN,DF,31-136,32,30,2718.0,30.2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.03,0.0,0.03,0.03,0.03,0.8,0.8,0.2,1.0,0.03,0.01,0.03,0.03,0.03,Matches,Crystal Palace
798,Eberechi Eze,eng ENG,MF,22-311,33,28,2469.0,27.4,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.11,0.15,0.26,0.11,0.26,1.6,1.6,2.3,3.9,0.06,0.09,0.15,0.06,0.15,Matches,Crystal Palace
799,Luka Milivojević,rs SRB,MF,30-029,30,26,2295.0,25.5,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.04,0.04,0.08,0.0,0.04,1.5,0.7,1.2,1.8,0.06,0.05,0.11,0.03,0.08,Matches,Crystal Palace
800,Wilfried Zaha,ci CIV,FW,28-177,26,24,2183.0,24.3,10.0,2.0,8.0,2.0,2.0,4.0,0.0,0.41,0.08,0.49,0.33,0.41,6.7,5.1,2.5,7.7,0.28,0.1,0.38,0.21,0.32,Matches,Crystal Palace
801,Jordan Ayew,gh GHA,"FW,MF",29-237,31,22,2028.0,22.5,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.04,0.13,0.18,0.04,0.18,1.8,1.8,0.6,2.4,0.09,0.03,0.11,0.09,0.11,Matches,Crystal Palace
802,Andros Townsend,eng ENG,"MF,FW",29-294,32,21,1941.0,21.6,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.05,0.19,0.23,0.05,0.23,1.6,1.6,2.6,4.2,0.08,0.12,0.2,0.08,0.2,Matches,Crystal Palace
803,Patrick van Aanholt,nl NED,DF,30-250,22,21,1864.0,20.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,1.2,1.2,0.8,2.0,0.06,0.04,0.1,0.06,0.1,Matches,Crystal Palace
804,Joel Ward,eng ENG,DF,31-189,21,20,1806.0,20.1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.4,0.4,0.0,0.02,0.02,0.0,0.02,Matches,Crystal Palace
805,Jaïro Riedewald,nl NED,MF,24-239,30,18,1701.0,18.9,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,0.7,0.7,0.9,1.6,0.04,0.05,0.09,0.04,0.09,Matches,Crystal Palace
806,Christian Benteke,be BEL,FW,30-154,27,18,1550.0,17.2,6.0,1.0,6.0,0.0,0.0,2.0,1.0,0.35,0.06,0.41,0.35,0.41,5.8,5.8,0.9,6.7,0.35,0.05,0.4,0.35,0.4,Matches,Crystal Palace
807,James McArthur,sco SCO,MF,33-211,18,17,1466.0,16.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches,Crystal Palace
808,Gary Cahill,eng ENG,DF,35-138,16,16,1440.0,16.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,0.3,0.3,0.4,0.6,0.02,0.02,0.04,0.02,0.04,Matches,Crystal Palace
809,Tyrick Mitchell,eng ENG,DF,21-247,15,14,1281.0,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches,Crystal Palace
810,Scott Dann,eng ENG,DF,34-081,14,14,1260.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.0,0.4,0.02,0.0,0.03,0.02,0.03,Matches,Crystal Palace
811,Nathaniel Clyne,eng ENG,DF,30-031,14,14,1235.0,13.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches,Crystal Palace
812,Jeffrey Schlupp,gh GHA,MF,28-134,23,13,1178.0,13.1,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.15,0.23,0.38,0.15,0.38,1.5,1.5,1.4,2.8,0.12,0.11,0.23,0.12,0.23,Matches,Crystal Palace
813,Michy Batshuayi,be BEL,FW,27-216,19,9,883.0,9.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.31,0.2,0.31,1.4,1.4,1.4,2.8,0.17,0.18,0.36,0.17,0.36,Matches,Crystal Palace
814,James McCarthy,ie IRL,MF,30-175,14,8,650.0,7.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,Crystal Palace
815,James Tomkins,eng ENG,DF,32-038,6,5,478.0,5.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches,Crystal Palace
816,Mamadou Sakho,fr FRA,DF,31-082,6,4,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Crystal Palace
817,Jean-Philippe Mateta,fr FRA,FW,23-312,6,2,208.0,2.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,0.2,0.2,0.0,0.2,0.09,0.01,0.09,0.09,0.09,Matches,Crystal Palace
818,Wayne Hennessey,wal WAL,GK,34-102,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
819,Ryan Inniss,eng ENG,DF,25-335,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
820,Martin Kelly,eng ENG,"DF,MF",31-009,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
821,Max Meyer,de GER,"FW,MF",25-230,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
822,Jarosław Jach,pl POL,DF,27-078,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
823,Jack Butland,eng ENG,GK,28-057,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
824,Nya Kirby,eng ENG,MF,21-095,1,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
825,Sam Woods,eng ENG,DF,22-237,1,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Crystal Palace
826,Stephen Henderson,ie IRL,GK,33-004,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crystal Palace
827,Brandon Pierrick,eng ENG,MF,19-147,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crystal Palace
828,Connor Wickham,eng ENG,"FW,MF",28-036,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crystal Palace
829,Reece Hannam,eng ENG,DF,20-229,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crystal Palace
830,Jesuran Rak Sakyi,eng ENG,MF,18-213,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crystal Palace
831,Bruno Ecuele Manga,ga GAB,DF,32-290,34,34,3060.0,34.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,1.4,1.4,0.0,1.4,0.04,0.0,0.04,0.04,0.04,Matches,dijon
832,Didier Ibrahim Ndong,ga GAB,MF,26-319,28,28,2520.0,28.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,0.2,0.2,1.0,1.2,0.01,0.04,0.04,0.01,0.04,Matches,dijon
833,Bersant Celina,xk KVX,"MF,FW",24-235,31,24,2231.0,24.8,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.2,1.4,1.4,4.3,5.7,0.06,0.18,0.24,0.06,0.24,Matches,dijon
834,Muzinga Ngonda,cd COD,DF,26-122,27,23,2082.0,23.1,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,0.2,0.2,1.1,1.3,0.01,0.05,0.06,0.01,0.06,Matches,dijon
835,Mama Samba Baldé,gw GNB,FW,25-177,26,22,1974.0,21.9,6.0,0.0,6.0,0.0,0.0,4.0,0.0,0.27,0.0,0.27,0.27,0.27,6.9,6.9,0.7,7.5,0.31,0.03,0.34,0.31,0.34,Matches,dijon
836,Eric Junior Dina Ebimbe,fr FRA,"FW,MF",20-162,28,22,1917.0,21.3,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.09,0.05,0.09,3.4,3.4,1.6,4.9,0.16,0.07,0.24,0.16,0.24,Matches,dijon
837,Anthony Racioppi,ch SUI,GK,22-122,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,dijon
838,Sacha Boey,fr FRA,DF,20-231,24,21,1863.0,20.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,1.1,1.4,0.01,0.05,0.07,0.01,0.07,Matches,dijon
839,Jonathan Panzo,eng ENG,DF,20-189,20,19,1686.0,18.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.02,0.0,0.02,0.02,0.02,Matches,dijon
840,Senou Coulibaly,ml MLI,DF,26-240,19,19,1664.0,18.5,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.11,0.0,0.11,0.11,0.11,0.7,0.7,0.0,0.7,0.04,0.0,0.04,0.04,0.04,Matches,dijon
841,Wesley Lautoa,nc NCL,"MF,DF",33-250,25,19,1613.0,17.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,0.04,0.01,0.05,0.04,0.05,Matches,dijon
842,Fouad Chafik,ma MAR,DF,34-198,20,15,1365.0,15.2,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,0.1,0.1,0.5,0.6,0.01,0.04,0.05,0.01,0.05,Matches,dijon
843,Mounir Chouiar,fr FRA,"FW,MF",22-099,21,14,1225.0,13.6,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.15,0.15,0.0,0.15,1.7,0.9,2.0,2.9,0.13,0.15,0.29,0.07,0.23,Matches,dijon
844,Jordan Marié,fr FRA,MF,29-215,21,13,1183.0,13.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.1,0.04,0.04,0.09,0.04,0.09,Matches,dijon
845,Pape Cheikh Diop,sn SEN,MF,23-267,22,14,1179.0,13.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,0.03,0.06,0.09,0.03,0.09,Matches,dijon
846,Moussa Konaté,sn SEN,FW,28-029,25,12,1071.0,11.9,5.0,0.0,4.0,1.0,1.0,4.0,0.0,0.42,0.0,0.42,0.34,0.34,4.2,3.5,0.5,4.0,0.38,0.05,0.43,0.31,0.36,Matches,dijon
847,Frédéric Sammaritano,fr FRA,"FW,MF",35-040,29,9,1042.0,11.6,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.09,0.09,0.0,0.09,0.9,0.9,1.6,2.5,0.08,0.14,0.22,0.08,0.22,Matches,dijon
848,Roger Assalé,ci CIV,"FW,MF",27-170,17,11,828.0,9.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11,0.11,0.22,0.11,0.22,0.8,0.8,0.6,1.5,0.09,0.07,0.16,0.09,0.16,Matches,dijon
849,Saturnin Allagbé,bj BEN,GK,27-161,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dijon
850,Aníbal Chalá,ec ECU,DF,24-358,13,9,789.0,8.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03,Matches,dijon
851,Mihai Dobre,ro ROU,"FW,MF",22-245,21,4,538.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.08,0.06,0.14,0.08,0.14,Matches,dijon
852,Alfred Gomis,sn SEN,GK,27-239,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dijon
853,Aboubakar Kamara,mr MTN,"FW,MF",26-056,8,6,449.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,0.13,0.1,0.23,0.13,0.23,Matches,dijon
854,Yassine Benzia,dz ALG,"MF,FW",26-236,7,5,407.0,4.5,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.44,0.22,0.66,0.0,0.22,1.8,0.3,0.3,0.6,0.41,0.06,0.46,0.07,0.13,Matches,dijon
855,Aurélien Scheidler,fr FRA,FW,22-332,10,3,342.0,3.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26,0.0,0.26,0.26,0.26,0.5,0.5,0.3,0.9,0.14,0.09,0.23,0.14,0.23,Matches,dijon
856,Ahmad Ngouyamsa,cm CMR,DF,20-132,2,2,144.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dijon
857,Romain Amalfitano,fr FRA,"FW,DF",31-248,2,1,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.02,0.04,0.03,0.04,Matches,dijon
858,Rayan Philippe,fr FRA,FW,20-191,4,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.27,0.0,0.27,0.27,0.27,Matches,dijon
859,Wilitty Younoussa,cm CMR,"DF,MF",19-235,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.27,1.27,0.0,1.27,Matches,dijon
860,Jacques Siwe,fr FRA,FW,19-277,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dijon
861,Arthur Zagre,fr FRA,MF,19-210,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dijon
862,Kahamba Ntumba,fr FRA,GK,20-110,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,dijon
863,Bogdan Racovitan,fr FRA,DF,20-330,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,dijon
864,Amir Arli,tr TUR,MF,18-117,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,dijon
865,Rúnar Alex Rúnarsson,is ISL,GK,26-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,dijon
866,Mats Hummels,de GER,DF,32-122,41,41,3516.0,39.1,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.13,0.0,0.13,0.13,0.13,3.4,3.4,1.3,4.6,0.09,0.04,0.13,0.09,0.13,Matches,Dortmund
867,Erling Haaland,no NOR,FW,20-270,35,34,2996.0,33.3,33.0,9.0,31.0,2.0,3.0,4.0,0.0,0.99,0.27,1.26,0.93,1.2,24.2,21.9,6.1,28.0,0.82,0.21,1.03,0.74,0.95,Matches,Dortmund
868,Manuel Akanji,ch SUI,DF,25-272,33,30,2813.0,31.3,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,1.8,1.8,0.2,2.0,0.07,0.01,0.07,0.07,0.07,Matches,Dortmund
869,Marco Reus,de GER,MF,31-321,41,31,2707.0,30.1,6.0,10.0,6.0,0.0,2.0,2.0,0.0,0.2,0.33,0.53,0.2,0.53,8.3,6.5,8.2,14.8,0.3,0.3,0.6,0.24,0.54,Matches,Dortmund
870,Emre Can,de GER,DF,27-095,33,28,2634.0,29.3,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.07,0.14,0.21,0.07,0.21,1.0,1.0,2.4,3.4,0.04,0.1,0.14,0.04,0.14,Matches,Dortmund
871,Raphaël Guerreiro,pt POR,"DF,MF",27-116,33,30,2565.0,28.5,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.14,0.28,0.42,0.14,0.42,4.5,4.5,6.0,10.4,0.16,0.22,0.38,0.16,0.38,Matches,Dortmund
872,Jadon Sancho,eng ENG,"FW,MF",21-023,31,29,2493.0,27.7,12.0,14.0,9.0,3.0,3.0,0.0,0.0,0.43,0.51,0.94,0.32,0.83,7.3,5.8,6.7,12.5,0.3,0.28,0.58,0.24,0.52,Matches,Dortmund
873,Jude Bellingham,eng ENG,MF,17-292,39,27,2313.0,25.7,3.0,4.0,3.0,0.0,0.0,7.0,0.0,0.12,0.16,0.27,0.12,0.27,3.0,3.0,3.9,6.9,0.14,0.17,0.31,0.14,0.31,Matches,Dortmund
874,Gio Reyna,us USA,MF,18-155,38,24,2246.0,25.0,4.0,6.0,4.0,0.0,0.0,2.0,0.0,0.16,0.24,0.4,0.16,0.4,3.5,3.5,4.2,7.8,0.16,0.19,0.34,0.16,0.34,Matches,Dortmund
875,Marwin Hitz,ch SUI,GK,33-211,23,23,2100.0,23.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
876,Thomas Delaney,dk DEN,MF,29-226,28,22,1994.0,22.2,1.0,4.0,1.0,0.0,0.0,7.0,0.0,0.05,0.18,0.23,0.05,0.23,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,Matches,Dortmund
877,Thomas Meunier,be BEL,MF,29-217,29,22,1850.0,20.6,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.1,0.15,0.05,0.15,1.4,1.4,2.5,3.9,0.07,0.13,0.2,0.07,0.2,Matches,Dortmund
878,Roman Bürki,ch SUI,GK,30-154,20,20,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dortmund
879,Julian Brandt,de GER,MF,24-350,38,20,1735.0,19.3,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.16,0.05,0.21,0.16,0.21,2.3,2.3,2.4,4.7,0.14,0.15,0.28,0.14,0.28,Matches,Dortmund
880,Mahmoud Dahoud,de GER,MF,25-106,24,18,1598.0,17.8,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,1.1,1.1,1.2,2.3,0.08,0.08,0.15,0.08,0.15,Matches,Dortmund
881,Axel Witsel,be BEL,MF,32-095,22,18,1598.0,17.8,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,1.1,1.1,1.2,2.3,0.07,0.07,0.14,0.07,0.14,Matches,Dortmund
882,Mateu Morey,es ESP,DF,21-046,22,17,1455.0,16.2,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,0.6,0.7,0.0,0.04,0.05,0.0,0.05,Matches,Dortmund
883,Thorgan Hazard,be BEL,FW,28-019,21,12,1042.0,11.6,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.26,0.26,0.52,0.26,0.52,1.5,1.5,2.6,4.1,0.14,0.26,0.4,0.14,0.4,Matches,Dortmund
884,Nico Schulz,de GER,"DF,MF",28-016,17,8,920.0,10.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,0.04,0.07,0.11,0.04,0.11,Matches,Dortmund
885,Felix Passlack,de GER,MF,22-323,13,5,631.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.9,0.9,0.2,1.2,0.18,0.05,0.23,0.18,0.23,Matches,Dortmund
886,Łukasz Piszczek,pl POL,"DF,MF",35-318,12,5,460.0,5.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.7,0.7,0.0,0.8,0.22,0.01,0.24,0.22,0.24,Matches,Dortmund
887,Youssoufa Moukoko,de GER,FW,16-148,15,2,455.0,5.1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.59,2.8,2.8,0.7,3.5,0.55,0.14,0.69,0.55,0.69,Matches,Dortmund
888,Dan-Axel Zagadou,fr FRA,DF,21-318,13,4,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Dortmund
889,Reinier,br BRA,MF,19-088,14,0,238.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,0.9,0.9,0.1,1.0,0.41,0.06,0.47,0.41,0.47,Matches,Dortmund
890,Ansgar Knauff,de GER,FW,19-097,6,2,199.0,2.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.45,0.9,0.45,0.9,0.1,0.1,1.2,1.2,0.02,0.52,0.54,0.02,0.54,Matches,Dortmund
891,Steffen Tigges,de GER,"FW,DF",22-260,7,1,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.16,0.0,0.16,0.16,0.16,Matches,Dortmund
892,Stefan Drljača,de GER,GK,21-362,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Dortmund
893,Marius Wolf,de GER,"DF,FW",25-325,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Dortmund
894,Luca Unbehaun,de GER,GK,20-080,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Dortmund
895,Tobias Raschl,de GER,MF,21-055,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Dortmund
896,Dominik Wanner,de GER,FW,21-348,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Dortmund
897,Marko Dmitrović,rs SRB,GK,29-097,31,31,2760.0,30.7,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.6,0.1,0.5,0.6,0.05,0.02,0.07,0.0,0.02,Matches,eibar
898,Kike,es ESP,FW,31-157,33,31,2674.0,29.7,9.0,2.0,9.0,0.0,0.0,3.0,1.0,0.3,0.07,0.37,0.3,0.37,9.0,9.0,1.7,10.7,0.31,0.06,0.36,0.31,0.36,Matches,eibar
899,Anaitz Arbilla,es ESP,DF,33-351,32,27,2488.0,27.6,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.04,0.04,0.0,0.04,1.1,1.1,0.9,2.0,0.04,0.03,0.07,0.04,0.07,Matches,eibar
900,Edu Expósito,es ESP,MF,24-273,30,23,2250.0,25.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,3.0,1.4,2.5,4.0,0.12,0.11,0.23,0.06,0.17,Matches,eibar
901,Alejandro Pozo Pozo,es ESP,"DF,MF",22-068,30,25,2230.0,24.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,0.01,0.03,0.05,0.01,0.05,Matches,eibar
902,Paulo Oliveira,pt POR,DF,29-113,26,24,2206.0,24.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,0.0,0.4,0.02,0.0,0.02,0.02,0.02,Matches,eibar
903,Papakouli Diop,sn SEN,MF,35-043,29,24,2046.0,22.7,1.0,1.0,1.0,0.0,0.0,7.0,2.0,0.04,0.04,0.09,0.04,0.09,1.7,1.7,1.0,2.7,0.08,0.05,0.12,0.08,0.12,Matches,eibar
904,Bryan,es ESP,"MF,FW",20-079,24,22,1944.0,21.6,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.14,0.14,0.28,0.14,0.28,2.6,2.3,4.4,6.7,0.12,0.2,0.33,0.11,0.31,Matches,eibar
905,Sergio Álvarez,es ESP,"MF,DF",29-098,28,20,1803.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07,Matches,eibar
906,Takashi Inui,jp JPN,"MF,FW",32-333,28,22,1801.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,2.3,2.3,1.9,4.2,0.12,0.1,0.22,0.12,0.22,Matches,eibar
907,Pedro Bigas,es ESP,DF,30-228,21,19,1559.0,17.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.05,0.0,0.05,0.05,0.05,Matches,eibar
908,Esteban Burgos,ar ARG,DF,29-112,17,15,1411.0,15.7,3.0,1.0,1.0,2.0,3.0,7.0,0.0,0.19,0.06,0.26,0.06,0.13,3.3,1.1,0.1,1.2,0.27,0.01,0.28,0.09,0.1,Matches,eibar
909,Kévin Rodrigues,pt POR,"DF,MF",27-057,22,12,1230.0,13.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.15,0.07,0.15,0.6,0.6,0.6,1.2,0.05,0.05,0.1,0.05,0.1,Matches,eibar
910,Yoshinori Mutō,jp JPN,"FW,MF",28-290,25,14,1230.0,13.7,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.22,0.07,0.29,0.22,0.29,2.0,2.0,1.1,3.0,0.17,0.09,0.26,0.17,0.26,Matches,eibar
