,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
982,Xabier Etxeita,es ESP,DF,31.0,20,19,1716.0,19.1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.02,0.0,0.02,0.02,0.02,Matches,getafe
983,Jason,es ESP,MF,25.0,24,15,1317.0,14.6,1.0,4.0,1.0,0.0,0.0,5.0,0.0,0.07,0.27,0.34,0.07,0.34,1.5,1.5,2.4,4.0,0.11,0.17,0.27,0.11,0.27,Matches,getafe
984,David Timor,es ESP,MF,29.0,29,14,1297.0,14.4,3.0,1.0,3.0,0.0,0.0,6.0,1.0,0.21,0.07,0.28,0.21,0.28,0.9,0.9,0.2,1.1,0.06,0.02,0.08,0.06,0.08,Matches,getafe
985,Kenedy,br BRA,MF,23.0,27,7,962.0,10.7,3.0,5.0,3.0,0.0,0.0,4.0,0.0,0.28,0.47,0.75,0.28,0.75,1.2,1.2,1.8,3.0,0.11,0.17,0.28,0.11,0.28,Matches,getafe
986,Fayçal Fajr,ma MAR,MF,30.0,15,10,841.0,9.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1,2.0,0.09,0.12,0.21,0.09,0.21,Matches,getafe
987,Francisco Portillo,es ESP,MF,29.0,22,8,776.0,8.6,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.23,0.23,0.0,0.23,0.3,0.3,2.4,2.7,0.04,0.27,0.31,0.04,0.31,Matches,getafe
988,Raúl García,es ESP,DF,30.0,8,7,603.0,6.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,0.1,0.1,1.0,1.1,0.01,0.15,0.16,0.01,0.16,Matches,getafe
989,Oghenekaro Etebo,ng NGA,MF,23.0,10,6,572.0,6.4,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.16,0.0,0.16,0.16,0.16,0.6,0.6,0.2,0.8,0.09,0.04,0.13,0.09,0.13,Matches,getafe
990,Bruno González,es ESP,DF,29.0,7,7,553.0,6.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe
991,Leandro Chichizola,ar ARG,GK,29.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe
992,Hugo Duro,es ESP,MF,19.0,14,5,447.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.2,0.4,1.1,1.1,0.4,1.5,0.22,0.09,0.31,0.22,0.31,Matches,getafe
993,Enric Gallego,es ESP,FW,32.0,8,5,411.0,4.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.9,0.19,0.01,0.2,0.19,0.2,Matches,getafe
994,Deyverson,br BRA,FW,28.0,7,5,329.0,3.7,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.27,0.27,0.55,0.27,0.55,1.3,1.3,0.6,2.0,0.36,0.18,0.54,0.36,0.54,Matches,getafe
995,Chema,es ESP,DF,27.0,4,3,309.0,3.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches,getafe
996,Erick Cabaco,uy URU,DF,24.0,4,3,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches,getafe
997,Markel Bergara,es ESP,MF,33.0,2,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.19,0.49,0.3,0.49,Matches,getafe
998,Amath,sn SEN,"FW,MF",23.0,7,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe
999,Vitorino Antunes,pt POR,MF,32.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe
1000,Florent Poulolo,fr FRA,"MF,DF",22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe
1001,Marcos Lavín,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,getafe
1002,Jean Paul Garcia,co COL,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,getafe
1003,Rui Silva,pt POR,GK,25.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.01,0.01,0.0,0.01,Matches,granada
1004,Domingos Duarte,pt POR,DF,24.0,38,36,3261.0,36.2,3.0,1.0,3.0,0.0,0.0,7.0,0.0,0.08,0.03,0.11,0.08,0.11,1.2,1.2,0.1,1.3,0.04,0.0,0.04,0.04,0.04,Matches,granada
1005,Víctor Díaz,es ESP,DF,31.0,40,35,3125.0,34.7,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.03,0.14,0.17,0.03,0.17,0.7,0.7,2.9,3.7,0.02,0.09,0.11,0.02,0.11,Matches,granada
1006,Antonio Puertas,es ESP,"FW,MF",27.0,41,31,2976.0,33.1,7.0,4.0,7.0,0.0,0.0,8.0,0.0,0.21,0.12,0.33,0.21,0.33,7.2,7.2,3.3,10.5,0.25,0.12,0.37,0.25,0.37,Matches,granada
1007,Germán Sánchez,es ESP,DF,32.0,33,31,2803.0,31.1,3.0,0.0,3.0,0.0,0.0,13.0,1.0,0.1,0.0,0.1,0.1,0.1,1.5,1.5,0.1,1.6,0.06,0.0,0.06,0.06,0.06,Matches,granada
1008,Yangel Herrera,ve VEN,MF,21.0,35,32,2793.0,31.0,2.0,3.0,2.0,0.0,0.0,15.0,0.0,0.06,0.1,0.16,0.06,0.16,2.1,2.1,1.2,3.3,0.08,0.05,0.13,0.08,0.13,Matches,granada
1009,Carlos Fernández,es ESP,"FW,MF",23.0,39,26,2689.0,29.9,13.0,3.0,12.0,1.0,1.0,9.0,0.0,0.44,0.1,0.54,0.4,0.5,8.7,8.0,1.7,9.7,0.36,0.07,0.43,0.33,0.4,Matches,granada
1010,Roberto Soldado,es ESP,FW,34.0,37,33,2620.0,29.1,10.0,5.0,8.0,2.0,2.0,17.0,0.0,0.34,0.17,0.52,0.27,0.45,4.7,3.9,3.8,7.8,0.18,0.15,0.33,0.15,0.3,Matches,granada
1011,Carlos Neva,es ESP,DF,23.0,29,28,2469.0,27.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04,0.6,0.6,1.1,1.7,0.02,0.05,0.07,0.02,0.07,Matches,granada
1012,Darwin Machís,ve VEN,"FW,MF",26.0,41,22,2400.0,26.7,7.0,7.0,6.0,1.0,1.0,6.0,0.0,0.26,0.26,0.52,0.23,0.49,6.0,5.2,3.6,8.9,0.25,0.15,0.41,0.22,0.37,Matches,granada
1013,Maxime Gonalons,fr FRA,MF,30.0,24,21,1919.0,21.3,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.05,0.05,0.09,0.05,0.09,0.2,0.2,0.5,0.6,0.01,0.03,0.04,0.01,0.04,Matches,granada
1014,Yan Brice Eteki,cm CMR,MF,21.0,33,20,1687.0,18.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.03,0.0,0.04,0.03,0.04,Matches,granada
1015,Dimitri Foulquier,fr FRA,DF,26.0,21,16,1533.0,17.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,0.2,0.2,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches,granada
1016,Ramon Azeez,ng NGA,MF,26.0,27,15,1508.0,16.8,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.12,0.06,0.18,0.12,0.18,1.9,1.9,0.3,2.2,0.13,0.02,0.14,0.13,0.14,Matches,granada
1017,Álvaro Vadillo,es ESP,"FW,MF",24.0,25,18,1414.0,15.7,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.19,0.06,0.25,0.13,0.19,1.9,1.1,1.6,2.7,0.14,0.12,0.26,0.08,0.2,Matches,granada
1018,José Antonio Martínez Gil,es ESP,DF,26.0,21,14,1311.0,14.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches,granada
1019,Ángel Montoro,es ESP,MF,31.0,15,11,973.0,10.8,2.0,5.0,2.0,0.0,0.0,6.0,0.0,0.18,0.46,0.65,0.18,0.65,1.2,1.2,1.2,2.4,0.11,0.11,0.22,0.11,0.22,Matches,granada
1020,Jesús Vallejo,es ESP,DF,22.0,14,9,884.0,9.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.01,0.02,0.03,0.01,0.03,Matches,granada
1021,Fede Vico,es ESP,"MF,FW",25.0,19,11,882.0,9.8,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.31,0.1,0.2,1.5,0.7,1.6,2.3,0.15,0.16,0.31,0.08,0.24,Matches,granada
1022,Quini,es ESP,DF,29.0,10,8,718.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.03,0.05,0.03,0.05,Matches,granada
1023,Aarón Escandell,es ESP,GK,23.0,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,granada
1024,Gil Bastião Dias,pt POR,"DF,MF",22.0,13,3,376.0,4.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,0.2,0.2,0.4,0.6,0.06,0.09,0.15,0.06,0.15,Matches,granada
1025,İsmail Köybaşı,tr TUR,"DF,FW",30.0,5,4,267.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34,0.0,0.34,0.34,0.34,0.0,0.0,0.2,0.2,0.01,0.07,0.08,0.01,0.08,Matches,granada
1026,Álex Martínez,es ESP,DF,28.0,3,2,255.0,2.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.35,0.35,0.71,0.35,0.71,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,granada
1027,Adrián Ramos,co COL,FW,33.0,7,2,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.18,0.03,0.2,0.18,0.2,Matches,granada
1028,Antonio Cortés,es ESP,"FW,MF",19.0,9,2,187.0,2.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.48,0.0,0.48,0.48,0.48,0.8,0.8,0.2,1.0,0.38,0.12,0.5,0.38,0.5,Matches,granada
1029,Mario Rodriguez,es ESP,FW,22.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,granada
1030,João Paulo Santos Costa,pt POR,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,granada
1031,Pepe,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,granada
1032,Etxebarría,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,granada
1033,Amir Rrahmani,xk KVX,DF,25.0,37,37,3348.0,37.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,3.0,3.0,0.8,3.8,0.08,0.02,0.11,0.08,0.11,Matches,Hellas Verona
1034,Davide Faraoni,it ITA,DF,27.0,37,37,3314.0,36.8,5.0,3.0,5.0,0.0,0.0,6.0,0.0,0.14,0.08,0.22,0.14,0.22,4.5,4.5,2.2,6.7,0.13,0.06,0.19,0.13,0.19,Matches,Hellas Verona
1035,Darko Lazović,rs SRB,DF,28.0,39,38,3305.0,36.7,3.0,7.0,3.0,0.0,0.0,4.0,0.0,0.08,0.19,0.27,0.08,0.27,2.4,2.4,8.1,10.5,0.07,0.23,0.29,0.07,0.29,Matches,Hellas Verona
1036,Marco Silvestri,it ITA,GK,28.0,36,36,3270.0,36.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hellas Verona
1037,Miguel Veloso,pt POR,MF,33.0,35,33,2931.0,32.6,3.0,4.0,3.0,0.0,0.0,7.0,0.0,0.09,0.12,0.21,0.09,0.21,2.1,2.1,5.0,7.1,0.07,0.17,0.23,0.07,0.23,Matches,Hellas Verona
1038,Sofyan Amrabat,ma MAR,MF,22.0,34,33,2919.0,32.4,1.0,1.0,0.0,1.0,1.0,10.0,2.0,0.03,0.03,0.06,0.0,0.03,1.9,1.1,1.6,2.8,0.06,0.05,0.11,0.04,0.09,Matches,Hellas Verona
1039,Koray Günter,de GER,DF,24.0,33,31,2767.0,30.7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.02,0.01,0.02,0.02,0.02,Matches,Hellas Verona
1040,Matteo Pessina,it ITA,"MF,FW",22.0,35,27,2489.0,27.7,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.25,0.0,0.25,0.25,0.25,4.8,4.8,1.3,6.1,0.17,0.05,0.22,0.17,0.22,Matches,Hellas Verona
1041,Mattia Zaccagni,it ITA,"FW,MF",24.0,35,26,2168.0,24.1,2.0,5.0,2.0,0.0,0.0,5.0,0.0,0.08,0.21,0.29,0.08,0.29,3.6,3.6,3.1,6.6,0.15,0.13,0.28,0.15,0.28,Matches,Hellas Verona
1042,Marash Kumbulla,al ALB,DF,19.0,26,26,2070.0,23.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.04,0.0,0.04,0.04,0.04,1.7,1.7,0.1,1.7,0.08,0.0,0.08,0.08,0.08,Matches,Hellas Verona
1043,Valerio Verre,it ITA,"FW,MF",25.0,33,23,1840.0,20.4,3.0,2.0,1.0,2.0,2.0,4.0,0.0,0.15,0.1,0.24,0.05,0.15,5.6,4.1,2.9,6.9,0.28,0.14,0.43,0.21,0.35,Matches,Hellas Verona
1044,Samuel Di Carmine,it ITA,FW,30.0,22,17,1293.0,14.4,8.0,0.0,7.0,1.0,2.0,3.0,0.0,0.56,0.0,0.56,0.49,0.49,6.3,4.8,0.6,5.4,0.44,0.04,0.48,0.33,0.38,Matches,Hellas Verona
1045,Alan Empereur,br BRA,DF,25.0,14,9,975.0,10.8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.0,0.01,Matches,Hellas Verona
1046,Fabio Borini,it ITA,"FW,MF",28.0,14,9,808.0,9.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.33,0.0,0.33,0.22,0.22,2.8,2.1,0.4,2.5,0.32,0.05,0.37,0.23,0.28,Matches,Hellas Verona
1047,Mariusz Stępiński,pl POL,FW,24.0,21,7,706.0,7.8,3.0,1.0,3.0,0.0,0.0,3.0,1.0,0.38,0.13,0.51,0.38,0.51,2.9,2.9,0.1,3.0,0.37,0.01,0.38,0.37,0.38,Matches,Hellas Verona
1048,Paweł Dawidowicz,pl POL,DF,24.0,15,7,693.0,7.7,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.13,0.0,0.13,0.13,0.13,0.4,0.4,0.0,0.4,0.05,0.0,0.05,0.05,0.05,Matches,Hellas Verona
1049,Eddy Salcedo,it ITA,"FW,MF",17.0,17,7,680.0,7.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,1.5,1.5,1.6,3.1,0.2,0.21,0.41,0.2,0.41,Matches,Hellas Verona
1050,Federico Dimarco,it ITA,DF,21.0,13,5,521.0,5.8,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.52,0.0,0.52,0.7,0.7,2.0,2.7,0.12,0.35,0.46,0.12,0.46,Matches,Hellas Verona
1051,Valentin Eysseric,fr FRA,"MF,FW",27.0,6,3,353.0,3.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,0.13,0.19,0.33,0.13,0.33,Matches,Hellas Verona
1052,Gennaro Tutino,it ITA,FW,22.0,7,3,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.08,0.01,0.08,0.08,0.08,Matches,Hellas Verona
1053,Giampaolo Pazzini,it ITA,FW,34.0,16,1,323.0,3.6,4.0,0.0,1.0,3.0,3.0,0.0,0.0,1.11,0.0,1.11,0.28,0.28,3.9,1.6,0.2,1.8,1.14,0.06,1.2,0.47,0.53,Matches,Hellas Verona
1054,Liam Henderson,sco SCO,MF,23.0,5,3,316.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.12,0.14,0.02,0.14,Matches,Hellas Verona
1055,Salvatore Bocchetti,it ITA,DF,32.0,5,3,303.0,3.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hellas Verona
1056,Boris Radunović,rs SRB,GK,23.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hellas Verona
1057,Claud Adjapong,it ITA,DF,21.0,5,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.22,0.0,0.22,0.22,0.22,Matches,Hellas Verona
1058,Emmanuel Agyemang-Badu,gh GHA,"MF,FW",28.0,10,2,230.0,2.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Hellas Verona
1059,Ľubomír Tupta,sk SVK,"FW,MF",21.0,1,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Hellas Verona
1060,Luigi Vitale,it ITA,DF,31.0,3,0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hellas Verona
1061,Lucas Felippe,br BRA,"MF,DF",19.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,Hellas Verona
1062,Matteo Lovato,it ITA,DF,19.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hellas Verona
1063,Andrea Danzi,it ITA,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hellas Verona
1064,Christian Pierobon,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1065,Abdoullaye Traoré,bf BFA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1066,Bogdan Jocic,rs SRB,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1067,Luca Marrone,it ITA,"DF,MF",29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1068,Filippo Terracciano,it ITA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1069,Lee Seung-woo,kr KOR,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1070,Wesley,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1071,Alessandro Berardi,it ITA,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1072,Alberto Almici,it ITA,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Hellas Verona
1073,Rune Jarstein,no NOR,GK,34.0,31,31,2757.0,30.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches,Hertha BSC
1074,Marko Grujić,rs SRB,MF,23.0,31,31,2625.0,29.2,4.0,2.0,4.0,0.0,0.0,9.0,0.0,0.14,0.07,0.21,0.14,0.21,4.4,4.4,0.6,5.0,0.16,0.02,0.19,0.16,0.19,Matches,Hertha BSC
1075,Dedryck Boyata,be BEL,DF,28.0,29,29,2556.0,28.4,4.0,1.0,4.0,0.0,0.0,8.0,1.0,0.14,0.04,0.18,0.14,0.18,1.5,1.5,1.0,2.5,0.05,0.04,0.09,0.05,0.09,Matches,Hertha BSC
1076,Vladimír Darida,cz CZE,MF,28.0,30,27,2466.0,27.4,4.0,4.0,4.0,0.0,0.0,8.0,1.0,0.15,0.15,0.29,0.15,0.29,3.1,3.1,3.9,7.0,0.12,0.15,0.28,0.12,0.28,Matches,Hertha BSC
1077,Dodi Lukebakio,be BEL,"FW,MF",21.0,33,25,2188.0,24.3,8.0,6.0,8.0,0.0,0.0,2.0,0.0,0.33,0.25,0.58,0.33,0.58,6.1,6.1,5.0,11.1,0.27,0.22,0.49,0.27,0.49,Matches,Hertha BSC
1078,Niklas Stark,de GER,DF,24.0,24,23,2061.0,22.9,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.04,0.0,0.04,0.04,0.04,0.9,0.9,0.5,1.4,0.05,0.03,0.07,0.05,0.07,Matches,Hertha BSC
1079,Maximilian Mittelstädt,de GER,"DF,FW",22.0,28,20,2029.0,22.5,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.04,0.18,0.22,0.04,0.22,0.9,0.9,1.6,2.5,0.04,0.08,0.12,0.04,0.12,Matches,Hertha BSC
1080,Lukas Klünter,de GER,DF,23.0,24,20,1909.0,21.2,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,1.8,2.0,0.01,0.09,0.09,0.01,0.09,Matches,Hertha BSC
1081,Per Ciljan Skjelbred,no NOR,MF,32.0,25,22,1748.0,19.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches,Hertha BSC
1082,Jordan Torunarigha,de GER,DF,21.0,21,18,1639.0,18.2,2.0,1.0,2.0,0.0,0.0,6.0,1.0,0.11,0.05,0.16,0.11,0.16,0.5,0.5,0.4,1.0,0.03,0.03,0.06,0.03,0.06,Matches,Hertha BSC
1083,Marius Wolf,de GER,"FW,MF",24.0,23,17,1603.0,17.8,1.0,5.0,1.0,0.0,0.0,2.0,1.0,0.06,0.28,0.34,0.06,0.34,1.0,1.0,1.7,2.7,0.07,0.11,0.17,0.07,0.17,Matches,Hertha BSC
1084,Marvin Plattenhardt,de GER,DF,27.0,19,19,1584.0,17.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28,0.4,0.4,2.6,3.0,0.02,0.17,0.19,0.02,0.19,Matches,Hertha BSC
1085,Karim Rekik,nl NED,DF,24.0,16,16,1470.0,16.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.5,0.5,0.5,1.0,0.04,0.03,0.07,0.04,0.07,Matches,Hertha BSC
1086,Javairô Dilrosun,nl NED,"MF,FW",21.0,25,17,1445.0,16.1,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.25,0.12,0.37,0.25,0.37,2.0,2.0,1.2,3.2,0.13,0.08,0.22,0.13,0.22,Matches,Hertha BSC
1087,Vedad Ibišević,ba BIH,FW,34.0,27,16,1364.0,15.2,9.0,3.0,8.0,1.0,1.0,5.0,0.0,0.59,0.2,0.79,0.53,0.73,5.6,4.9,2.1,6.9,0.4,0.15,0.55,0.35,0.5,Matches,Hertha BSC
1088,Krzysztof Piątek,pl POL,"FW,MF",24.0,16,10,1029.0,11.4,5.0,1.0,3.0,2.0,2.0,2.0,0.0,0.44,0.09,0.52,0.26,0.35,4.4,2.8,1.4,4.2,0.43,0.14,0.57,0.28,0.42,Matches,Hertha BSC
1089,Davie Selke,de GER,FW,24.0,21,10,1024.0,11.4,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.09,0.18,0.26,0.09,0.26,2.6,2.6,0.4,3.0,0.24,0.04,0.28,0.24,0.28,Matches,Hertha BSC
1090,Peter Pekarík,sk SVK,DF,32.0,9,9,769.0,8.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.02,0.07,0.09,0.02,0.09,Matches,Hertha BSC
1091,Santiago Ascacíbar,ar ARG,MF,22.0,9,8,754.0,8.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.1,0.2,0.0,0.02,0.02,0.0,0.02,Matches,Hertha BSC
1092,Matheus Cunha,br BRA,"FW,MF",20.0,11,9,744.0,8.3,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.73,0.0,0.73,0.73,0.73,3.3,3.3,0.4,3.7,0.4,0.05,0.44,0.4,0.44,Matches,Hertha BSC
1093,Arne Maier,de GER,MF,20.0,15,6,639.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.04,0.1,0.14,0.04,0.14,Matches,Hertha BSC
1094,Ondrej Duda,sk SVK,"MF,FW",24.0,9,8,624.0,6.9,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.14,0.29,0.43,0.0,0.29,0.5,0.5,0.5,1.0,0.11,0.09,0.2,0.11,0.2,Matches,Hertha BSC
