,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
1563,Oleksandr Zinchenko,ua UKR,"DF,MF",22.0,19.8,1,22,4,18.2,1.11,0.2,0.05,0.25,25.6,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches,Manchester City
1564,John Stones,eng ENG,DF,25.0,17.7,0,9,2,22.2,0.51,0.11,0.0,0.0,7.6,0.0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches,Manchester City
1565,Claudio Bravo,cl CHI,GK,36.0,16.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester City
1566,Aymeric Laporte,fr FRA,DF,25.0,16.5,1,8,1,12.5,0.48,0.06,0.13,1.0,16.4,0.0,0,0,0.3,0.3,0.08,0.7,0.7,Matches,Manchester City
1567,Eric García,es ESP,DF,18.0,15.8,0,6,1,16.7,0.38,0.06,0.0,0.0,6.5,0.0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches,Manchester City
1568,Angeliño,es ESP,DF,22.0,9.9,0,11,2,18.2,1.11,0.2,0.0,0.0,20.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Manchester City
1569,Taylor Harwood-Bellis,eng ENG,DF,17.0,3.1,1,1,1,100.0,0.32,0.32,1.0,1.0,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester City
1570,Thomas Doyle,eng ENG,MF,17.0,1.3,0,2,1,50.0,1.5,0.75,0.0,0.0,19.0,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches,Manchester City
1571,Adrian Bernabe,es ESP,MF,18.0,0.5,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Manchester City
1572,Leroy Sané,de GER,FW,23.0,0.3,0,3,0,0.0,11.25,0.0,0.0,,25.4,1.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,Manchester City
1573,Harry Maguire,eng ENG,DF,26.0,55.1,3,53,14,26.4,0.96,0.25,0.06,0.21,11.5,0.0,0,0,2.5,2.5,0.06,-1.5,-1.5,Matches,Manchester Utd
1574,Victor Lindelöf,se SWE,DF,25.0,45.6,1,8,1,12.5,0.18,0.02,0.13,1.0,10.8,0.0,0,0,0.7,0.7,0.1,0.3,0.3,Matches,Manchester Utd
1575,Aaron Wan-Bissaka,eng ENG,DF,21.0,45.3,0,10,1,10.0,0.22,0.02,0.0,0.0,17.3,0.0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches,Manchester Utd
1576,David de Gea,es ESP,GK,28.0,43.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1577,Fred,br BRA,MF,26.0,39.7,2,61,16,26.2,1.54,0.4,0.03,0.13,23.2,5.0,0,0,3.3,3.3,0.06,-1.3,-1.3,Matches,Manchester Utd
1578,Anthony Martial,fr FRA,FW,23.0,39.5,23,108,51,47.2,2.74,1.29,0.2,0.43,16.0,0.0,1,2,14.6,13.0,0.14,6.4,7.0,Matches,Manchester Utd
1579,Marcus Rashford,eng ENG,FW,21.0,38.4,22,126,54,42.9,3.28,1.41,0.12,0.28,19.2,21.0,7,9,20.5,14.4,0.14,-2.5,-2.4,Matches,Manchester Utd
1580,Daniel James,wal WAL,FW,21.0,33.6,4,52,22,42.3,1.55,0.65,0.08,0.18,16.7,0.0,0,0,4.3,4.3,0.09,-0.3,-0.3,Matches,Manchester Utd
1581,Mason Greenwood,eng ENG,FW,17.0,29.2,17,84,39,46.4,2.87,1.33,0.19,0.41,16.7,1.0,1,1,5.9,5.9,0.1,9.1,9.1,Matches,Manchester Utd
1582,Nemanja Matić,rs SRB,MF,30.0,28.4,1,11,3,27.3,0.39,0.11,0.09,0.33,23.4,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,Manchester Utd
1583,Luke Shaw,eng ENG,DF,24.0,28.0,1,19,9,47.4,0.68,0.32,0.05,0.11,18.1,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,Manchester Utd
1584,Brandon Williams,eng ENG,DF,18.0,27.5,1,10,3,30.0,0.36,0.11,0.1,0.33,12.7,0.0,0,0,0.8,0.8,0.11,0.2,0.2,Matches,Manchester Utd
1585,Scott McTominay,sco SCO,MF,22.0,27.3,5,44,12,27.3,1.61,0.44,0.11,0.42,19.6,0.0,0,0,2.1,2.1,0.06,2.9,2.9,Matches,Manchester Utd
1586,Andreas Pereira,br BRA,"FW,MF",23.0,25.5,2,59,21,35.6,2.31,0.82,0.03,0.1,23.2,4.0,0,0,2.5,2.5,0.06,-0.5,-0.5,Matches,Manchester Utd
1587,Juan Mata,es ESP,"MF,FW",31.0,22.0,3,35,10,28.6,1.59,0.46,0.06,0.2,18.0,3.0,1,1,3.8,3.0,0.13,-1.8,-2.0,Matches,Manchester Utd
1588,Jesse Lingard,eng ENG,"MF,FW",26.0,21.1,4,56,14,25.0,2.66,0.66,0.07,0.29,18.6,0.0,0,0,4.2,4.2,0.11,-1.2,-1.2,Matches,Manchester Utd
1589,Bruno Fernandes,pt POR,MF,24.0,20.3,12,72,25,34.7,3.55,1.23,0.06,0.16,25.1,11.0,8,8,9.2,3.9,0.06,1.8,0.1,Matches,Manchester Utd
1590,Paul Pogba,fr FRA,MF,26.0,18.2,1,33,10,30.3,1.81,0.55,0.03,0.1,21.5,2.0,0,1,2.1,1.3,0.05,-1.1,-0.3,Matches,Manchester Utd
1591,Sergio Romero,ar ARG,GK,32.0,18.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1592,Ashley Young,eng ENG,DF,34.0,14.6,1,6,1,16.7,0.41,0.07,0.17,1.0,19.7,1.0,0,0,0.3,0.3,0.05,0.7,0.7,Matches,Manchester Utd
1593,Eric Bailly,ci CIV,DF,25.0,8.0,0,3,0,0.0,0.38,0.0,0.0,,7.0,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,Manchester Utd
1594,Marcos Rojo,ar ARG,DF,29.0,7.5,0,11,1,9.1,1.46,0.13,0.0,0.0,26.9,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Manchester Utd
1595,Axel Tuanzebe,eng ENG,DF,21.0,7.1,0,1,0,0.0,0.14,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1596,Odion Ighalo,ng NGA,FW,30.0,6.8,5,24,13,54.2,3.53,1.91,0.21,0.38,14.4,0.0,0,0,3.6,3.6,0.21,-1.6,-1.6,Matches,Manchester Utd
1597,Diogo Dalot,pt POR,DF,20.0,6.4,1,10,2,20.0,1.56,0.31,0.1,0.5,13.8,0.0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches,Manchester Utd
1598,Phil Jones,eng ENG,DF,27.0,6.3,1,3,2,66.7,0.48,0.32,0.33,0.5,10.0,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,Manchester Utd
1599,Tahith Chong,nl NED,FW,19.0,5.2,0,7,1,14.3,1.34,0.19,0.0,0.0,14.7,0.0,0,0,0.9,0.9,0.24,-0.9,-0.9,Matches,Manchester Utd
1600,James Garner,eng ENG,MF,18.0,3.5,0,2,0,0.0,0.57,0.0,0.0,,17.6,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,Manchester Utd
1601,Angel Gomes,eng ENG,"FW,MF",18.0,3.3,0,6,1,16.7,1.84,0.31,0.0,0.0,19.4,2.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,Manchester Utd
1602,Timothy Fosu-Mensah,nl NED,DF,21.0,2.6,0,2,0,0.0,0.77,0.0,0.0,,12.8,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,Manchester Utd
1603,Ethan Laird,eng ENG,DF,18.0,1.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1604,Lee Grant,eng ENG,GK,36.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1605,Dylan Levitt,wal WAL,MF,18.0,1.0,0,2,0,0.0,2.0,0.0,0.0,,29.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Manchester Utd
1606,Di'Shon Bernard,eng ENG,DF,18.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1607,D'Mani Bughail-Mellor,eng ENG,FW,18.0,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1608,Teden Mengi,eng ENG,DF,17.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1609,Largie Ramazani,be BEL,MF,18.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1610,Ethan Galbraith,nir NIR,FW,18.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Manchester Utd
1611,Steve Mandanda,fr FRA,GK,34.0,28.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1612,Bouna Sarr,gn GUI,"DF,FW",27.0,28.1,2,29,5,17.2,1.03,0.18,0.07,0.4,19.5,1.0,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches,marseille
1613,Boubacar Kamara,fr FRA,"DF,MF",19.0,27.8,2,19,4,21.1,0.68,0.14,0.11,0.5,24.0,0.0,0,0,0.6,0.6,0.04,0.4,0.4,Matches,marseille
1614,Jordan Amavi,fr FRA,DF,25.0,27.0,1,16,4,25.0,0.59,0.15,0.06,0.25,22.2,0.0,0,0,0.6,0.6,0.04,0.4,0.4,Matches,marseille
1615,Morgan Sanson,fr FRA,MF,24.0,26.6,5,39,12,30.8,1.46,0.45,0.13,0.42,20.4,0.0,0,0,3.3,3.3,0.09,1.7,1.7,Matches,marseille
1616,Dimitri Payet,fr FRA,FW,32.0,26.6,12,63,24,38.1,2.37,0.9,0.13,0.33,22.6,15.0,4,4,6.2,3.9,0.06,2.8,2.1,Matches,marseille
1617,Valentin Rongier,fr FRA,MF,24.0,24.7,0,40,8,20.0,1.62,0.32,0.0,0.0,22.4,0.0,0,1,2.4,1.6,0.05,-2.4,-1.6,Matches,marseille
1618,Darío Benedetto,ar ARG,FW,29.0,24.6,11,60,27,45.0,2.44,1.1,0.18,0.41,16.0,3.0,0,1,9.9,9.2,0.15,1.1,1.8,Matches,marseille
1619,Duje Ćaleta-Car,hr CRO,DF,22.0,24.3,1,15,4,26.7,0.62,0.16,0.07,0.25,14.1,0.0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches,marseille
1620,Álvaro González,es ESP,DF,29.0,22.4,1,13,3,23.1,0.58,0.13,0.08,0.33,12.2,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches,marseille
1621,Hiroki Sakai,jp JPN,DF,29.0,21.7,0,3,0,0.0,0.14,0.0,0.0,,25.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,marseille
1622,Valère Germain,fr FRA,FW,29.0,19.9,2,24,4,16.7,1.21,0.2,0.08,0.5,12.0,0.0,0,0,1.8,1.8,0.08,0.2,0.2,Matches,marseille
1623,Kevin Strootman,nl NED,MF,29.0,19.8,2,11,2,18.2,0.56,0.1,0.09,0.5,18.4,0.0,1,1,1.5,0.7,0.07,0.5,0.3,Matches,marseille
1624,Maxime Lopez,fr FRA,"MF,FW",21.0,16.1,0,13,3,23.1,0.81,0.19,0.0,0.0,20.0,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches,marseille
1625,Nemanja Radonjić,rs SRB,"FW,MF",23.0,11.6,6,35,16,45.7,3.01,1.37,0.17,0.38,18.4,0.0,0,0,3.0,3.0,0.1,2.0,2.0,Matches,marseille
1626,Yohann Pelé,fr FRA,GK,36.0,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1627,Lucas Perrin,fr FRA,DF,20.0,4.0,0,3,1,33.3,0.75,0.25,0.0,0.0,8.9,0.0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches,marseille
1628,Marley Aké,fr FRA,"FW,MF",18.0,2.5,0,4,0,0.0,1.6,0.0,0.0,,21.5,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,marseille
1629,Luiz Gustavo,br BRA,MF,32.0,2.1,0,2,0,0.0,0.95,0.0,0.0,,12.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,marseille
1630,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,2.0,0,6,3,50.0,2.93,1.47,0.0,0.0,23.2,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,marseille
1631,Isaac Lihadji,fr FRA,"DF,MF",17.0,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1632,Florian Thauvin,fr FRA,FW,26.0,0.2,0,3,1,33.3,12.27,4.09,0.0,0.0,16.5,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3,Matches,marseille
1633,Florian Chabrolle,fr FRA,MF,21.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,marseille
1634,Fabien Centonze,fr FRA,DF,23.0,30.3,0,10,3,30.0,0.33,0.1,0.0,0.0,23.9,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,metz
1635,Alexandre Oukidja,dz ALG,GK,31.0,26.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1636,Habib Maïga,ci CIV,MF,23.0,25.8,1,30,9,30.0,1.16,0.35,0.03,0.11,22.5,0.0,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches,metz
1637,Habib Diallo,sn SEN,FW,24.0,25.4,12,72,26,36.1,2.83,1.02,0.15,0.42,19.7,1.0,1,3,10.4,8.1,0.11,1.6,2.9,Matches,metz
1638,John Boye,gh GHA,DF,32.0,24.5,2,5,2,40.0,0.2,0.08,0.4,1.0,4.9,0.0,0,0,1.3,1.3,0.27,0.7,0.7,Matches,metz
1639,Opa Nguette,sn SEN,FW,25.0,21.7,5,28,10,35.7,1.29,0.46,0.18,0.5,16.7,0.0,0,0,3.6,3.6,0.13,1.4,1.4,Matches,metz
1640,Kévin N'Doram,fr FRA,MF,23.0,20.6,0,9,2,22.2,0.44,0.1,0.0,0.0,24.5,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,metz
1641,Mamadou Fofana,ml MLI,"DF,MF",21.0,19.0,0,10,0,0.0,0.53,0.0,0.0,,21.6,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,metz
1642,Stoppila Sunzu,zm ZAM,DF,30.0,16.4,0,5,0,0.0,0.31,0.0,0.0,,9.9,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,metz
1643,Thomas Delaine,fr FRA,DF,27.0,14.9,0,7,4,57.1,0.47,0.27,0.0,0.0,19.8,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,metz
1644,Matthieu Udol,fr FRA,DF,23.0,13.6,0,4,2,50.0,0.29,0.15,0.0,0.0,21.2,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,metz
1645,Victorien Angban,ci CIV,MF,22.0,13.1,0,4,0,0.0,0.31,0.0,0.0,,30.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,metz
1646,Ibrahima Niane,sn SEN,FW,20.0,11.9,4,31,12,38.7,2.61,1.01,0.1,0.25,21.1,1.0,1,1,2.3,1.6,0.05,0.7,0.4,Matches,metz
1647,Adama Traoré,ml MLI,"FW,MF",24.0,11.9,1,18,4,22.2,1.52,0.34,0.06,0.25,24.2,7.0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches,metz
1648,Farid Boulaya,dz ALG,FW,26.0,10.5,2,26,10,38.5,2.49,0.96,0.08,0.2,21.6,7.0,0,0,2.3,2.3,0.09,-0.3,-0.3,Matches,metz
1649,Dylan Bronn,tn TUN,DF,24.0,10.0,0,2,1,50.0,0.2,0.1,0.0,0.0,11.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,metz
1650,Renaud Cohade,fr FRA,MF,34.0,8.5,1,8,4,50.0,0.94,0.47,0.13,0.25,20.2,1.0,0,0,0.4,0.4,0.05,0.6,0.6,Matches,metz
1651,Thierry Ambrose,fr FRA,FW,22.0,7.1,0,23,4,17.4,3.24,0.56,0.0,0.0,19.5,0.0,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches,metz
1652,Vincent Pajot,fr FRA,MF,28.0,6.5,0,6,2,33.3,0.93,0.31,0.0,0.0,22.8,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,metz
1653,Marvin Gakpa,fr FRA,"MF,FW",25.0,6.2,0,13,2,15.4,2.11,0.32,0.0,0.0,24.7,2.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,metz
1654,Paul Delecroix,fr FRA,GK,30.0,3.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1655,Manuel Cabit,mq MTQ,DF,26.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1656,Papa Ndiaga Yade,sn SEN,FW,19.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,metz
1657,Georges Mikautadze,ge GEO,FW,18.0,0.1,0,1,0,0.0,11.25,0.0,0.0,,22.4,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,metz
1658,Yann Sommer,ch SUI,GK,30.0,42.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1659,Stefan Lainer,at AUT,DF,26.0,38.1,1,20,6,30.0,0.52,0.16,0.05,0.17,18.3,0.0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches,MGladbach
1660,Nico Elvedi,ch SUI,DF,22.0,36.1,1,10,1,10.0,0.28,0.03,0.1,1.0,9.4,0.0,0,0,0.7,0.7,0.07,0.3,0.3,Matches,MGladbach
1661,Matthias Ginter,de GER,DF,25.0,35.9,1,20,8,40.0,0.56,0.22,0.05,0.13,11.1,0.0,0,0,1.9,1.9,0.09,-0.9,-0.9,Matches,MGladbach
1662,Florian Neuhaus,de GER,MF,22.0,32.3,4,75,26,34.7,2.32,0.8,0.05,0.15,19.8,3.0,0,0,7.5,7.2,0.1,-3.5,-3.2,Matches,MGladbach
1663,Marcus Thuram,fr FRA,FW,21.0,31.9,14,75,49,65.3,2.35,1.54,0.19,0.29,12.6,0.0,0,0,12.0,12.0,0.17,0.0,0.0,Matches,MGladbach
1664,Denis Zakaria,ch SUI,"MF,DF",22.0,29.6,2,27,6,22.2,0.91,0.2,0.07,0.33,21.4,0.0,0,0,1.6,1.6,0.06,0.4,0.4,Matches,MGladbach
1665,Alassane Pléa,fr FRA,FW,26.0,27.3,10,90,37,41.1,3.3,1.36,0.11,0.27,16.4,3.0,0,1,12.4,11.6,0.13,-2.4,-1.6,Matches,MGladbach
1666,Oscar Wendt,se SWE,DF,33.0,24.1,2,10,3,30.0,0.41,0.12,0.2,0.67,16.0,0.0,0,0,1.4,1.4,0.14,0.6,0.6,Matches,MGladbach
1667,Jonas Hofmann,de GER,"MF,FW",27.0,21.6,5,26,12,46.2,1.2,0.55,0.19,0.42,17.3,2.0,0,0,5.0,5.0,0.21,0.0,0.0,Matches,MGladbach
1668,Breel Embolo,ch SUI,"FW,MF",22.0,21.1,8,49,18,36.7,2.32,0.85,0.16,0.44,12.8,0.0,0,1,9.3,8.5,0.18,-1.3,-0.5,Matches,MGladbach
1669,Christoph Kramer,de GER,MF,28.0,19.8,0,11,0,0.0,0.56,0.0,0.0,,21.7,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,MGladbach
1670,Ramy Bensebaini,dz ALG,DF,24.0,19.7,5,28,7,25.0,1.42,0.36,0.11,0.43,16.8,3.0,2,2,4.2,2.7,0.1,0.8,0.3,Matches,MGladbach
1671,Lars Stindl,de GER,"MF,FW",30.0,19.0,11,40,18,45.0,2.1,0.95,0.2,0.44,17.8,3.0,3,3,8.1,5.8,0.15,2.9,2.2,Matches,MGladbach
1672,Patrick Herrmann,de GER,"MF,FW",28.0,18.6,7,47,18,38.3,2.53,0.97,0.15,0.39,14.0,1.0,0,0,9.3,9.3,0.2,-2.3,-2.3,Matches,MGladbach
1673,László Bénes,sk SVK,MF,21.0,14.0,0,27,9,33.3,1.92,0.64,0.0,0.0,22.5,7.0,0,0,1.8,1.8,0.07,-1.8,-1.8,Matches,MGladbach
1674,Tony Jantschke,de GER,DF,29.0,12.5,0,4,0,0.0,0.32,0.0,0.0,,10.5,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches,MGladbach
1675,Tobias Strobl,de GER,DF,29.0,8.8,0,1,0,0.0,0.11,0.0,0.0,,29.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,MGladbach
1676,Fabian Johnson,us USA,"MF,DF",31.0,3.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1677,Louis Beyer,de GER,DF,19.0,2.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1678,Ibrahima Traoré,gn GUI,MF,31.0,1.7,0,4,0,0.0,2.37,0.0,0.0,,23.4,2.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,MGladbach
1679,Raffael,br BRA,"MF,FW",34.0,1.5,0,11,4,36.4,7.56,2.75,0.0,0.0,21.1,2.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches,MGladbach
1680,Haralambos Makridis,gr GRE,FW,23.0,0.0,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,MGladbach
1681,Mamadou Doucouré,fr FRA,DF,21.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1682,Torben Müsel,de GER,FW,20.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1683,Keanen Bennetts,eng ENG,MF,20.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,MGladbach
1684,Gianluigi Donnarumma,it ITA,GK,20.0,38.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Milan
1685,Alessio Romagnoli,it ITA,DF,24.0,38.7,1,15,3,20.0,0.39,0.08,0.07,0.33,8.9,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches,Milan
1686,Theo Hernández,fr FRA,DF,21.0,34.4,7,57,21,36.8,1.66,0.61,0.12,0.33,17.9,0.0,0,0,4.5,4.5,0.09,1.5,1.5,Matches,Milan
1687,Franck Kessié,ci CIV,MF,22.0,34.3,4,40,12,30.0,1.16,0.35,0.05,0.17,17.9,0.0,2,2,4.1,2.6,0.07,-0.1,-0.6,Matches,Milan
1688,Hakan Çalhanoğlu,tr TUR,"MF,FW",25.0,32.4,11,111,35,31.5,3.42,1.08,0.09,0.29,21.8,12.0,1,1,8.0,7.3,0.07,1.0,0.7,Matches,Milan
1689,Ismaël Bennacer,dz ALG,MF,21.0,31.9,1,16,1,6.3,0.5,0.03,0.06,1.0,26.7,1.0,0,0,0.8,0.8,0.05,0.2,0.2,Matches,Milan
1690,Andrea Conti,it ITA,DF,25.0,22.5,0,2,0,0.0,0.09,0.0,0.0,,26.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Milan
1691,Davide Calabria,it ITA,DF,22.0,20.0,1,14,3,21.4,0.7,0.15,0.07,0.33,22.8,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Matches,Milan
1692,Ante Rebić,hr CRO,FW,25.0,18.6,12,53,27,50.9,2.84,1.45,0.23,0.44,14.1,0.0,0,0,6.8,6.8,0.17,4.2,4.2,Matches,Milan
1693,Simon Kjær,dk DEN,DF,30.0,18.0,0,8,2,25.0,0.44,0.11,0.0,0.0,8.9,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Milan
1694,Giacomo Bonaventura,it ITA,"MF,FW",29.0,17.1,4,46,16,34.8,2.69,0.94,0.09,0.25,19.9,0.0,0,0,3.5,3.5,0.08,-0.5,-0.5,Matches,Milan
1695,Zlatan Ibrahimović,se SWE,FW,37.0,16.8,11,73,22,30.1,4.36,1.31,0.12,0.41,15.8,8.0,2,3,9.7,7.5,0.12,0.3,0.5,Matches,Milan
1696,Rafael Leão,pt POR,FW,20.0,16.5,6,45,15,33.3,2.72,0.91,0.13,0.4,15.5,0.0,0,0,5.0,5.0,0.11,1.0,1.0,Matches,Milan
1697,Samu Castillejo,es ESP,"FW,MF",24.0,16.3,3,36,11,30.6,2.2,0.67,0.08,0.27,16.9,0.0,0,0,3.0,3.0,0.1,-1.0,-1.0,Matches,Milan
1698,Mateo Musacchio,ar ARG,DF,28.0,16.3,0,5,0,0.0,0.31,0.0,0.0,,10.9,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,Milan
1699,Suso,es ESP,"FW,MF",25.0,15.4,1,33,12,36.4,2.14,0.78,0.03,0.08,24.0,2.0,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches,Milan
1700,Krzysztof Piątek,pl POL,FW,24.0,14.9,5,51,14,27.5,3.43,0.94,0.04,0.14,15.7,0.0,3,3,6.2,3.9,0.09,-2.2,-2.9,Matches,Milan
1701,Lucas Paquetá,br BRA,"MF,FW",21.0,13.4,0,35,13,37.1,2.62,0.97,0.0,0.0,19.9,0.0,0,0,2.1,2.1,0.06,-2.1,-2.1,Matches,Milan
1702,Rade Krunić,ba BIH,MF,25.0,8.0,0,11,2,18.2,1.38,0.25,0.0,0.0,17.8,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Milan
1703,Alexis Saelemaekers,be BEL,"FW,MF",20.0,7.8,1,9,2,22.2,1.16,0.26,0.11,0.5,16.5,0.0,0,0,0.8,0.8,0.09,0.2,0.2,Matches,Milan
1704,Matteo Gabbia,it ITA,DF,19.0,7.7,0,4,2,50.0,0.52,0.26,0.0,0.0,15.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Milan
1705,Lucas Biglia,ar ARG,MF,33.0,7.6,0,6,1,16.7,0.79,0.13,0.0,0.0,21.2,1.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,Milan
1706,Léo Duarte,br BRA,DF,23.0,4.5,0,3,0,0.0,0.67,0.0,0.0,,7.4,0.0,0,0,0.3,0.3,0.12,-0.3,-0.3,Matches,Milan
1707,Ricardo Rodríguez,ch SUI,DF,26.0,4.3,0,1,0,0.0,0.23,0.0,0.0,,29.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Milan
1708,Diego Laxalt,uy URU,DF,26.0,2.1,0,2,2,100.0,0.94,0.94,0.0,0.0,24.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Milan
1709,Asmir Begović,ba BIH,GK,32.0,1.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Milan
