,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
102,Aymeric Laporte,fr FRA,DF,23.0,26.0,991.0,959.0,32.0,28.0,0.0,139.0,44.0,12.0,0.0,0.0,0.0,0.0,662.0,68.0,261.0,701.0,172.0,90.0,4.0,0.0,809.0,3.0,22.0,11.0,10.0,Matches,athletic club
103,Mikel Balenziaga,es ESP,DF,29.0,22.5,782.0,649.0,133.0,2.0,0.0,103.0,8.0,69.0,0.0,0.0,0.0,0.0,423.0,120.0,239.0,469.0,107.0,65.0,131.0,3.0,579.0,0.0,23.0,14.0,29.0,Matches,athletic club
104,Óscar de Marcos,es ESP,"DF,MF",28.0,22.4,866.0,766.0,100.0,1.0,0.0,157.0,13.0,69.0,2.0,0.0,0.0,0.0,527.0,160.0,179.0,57.0,654.0,49.0,97.0,2.0,643.0,4.0,24.0,18.0,42.0,Matches,athletic club
105,Iñigo Córdoba,es ESP,"FW,MF",20.0,22.3,543.0,536.0,7.0,4.0,1.0,134.0,17.0,83.0,0.0,0.0,0.0,0.0,383.0,51.0,109.0,376.0,127.0,27.0,3.0,0.0,353.0,3.0,14.0,16.0,37.0,Matches,athletic club
106,Enric Saborit,es ESP,DF,25.0,19.6,699.0,585.0,114.0,7.0,0.0,131.0,16.0,34.0,0.0,0.0,0.0,0.0,375.0,126.0,198.0,462.0,56.0,64.0,107.0,1.0,510.0,3.0,30.0,14.0,26.0,Matches,athletic club
107,Iago Herrerín,es ESP,GK,29.0,19.0,235.0,183.0,52.0,16.0,0.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,171.0,12.0,194.0,0.0,0.0,21.0,139.0,0.0,14.0,1.0,0.0,Matches,athletic club
108,Mikel Rico,es ESP,MF,32.0,17.1,561.0,544.0,17.0,4.0,0.0,130.0,14.0,7.0,1.0,0.0,0.0,0.0,413.0,55.0,93.0,56.0,463.0,31.0,0.0,9.0,453.0,6.0,11.0,12.0,16.0,Matches,athletic club
109,Beñat Etxebarria,es ESP,MF,30.0,16.4,790.0,678.0,112.0,52.0,0.0,154.0,47.0,49.0,47.0,0.0,0.0,0.0,541.0,74.0,175.0,52.0,702.0,28.0,4.0,2.0,620.0,7.0,17.0,14.0,13.0,Matches,athletic club
110,Iñigo Martínez,es ESP,DF,26.0,16.0,793.0,750.0,43.0,28.0,0.0,149.0,38.0,8.0,0.0,0.0,0.0,0.0,473.0,78.0,242.0,574.0,114.0,70.0,15.0,1.0,599.0,13.0,25.0,6.0,19.0,Matches,athletic club
111,Xabier Etxeita,es ESP,DF,29.0,13.8,159.0,159.0,0.0,0.0,0.0,17.0,5.0,3.0,0.0,0.0,0.0,0.0,111.0,14.0,34.0,40.0,100.0,17.0,0.0,0.0,137.0,0.0,0.0,1.0,2.0,Matches,athletic club
112,Mikel Vesga,es ESP,MF,24.0,12.9,408.0,391.0,17.0,6.0,1.0,75.0,18.0,16.0,6.0,0.0,0.0,0.0,281.0,46.0,81.0,273.0,79.0,33.0,3.0,7.0,325.0,0.0,8.0,5.0,8.0,Matches,athletic club
113,Yeray Álvarez,es ESP,DF,22.0,11.0,437.0,418.0,19.0,12.0,0.0,84.0,10.0,1.0,0.0,0.0,0.0,0.0,318.0,47.0,72.0,36.0,350.0,34.0,7.0,0.0,359.0,2.0,12.0,6.0,7.0,Matches,athletic club
114,Iker Muniain,es ESP,"MF,FW",24.0,10.7,435.0,416.0,19.0,7.0,2.0,51.0,18.0,18.0,5.0,0.0,0.0,0.0,374.0,24.0,37.0,18.0,400.0,12.0,1.0,3.0,362.0,4.0,5.0,15.0,11.0,Matches,athletic club
115,Eneko Bóveda,es ESP,DF,28.0,7.3,283.0,228.0,55.0,1.0,0.0,46.0,4.0,21.0,0.0,0.0,0.0,0.0,132.0,61.0,90.0,40.0,157.0,26.0,54.0,1.0,185.0,1.0,13.0,3.0,8.0,Matches,athletic club
116,Sabin Merino,es ESP,"FW,MF",25.0,6.0,94.0,94.0,0.0,0.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,57.0,21.0,16.0,6.0,69.0,15.0,0.0,1.0,64.0,0.0,0.0,2.0,5.0,Matches,athletic club
117,Ager Aketxe,es ESP,MF,23.0,2.8,41.0,36.0,5.0,2.0,0.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,32.0,0.0,9.0,30.0,10.0,1.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,Matches,athletic club
118,Óscar Gil,es ESP,DF,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
119,Andoni López,es ESP,DF,21.0,1.0,43.0,35.0,8.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,5.0,26.0,3.0,4.0,8.0,0.0,33.0,0.0,0.0,0.0,2.0,Matches,athletic club
120,Asier Villalibre,es ESP,FW,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
121,Enrique Sola,es ESP,FW,31.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
122,Iñigo Muñoz,es ESP,MF,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,athletic club
123,Saúl Ñíguez,es ESP,MF,22.0,52.8,1747.0,1724.0,23.0,3.0,0.0,328.0,24.0,27.0,0.0,0.0,0.0,0.0,1232.0,225.0,290.0,1226.0,290.0,157.0,17.0,8.0,1413.0,10.0,26.0,28.0,38.0,Matches,atletico madrid
124,Jan Oblak,si SVN,GK,24.0,49.0,678.0,445.0,233.0,52.0,0.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,205.0,20.0,453.0,39.0,514.0,1.0,0.0,70.0,368.0,4.0,20.0,5.0,1.0,Matches,atletico madrid
125,Koke,es ESP,"MF,FW",25.0,45.4,2078.0,1914.0,164.0,68.0,4.0,380.0,80.0,98.0,87.0,0.0,0.0,0.0,1511.0,160.0,407.0,185.0,1823.0,51.0,4.0,6.0,1659.0,19.0,25.0,38.0,47.0,Matches,atletico madrid
126,Diego Godín,uy URU,DF,31.0,43.4,1225.0,1177.0,48.0,46.0,1.0,165.0,22.0,1.0,0.0,0.0,0.0,0.0,838.0,127.0,260.0,217.0,898.0,77.0,2.0,10.0,1026.0,2.0,30.0,13.0,10.0,Matches,atletico madrid
127,Antoine Griezmann,fr FRA,FW,26.0,42.8,1068.0,1009.0,59.0,17.0,1.0,215.0,34.0,49.0,20.0,0.0,0.0,0.0,777.0,118.0,173.0,825.0,170.0,53.0,2.0,10.0,815.0,7.0,15.0,29.0,42.0,Matches,atletico madrid
128,Gabi,es ESP,MF,34.0,39.0,1760.0,1646.0,114.0,83.0,1.0,269.0,59.0,34.0,27.0,0.0,0.0,0.0,1268.0,137.0,355.0,76.0,1586.0,77.0,4.0,7.0,1463.0,8.0,17.0,31.0,30.0,Matches,atletico madrid
129,Lucas Hernández,fr FRA,DF,21.0,38.9,1098.0,978.0,120.0,9.0,0.0,149.0,13.0,15.0,0.0,0.0,0.0,0.0,743.0,125.0,230.0,831.0,74.0,53.0,111.0,10.0,867.0,4.0,28.0,16.0,30.0,Matches,atletico madrid
130,Thomas Partey,gh GHA,"MF,DF",24.0,38.2,1448.0,1406.0,42.0,8.0,0.0,291.0,44.0,19.0,5.0,0.0,0.0,0.0,1076.0,169.0,203.0,83.0,1234.0,69.0,26.0,9.0,1190.0,7.0,25.0,26.0,30.0,Matches,atletico madrid
131,Ángel Correa,ar ARG,"FW,MF",22.0,36.0,897.0,891.0,6.0,0.0,2.0,199.0,13.0,67.0,3.0,0.0,0.0,0.0,697.0,97.0,103.0,176.0,681.0,31.0,0.0,6.0,646.0,9.0,14.0,30.0,48.0,Matches,atletico madrid
132,Stefan Savić,me MNE,DF,26.0,33.7,1026.0,1005.0,21.0,21.0,0.0,141.0,22.0,1.0,0.0,0.0,0.0,0.0,674.0,89.0,263.0,94.0,827.0,78.0,0.0,5.0,812.0,2.0,28.0,8.0,15.0,Matches,atletico madrid
133,José María Giménez,uy URU,DF,22.0,32.6,763.0,713.0,50.0,26.0,0.0,118.0,19.0,3.0,0.0,0.0,0.0,0.0,462.0,64.0,237.0,111.0,541.0,62.0,18.0,4.0,579.0,1.0,21.0,14.0,9.0,Matches,atletico madrid
134,Juanfran,es ESP,DF,32.0,26.5,642.0,540.0,102.0,3.0,2.0,75.0,3.0,55.0,0.0,0.0,0.0,0.0,430.0,105.0,107.0,36.0,481.0,19.0,99.0,4.0,507.0,2.0,15.0,12.0,26.0,Matches,atletico madrid
135,Filipe Luís,br BRA,DF,31.0,26.1,1132.0,988.0,144.0,11.0,1.0,223.0,14.0,59.0,1.0,0.0,0.0,0.0,739.0,175.0,218.0,893.0,52.0,47.0,132.0,1.0,904.0,6.0,16.0,26.0,38.0,Matches,atletico madrid
136,Šime Vrsaljko,hr CRO,"DF,MF",25.0,23.7,897.0,745.0,152.0,4.0,0.0,185.0,18.0,59.0,3.0,0.0,0.0,0.0,455.0,157.0,285.0,46.0,600.0,78.0,145.0,2.0,611.0,4.0,28.0,15.0,44.0,Matches,atletico madrid
137,Fernando Torres,es ESP,FW,33.0,20.3,237.0,232.0,5.0,0.0,1.0,65.0,5.0,6.0,0.0,0.0,0.0,0.0,129.0,48.0,60.0,16.0,156.0,45.0,1.0,2.0,149.0,3.0,5.0,8.0,9.0,Matches,atletico madrid
138,Kévin Gameiro,fr FRA,FW,30.0,19.6,226.0,221.0,5.0,0.0,0.0,43.0,1.0,6.0,0.0,0.0,0.0,0.0,180.0,24.0,22.0,24.0,179.0,17.0,1.0,2.0,177.0,0.0,0.0,6.0,7.0,Matches,atletico madrid
139,Diego Costa,es ESP,FW,28.0,17.8,328.0,323.0,5.0,0.0,1.0,86.0,4.0,5.0,0.0,0.0,0.0,0.0,241.0,51.0,36.0,34.0,237.0,34.0,0.0,14.0,248.0,1.0,8.0,12.0,20.0,Matches,atletico madrid
140,Yannick Carrasco,be BEL,"MF,FW",23.0,16.3,341.0,317.0,24.0,8.0,0.0,66.0,5.0,28.0,6.0,0.0,0.0,0.0,266.0,41.0,34.0,45.0,272.0,12.0,9.0,2.0,252.0,3.0,5.0,9.0,18.0,Matches,atletico madrid
141,Vitolo,es ESP,"MF,FW",27.0,11.7,296.0,285.0,11.0,1.0,1.0,61.0,3.0,9.0,0.0,0.0,0.0,0.0,241.0,21.0,34.0,31.0,233.0,18.0,9.0,1.0,230.0,3.0,5.0,11.0,14.0,Matches,atletico madrid
142,Miguel Ángel Moyá,es ESP,GK,33.0,7.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,atletico madrid
143,Nicolás Gaitán,ar ARG,"MF,FW",29.0,6.2,106.0,98.0,8.0,2.0,0.0,28.0,4.0,16.0,5.0,0.0,0.0,0.0,64.0,15.0,27.0,80.0,14.0,10.0,1.0,0.0,73.0,1.0,4.0,4.0,3.0,Matches,atletico madrid
144,Augusto Fernández,ar ARG,"MF,FW",31.0,5.9,76.0,74.0,2.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,16.0,11.0,58.0,4.0,0.0,1.0,62.0,2.0,0.0,2.0,1.0,Matches,atletico madrid
145,Luciano Vietto,ar ARG,FW,23.0,5.7,78.0,77.0,1.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,57.0,10.0,11.0,14.0,59.0,4.0,0.0,1.0,62.0,0.0,1.0,1.0,3.0,Matches,atletico madrid
146,Sergi González,es ESP,DF,22.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
147,Axel Werner,ar ARG,GK,21.0,3.0,13.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,Matches,atletico madrid
148,Arona Sané,sn SEN,MF,22.0,0.7,14.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,Matches,atletico madrid
149,Carlos Isaac,es ESP,DF,19.0,0.7,43.0,36.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,0.0,34.0,1.0,6.0,0.0,35.0,0.0,1.0,1.0,2.0,Matches,atletico madrid
150,Keidi Bare,al ALB,MF,19.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
151,Antonio Montoro,es ESP,DF,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico madrid
152,Toni Moya,es ESP,DF,19.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
153,Philipp Max,de GER,DF,23.0,33.9,1712.0,1204.0,508.0,75.0,0.0,240.0,111.0,162.0,113.0,28.0,31.0,10.0,611.0,388.0,713.0,1164.0,154.0,55.0,320.0,8.0,1127.0,11.0,41.0,32.0,60.0,Matches,Augsburg
154,Marwin Hitz,ch SUI,GK,29.0,33.0,1106.0,772.0,334.0,88.0,0.0,93.0,25.0,0.0,0.0,0.0,0.0,0.0,474.0,60.0,572.0,121.0,780.0,1.0,0.0,138.0,780.0,3.0,25.0,2.0,3.0,Matches,Augsburg
155,Caiuby,br BRA,"FW,MF",29.0,31.7,1046.0,1021.0,25.0,3.0,1.0,337.0,30.0,52.0,0.0,0.0,0.0,0.0,499.0,269.0,278.0,508.0,301.0,101.0,19.0,15.0,700.0,3.0,27.0,17.0,65.0,Matches,Augsburg
156,Martin Hinteregger,at AUT,DF,24.0,30.5,1332.0,1269.0,63.0,52.0,3.0,201.0,53.0,4.0,0.0,0.0,0.0,0.0,806.0,176.0,350.0,998.0,205.0,79.0,11.0,4.0,1027.0,8.0,40.0,16.0,24.0,Matches,Augsburg
157,Daniel Baier,de GER,MF,33.0,29.2,1607.0,1513.0,94.0,71.0,4.0,234.0,44.0,18.0,1.0,1.0,0.0,0.0,801.0,313.0,493.0,111.0,1313.0,133.0,21.0,10.0,1196.0,12.0,39.0,23.0,32.0,Matches,Augsburg
158,Michael Gregoritsch,at AUT,"MF,FW",23.0,28.9,798.0,758.0,40.0,7.0,1.0,203.0,23.0,12.0,2.0,1.0,0.0,0.0,417.0,190.0,191.0,471.0,159.0,87.0,8.0,13.0,547.0,6.0,22.0,19.0,36.0,Matches,Augsburg
159,Jeffrey Gouweleeuw,nl NED,DF,26.0,27.5,1169.0,1123.0,46.0,43.0,0.0,156.0,41.0,7.0,0.0,0.0,0.0,0.0,668.0,147.0,354.0,132.0,923.0,87.0,3.0,3.0,906.0,5.0,33.0,9.0,16.0,Matches,Augsburg
160,Rani Khedira,de GER,"MF,DF",23.0,26.3,859.0,837.0,22.0,19.0,0.0,163.0,22.0,6.0,0.0,0.0,0.0,0.0,485.0,152.0,222.0,101.0,616.0,91.0,2.0,9.0,645.0,1.0,22.0,10.0,19.0,Matches,Augsburg
161,Koo Ja-cheol,kr KOR,"MF,FW",28.0,22.9,789.0,779.0,10.0,5.0,0.0,188.0,27.0,5.0,0.0,0.0,0.0,0.0,489.0,174.0,126.0,120.0,560.0,65.0,1.0,14.0,632.0,4.0,16.0,19.0,25.0,Matches,Augsburg
162,Alfreð Finnbogason,is ISL,FW,28.0,21.2,432.0,385.0,47.0,1.0,0.0,87.0,6.0,12.0,2.0,0.0,0.0,0.0,269.0,102.0,61.0,72.0,288.0,48.0,6.0,11.0,310.0,3.0,6.0,12.0,19.0,Matches,Augsburg
163,Jonathan Schmid,fr FRA,"DF,FW",27.0,17.4,622.0,451.0,171.0,16.0,0.0,92.0,34.0,36.0,52.0,12.0,20.0,3.0,268.0,156.0,198.0,73.0,398.0,35.0,103.0,2.0,445.0,3.0,10.0,11.0,22.0,Matches,Augsburg
164,Daniel Opare,gh GHA,"DF,MF",26.0,15.7,612.0,460.0,152.0,5.0,0.0,89.0,22.0,34.0,0.0,0.0,0.0,0.0,211.0,120.0,281.0,50.0,361.0,39.0,147.0,2.0,367.0,2.0,20.0,11.0,25.0,Matches,Augsburg
165,Marcel Heller,de GER,"FW,MF",31.0,15.2,347.0,342.0,5.0,1.0,0.0,86.0,13.0,56.0,0.0,0.0,0.0,0.0,171.0,74.0,102.0,38.0,271.0,30.0,3.0,1.0,190.0,0.0,15.0,8.0,46.0,Matches,Augsburg
166,Kevin Danso,at AUT,DF,18.0,12.3,523.0,459.0,64.0,20.0,0.0,90.0,26.0,8.0,0.0,0.0,0.0,0.0,287.0,53.0,183.0,19.0,407.0,39.0,44.0,1.0,364.0,1.0,11.0,8.0,12.0,Matches,Augsburg
167,Raphael Framberger,de GER,DF,21.0,8.7,370.0,274.0,96.0,2.0,1.0,61.0,7.0,25.0,0.0,0.0,0.0,0.0,159.0,118.0,93.0,22.0,239.0,9.0,94.0,0.0,259.0,0.0,9.0,14.0,17.0,Matches,Augsburg
168,Jan Morávek,cz CZE,MF,27.0,7.8,334.0,333.0,1.0,1.0,0.0,77.0,8.0,2.0,0.0,0.0,0.0,0.0,177.0,90.0,67.0,50.0,236.0,31.0,0.0,3.0,261.0,0.0,4.0,8.0,6.0,Matches,Augsburg
169,Marco Richter,de GER,"FW,MF",19.0,7.2,158.0,157.0,1.0,0.0,2.0,45.0,5.0,10.0,0.0,0.0,0.0,0.0,77.0,49.0,32.0,38.0,108.0,5.0,0.0,2.0,110.0,0.0,2.0,7.0,3.0,Matches,Augsburg
170,Sergio Córdova,ve VEN,"FW,MF",19.0,6.8,150.0,144.0,6.0,0.0,0.0,44.0,3.0,4.0,0.0,0.0,0.0,0.0,92.0,39.0,19.0,17.0,107.0,12.0,2.0,4.0,111.0,1.0,4.0,2.0,5.0,Matches,Augsburg
171,Gojko Kačar,rs SRB,DF,30.0,2.5,80.0,74.0,6.0,6.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,19.0,11.0,58.0,6.0,0.0,1.0,59.0,0.0,0.0,1.0,1.0,Matches,Augsburg
172,Andreas Luthe,de GER,GK,30.0,2.0,80.0,63.0,17.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,29.0,7.0,58.0,0.0,0.0,12.0,64.0,0.0,1.0,0.0,0.0,Matches,Augsburg
173,Erik Thommy,de GER,FW,22.0,1.9,72.0,66.0,6.0,3.0,1.0,12.0,4.0,14.0,3.0,2.0,1.0,0.0,45.0,9.0,18.0,18.0,52.0,2.0,0.0,0.0,51.0,0.0,4.0,0.0,1.0,Matches,Augsburg
174,Christoph Janker,de GER,"DF,MF",32.0,0.9,12.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,3.0,5.0,2.0,2.0,0.0,7.0,0.0,1.0,0.0,1.0,Matches,Augsburg
175,Kilian Jakob,de GER,FW,19.0,0.6,12.0,11.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,Matches,Augsburg
176,Shawn Parker,de GER,"DF,MF",24.0,0.5,9.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,Matches,Augsburg
177,Kostas Stafylidis,gr GRE,DF,23.0,0.4,9.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,Matches,Augsburg
178,Ji Dong-won,kr KOR,"FW,MF",26.0,0.2,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Matches,Augsburg
179,Simon Asta,de GER,MF,16.0,0.1,7.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,Matches,Augsburg
180,Lionel Messi,ar ARG,"FW,MF",30.0,49.7,1947.0,1818.0,129.0,75.0,9.0,381.0,45.0,60.0,42.0,3.0,2.0,2.0,1579.0,151.0,217.0,1731.0,182.0,26.0,4.0,1.0,1532.0,34.0,22.0,62.0,80.0,Matches,barcelona
181,Luis Suárez,uy URU,FW,30.0,49.4,1070.0,1012.0,58.0,0.0,4.0,196.0,37.0,45.0,1.0,0.0,0.0,0.0,815.0,151.0,104.0,207.0,817.0,25.0,7.0,12.0,812.0,5.0,16.0,35.0,44.0,Matches,barcelona
182,Marc-André ter Stegen,de GER,GK,25.0,48.0,1015.0,889.0,126.0,28.0,0.0,143.0,38.0,0.0,0.0,0.0,0.0,0.0,655.0,54.0,306.0,180.0,700.0,0.0,0.0,128.0,821.0,1.0,12.0,6.0,1.0,Matches,barcelona
183,Ivan Rakitić,hr CRO,MF,29.0,47.3,2533.0,2452.0,81.0,24.0,6.0,393.0,75.0,44.0,46.0,3.0,4.0,1.0,2092.0,191.0,250.0,295.0,2129.0,75.0,10.0,11.0,2249.0,9.0,18.0,39.0,41.0,Matches,barcelona
184,Sergio Busquets,es ESP,MF,29.0,46.1,2173.0,2115.0,58.0,56.0,1.0,400.0,51.0,3.0,0.0,0.0,0.0,0.0,1758.0,202.0,213.0,372.0,1678.0,85.0,1.0,5.0,1945.0,5.0,15.0,31.0,23.0,Matches,barcelona
185,Gerard Piqué,es ESP,DF,30.0,46.0,1810.0,1764.0,46.0,36.0,0.0,263.0,70.0,2.0,0.0,0.0,0.0,0.0,1436.0,120.0,254.0,95.0,1552.0,106.0,10.0,8.0,1606.0,1.0,28.0,19.0,11.0,Matches,barcelona
186,Jordi Alba,es ESP,DF,28.0,44.4,2323.0,2105.0,218.0,23.0,1.0,387.0,22.0,82.0,1.0,0.0,0.0,0.0,1797.0,284.0,242.0,1763.0,298.0,57.0,194.0,5.0,1985.0,8.0,20.0,43.0,79.0,Matches,barcelona
187,Samuel Umtiti,fr FRA,DF,23.0,39.3,1591.0,1567.0,24.0,19.0,1.0,236.0,23.0,0.0,0.0,0.0,0.0,0.0,1345.0,106.0,140.0,1226.0,252.0,71.0,5.0,8.0,1435.0,2.0,21.0,10.0,23.0,Matches,barcelona
188,Sergi Roberto,es ESP,DF,25.0,38.2,1749.0,1626.0,123.0,8.0,5.0,319.0,20.0,53.0,1.0,0.0,0.0,0.0,1395.0,199.0,155.0,237.0,1320.0,65.0,114.0,3.0,1564.0,4.0,14.0,31.0,34.0,Matches,barcelona
189,Andrés Iniesta,es ESP,"MF,FW",33.0,32.3,1534.0,1514.0,20.0,15.0,3.0,318.0,52.0,28.0,1.0,0.0,0.0,0.0,1252.0,116.0,166.0,210.0,1308.0,10.0,4.0,2.0,1325.0,15.0,19.0,29.0,28.0,Matches,barcelona
190,Paulinho,br BRA,MF,29.0,28.5,1214.0,1202.0,12.0,9.0,3.0,230.0,10.0,5.0,0.0,0.0,0.0,0.0,1057.0,77.0,80.0,90.0,1055.0,55.0,3.0,1.0,1059.0,2.0,14.0,20.0,25.0,Matches,barcelona
191,Nélson Semedo,pt POR,DF,23.0,27.8,1082.0,973.0,109.0,8.0,1.0,225.0,6.0,32.0,0.0,0.0,0.0,0.0,876.0,107.0,99.0,137.0,815.0,17.0,101.0,3.0,936.0,0.0,15.0,25.0,33.0,Matches,barcelona
192,Thomas Vermaelen,be BEL,DF,31.0,16.8,641.0,625.0,16.0,15.0,0.0,86.0,24.0,1.0,0.0,0.0,0.0,0.0,550.0,20.0,71.0,555.0,45.0,30.0,1.0,0.0,590.0,0.0,4.0,2.0,10.0,Matches,barcelona
193,Philippe Coutinho,br BRA,"FW,MF",25.0,16.4,858.0,799.0,59.0,8.0,1.0,186.0,27.0,17.0,46.0,0.0,0.0,0.0,708.0,67.0,83.0,61.0,774.0,11.0,5.0,3.0,713.0,4.0,14.0,18.0,19.0,Matches,barcelona
194,Lucas Digne,fr FRA,DF,24.0,14.9,539.0,477.0,62.0,7.0,0.0,90.0,6.0,22.0,0.0,0.0,0.0,0.0,401.0,88.0,50.0,433.0,23.0,22.0,55.0,0.0,465.0,0.0,5.0,13.0,17.0,Matches,barcelona
195,André Gomes,pt POR,"MF,FW",24.0,13.3,356.0,355.0,1.0,1.0,1.0,84.0,5.0,5.0,0.0,0.0,0.0,0.0,311.0,22.0,23.0,105.0,228.0,13.0,0.0,2.0,311.0,3.0,5.0,7.0,7.0,Matches,barcelona
196,Denis Suárez,es ESP,"MF,FW",23.0,12.8,379.0,355.0,24.0,4.0,1.0,54.0,7.0,12.0,19.0,1.0,0.0,1.0,332.0,10.0,37.0,48.0,324.0,4.0,1.0,1.0,311.0,2.0,3.0,11.0,10.0,Matches,barcelona
197,Ousmane Dembélé,fr FRA,"FW,MF",20.0,12.5,498.0,466.0,32.0,3.0,2.0,108.0,20.0,25.0,25.0,0.0,4.0,0.0,414.0,36.0,48.0,228.0,259.0,5.0,4.0,1.0,392.0,6.0,5.0,23.0,26.0,Matches,barcelona
198,Aleix Vidal,es ESP,"MF,FW",27.0,11.6,272.0,262.0,10.0,0.0,1.0,43.0,6.0,13.0,2.0,0.0,0.0,0.0,220.0,25.0,27.0,22.0,230.0,10.0,8.0,1.0,209.0,4.0,8.0,6.0,16.0,Matches,barcelona
199,Paco Alcácer,es ESP,"FW,MF",23.0,11.1,236.0,227.0,9.0,1.0,0.0,43.0,2.0,7.0,3.0,0.0,0.0,0.0,191.0,19.0,26.0,41.0,180.0,8.0,2.0,2.0,193.0,2.0,2.0,6.0,9.0,Matches,barcelona
200,Jasper Cillessen,nl NED,GK,28.0,11.0,27.0,18.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,7.0,7.0,16.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,Matches,barcelona
201,Javier Mascherano,ar ARG,DF,33.0,10.5,430.0,424.0,6.0,5.0,4.0,44.0,22.0,1.0,0.0,0.0,0.0,0.0,329.0,22.0,79.0,37.0,374.0,16.0,1.0,1.0,386.0,5.0,6.0,2.0,5.0,Matches,barcelona
202,Gerard Deulofeu,es ESP,"MF,FW",23.0,9.9,290.0,276.0,14.0,1.0,0.0,58.0,3.0,31.0,12.0,0.0,3.0,0.0,238.0,18.0,34.0,17.0,266.0,5.0,1.0,1.0,226.0,0.0,1.0,3.0,16.0,Matches,barcelona
203,Yerry Mina,co COL,DF,22.0,4.2,241.0,235.0,6.0,5.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,214.0,15.0,12.0,23.0,205.0,6.0,1.0,1.0,219.0,0.0,3.0,1.0,2.0,Matches,barcelona
204,Carles Aleñá,es ESP,MF,19.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona
205,José Arnaiz,es ESP,MF,22.0,2.5,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Matches,barcelona
206,Oriol Busquets,es ESP,MF,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona
